pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
40 <pt<50 	3<chiso range<8 	44.6501	6.20357	0.138937	0.220382	0.0982773	0.828722
40 <pt<50 	3<chiso range<9 	44.6501	6.20357	0.138937	0.208617	0.0931043	0.748403
40 <pt<50 	3<chiso range<10 	44.6501	6.20357	0.138937	0.215461	0.0960938	0.796342
40 <pt<50 	3<chiso range<11 	44.6501	6.20357	0.138937	0.215752	0.0962417	0.798142
40 <pt<50 	3<chiso range<12 	44.6501	6.20357	0.138937	0.211935	0.0945894	0.771731
40 <pt<50 	3<chiso range<13 	44.6501	6.20357	0.138937	0.21315	0.0951224	0.78018
40 <pt<50 	4<chiso range<9 	44.6501	6.20357	0.138937	0.201921	0.090114	0.698932
40 <pt<50 	4<chiso range<10 	44.6501	6.20357	0.138937	0.210803	0.0940031	0.764502
40 <pt<50 	4<chiso range<11 	44.6501	6.20357	0.138937	0.211686	0.0944206	0.770474
40 <pt<50 	4<chiso range<12 	44.6501	6.20357	0.138937	0.207917	0.0927975	0.743334
40 <pt<50 	4<chiso range<13 	44.6501	6.20357	0.138937	0.209697	0.0935818	0.756125
40 <pt<50 	5<chiso range<10 	44.6501	6.20357	0.138937	0.204991	0.091378	0.722861
40 <pt<50 	5<chiso range<11 	44.6501	6.20357	0.138937	0.206812	0.0922248	0.735969
40 <pt<50 	5<chiso range<12 	44.6501	6.20357	0.138937	0.203235	0.0907001	0.708903
40 <pt<50 	5<chiso range<13 	44.6501	6.20357	0.138937	0.20579	0.0918307	0.727998
40 <pt<50 	6<chiso range<11 	44.6501	6.20357	0.138937	0.202793	0.0904594	0.705903
40 <pt<50 	6<chiso range<12 	44.6501	6.20357	0.138937	0.199194	0.0889316	0.677561
40 <pt<50 	6<chiso range<13 	44.6501	6.20357	0.138937	0.202742	0.0904991	0.70503
40 <pt<50 	7<chiso range<12 	44.6501	6.20357	0.138937	0.199463	0.0890842	0.67942
40 <pt<50 	7<chiso range<13 	44.6501	6.20357	0.138937	0.203584	0.0908992	0.71119
40 <pt<50 	8<chiso range<13 	44.6501	6.20357	0.138937	0.205543	0.0917972	0.725573
#######################################################################################
50 <pt<60 	3<chiso range<8 	25.147	2.71078	0.107797	0.23206	0.134724	0.92235
50 <pt<60 	3<chiso range<9 	25.147	2.71078	0.107797	0.208368	0.121376	0.828588
50 <pt<60 	3<chiso range<10 	25.147	2.71078	0.107797	0.207806	0.121071	0.826033
50 <pt<60 	3<chiso range<11 	25.147	2.71078	0.107797	0.195168	0.113875	0.76725
50 <pt<60 	3<chiso range<12 	25.147	2.71078	0.107797	0.194307	0.113386	0.762966
50 <pt<60 	3<chiso range<13 	25.147	2.71078	0.107797	0.196312	0.114519	0.772925
50 <pt<60 	4<chiso range<9 	25.147	2.71078	0.107797	0.191707	0.111902	0.749849
50 <pt<60 	4<chiso range<10 	25.147	2.71078	0.107797	0.193545	0.112951	0.759158
50 <pt<60 	4<chiso range<11 	25.147	2.71078	0.107797	0.182077	0.106395	0.69815
50 <pt<60 	4<chiso range<12 	25.147	2.71078	0.107797	0.182554	0.106653	0.700933
50 <pt<60 	4<chiso range<13 	25.147	2.71078	0.107797	0.186	0.108639	0.71984
50 <pt<60 	5<chiso range<10 	25.147	2.71078	0.107797	0.191245	0.111636	0.747498
50 <pt<60 	5<chiso range<11 	25.147	2.71078	0.107797	0.178306	0.104236	0.676433
50 <pt<60 	5<chiso range<12 	25.147	2.71078	0.107797	0.179378	0.104843	0.682741
50 <pt<60 	5<chiso range<13 	25.147	2.71078	0.107797	0.183572	0.107243	0.70657
50 <pt<60 	6<chiso range<11 	25.147	2.71078	0.107797	0.172788	0.101073	0.643007
50 <pt<60 	6<chiso range<12 	25.147	2.71078	0.107797	0.174861	0.102245	0.655911
50 <pt<60 	6<chiso range<13 	25.147	2.71078	0.107797	0.180337	0.105393	0.688278
50 <pt<60 	7<chiso range<12 	25.147	2.71078	0.107797	0.1644	0.0962517	0.588069
50 <pt<60 	7<chiso range<13 	25.147	2.71078	0.107797	0.172195	0.100708	0.639449
50 <pt<60 	8<chiso range<13 	25.147	2.71078	0.107797	0.163127	0.0955218	0.579236
#######################################################################################
60 <pt<400 	3<chiso range<8 	49.8324	3.61437	0.0725305	0.0854451	0.0482248	0.2678
60 <pt<400 	3<chiso range<9 	49.8324	3.61437	0.0725305	0.0853791	0.0481975	0.266582
60 <pt<400 	3<chiso range<10 	49.8324	3.61437	0.0725305	0.0874713	0.0493772	0.302585
60 <pt<400 	3<chiso range<11 	49.8324	3.61437	0.0725305	0.0822536	0.0464494	0.209326
60 <pt<400 	3<chiso range<12 	49.8324	3.61437	0.0725305	0.0797483	0.0450582	0.160188
60 <pt<400 	3<chiso range<13 	49.8324	3.61437	0.0725305	0.0764646	0.0431954	0.0910763
60 <pt<400 	4<chiso range<9 	49.8324	3.61437	0.0725305	0.0821178	0.0463702	0.206755
60 <pt<400 	4<chiso range<10 	49.8324	3.61437	0.0725305	0.0849808	0.0479801	0.259488
60 <pt<400 	4<chiso range<11 	49.8324	3.61437	0.0725305	0.0793659	0.0448482	0.152411
60 <pt<400 	4<chiso range<12 	49.8324	3.61437	0.0725305	0.0774269	0.0437324	0.111962
