pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	183.857	43.0676	0.234245	0.50517	0.05868	4.61699
20 <pt<25 	3<chiso range<9 	183.857	43.0676	0.234245	0.479392	0.0557042	4.40087
20 <pt<25 	3<chiso range<10 	183.857	43.0676	0.234245	0.477483	0.0554858	4.38379
20 <pt<25 	3<chiso range<11 	183.857	43.0676	0.234245	0.470367	0.0546425	4.32121
20 <pt<25 	3<chiso range<12 	183.857	43.0676	0.234245	0.460872	0.0535451	4.23245
20 <pt<25 	3<chiso range<13 	183.857	43.0676	0.234245	0.454835	0.0528486	4.174
20 <pt<25 	4<chiso range<9 	183.857	43.0676	0.234245	0.476228	0.055318	4.3744
20 <pt<25 	4<chiso range<10 	183.857	43.0676	0.234245	0.474882	0.0551879	4.36032
20 <pt<25 	4<chiso range<11 	183.857	43.0676	0.234245	0.466794	0.0542238	4.28869
20 <pt<25 	4<chiso range<12 	183.857	43.0676	0.234245	0.456044	0.0529763	4.18676
20 <pt<25 	4<chiso range<13 	183.857	43.0676	0.234245	0.44958	0.0522311	4.12273
20 <pt<25 	5<chiso range<10 	183.857	43.0676	0.234245	0.483515	0.0561799	4.43699
20 <pt<25 	5<chiso range<11 	183.857	43.0676	0.234245	0.473614	0.0550412	4.3489
20 <pt<25 	5<chiso range<12 	183.857	43.0676	0.234245	0.460056	0.0534478	4.22489
20 <pt<25 	5<chiso range<13 	183.857	43.0676	0.234245	0.452195	0.052541	4.14819
20 <pt<25 	6<chiso range<11 	183.857	43.0676	0.234245	0.455388	0.0529172	4.17904
20 <pt<25 	6<chiso range<12 	183.857	43.0676	0.234245	0.441307	0.0512895	4.03712
20 <pt<25 	6<chiso range<13 	183.857	43.0676	0.234245	0.434005	0.0504455	3.95992
20 <pt<25 	7<chiso range<12 	183.857	43.0676	0.234245	0.430605	0.0500569	3.92273
20 <pt<25 	7<chiso range<13 	183.857	43.0676	0.234245	0.423299	0.049212	3.84162
20 <pt<25 	8<chiso range<13 	183.857	43.0676	0.234245	0.389621	0.0453107	3.42912
#######################################################################################
25 <pt<30 	3<chiso range<8 	100.613	19.0728	0.189566	0.330517	0.0680935	2.06996
25 <pt<30 	3<chiso range<9 	100.613	19.0728	0.189566	0.315207	0.0650722	1.93079
25 <pt<30 	3<chiso range<10 	100.613	19.0728	0.189566	0.34206	0.070365	2.16719
25 <pt<30 	3<chiso range<11 	100.613	19.0728	0.189566	0.334989	0.069504	2.0923
25 <pt<30 	3<chiso range<12 	100.613	19.0728	0.189566	0.330944	0.0686574	2.05918
25 <pt<30 	3<chiso range<13 	100.613	19.0728	0.189566	0.316281	0.0659276	1.92203
25 <pt<30 	4<chiso range<9 	100.613	19.0728	0.189566	0.274288	0.0568657	1.48986
25 <pt<30 	4<chiso range<10 	100.613	19.0728	0.189566	0.309839	0.0640022	1.8792
25 <pt<30 	4<chiso range<11 	100.613	19.0728	0.189566	0.302395	0.0628354	1.79563
25 <pt<30 	4<chiso range<12 	100.613	19.0728	0.189566	0.300463	0.0624164	1.77673
25 <pt<30 	4<chiso range<13 	100.613	19.0728	0.189566	0.286925	0.0598781	1.62595
25 <pt<30 	5<chiso range<10 	100.613	19.0728	0.189566	0.34769	0.0714627	2.21268
25 <pt<30 	5<chiso range<11 	100.613	19.0728	0.189566	0.328196	0.0679229	2.04099
25 <pt<30 	5<chiso range<12 	100.613	19.0728	0.189566	0.323341	0.0669261	1.99885
25 <pt<30 	5<chiso range<13 	100.613	19.0728	0.189566	0.30393	0.0633964	1.80395
25 <pt<30 	6<chiso range<11 	100.613	19.0728	0.189566	0.3352	0.0696272	2.09163
25 <pt<30 	6<chiso range<12 	100.613	19.0728	0.189566	0.328369	0.0681917	2.03548
