pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
30 <pt<35 	8<chiso range<13 	40.8612	12.9951	0.31803	0.290869	0.0371809	0.730518
#######################################################################################
35 <pt<50 	3<chiso range<8 	61.049	17.161	0.281102	0.284855	0.0376021	0.0998065
35 <pt<50 	3<chiso range<9 	61.049	17.161	0.281102	0.292987	0.0403305	0.294688
35 <pt<50 	3<chiso range<10 	61.049	17.161	0.281102	0.281949	0.0427385	0.0198167
35 <pt<50 	3<chiso range<11 	61.049	17.161	0.281102	0.282275	0.0444229	0.0264038
35 <pt<50 	3<chiso range<12 	61.049	17.161	0.281102	0.281509	0.0463034	0.00878844
35 <pt<50 	3<chiso range<13 	61.049	17.161	0.281102	0.285105	0.0477335	0.0838601
35 <pt<50 	4<chiso range<9 	61.049	17.161	0.281102	0.274005	0.036064	0.196791
35 <pt<50 	4<chiso range<10 	61.049	17.161	0.281102	0.262369	0.038755	0.483372
35 <pt<50 	4<chiso range<11 	61.049	17.161	0.281102	0.265029	0.0406264	0.395631
35 <pt<50 	4<chiso range<12 	61.049	17.161	0.281102	0.265585	0.0426668	0.36368
35 <pt<50 	4<chiso range<13 	61.049	17.161	0.281102	0.271062	0.0442158	0.22707
35 <pt<50 	5<chiso range<10 	61.049	17.161	0.281102	0.26171	0.0347741	0.557658
35 <pt<50 	5<chiso range<11 	61.049	17.161	0.281102	0.264571	0.0368442	0.448675
35 <pt<50 	5<chiso range<12 	61.049	17.161	0.281102	0.265662	0.0391001	0.394886
35 <pt<50 	5<chiso range<13 	61.049	17.161	0.281102	0.272164	0.0407951	0.219097
35 <pt<50 	6<chiso range<11 	61.049	17.161	0.281102	0.255562	0.0326827	0.781455
35 <pt<50 	6<chiso range<12 	61.049	17.161	0.281102	0.255618	0.0351906	0.724173
35 <pt<50 	6<chiso range<13 	61.049	17.161	0.281102	0.263751	0.0370601	0.468187
35 <pt<50 	7<chiso range<12 	61.049	17.161	0.281102	0.256448	0.0313386	0.7867
35 <pt<50 	7<chiso range<13 	61.049	17.161	0.281102	0.265339	0.0334412	0.471367
35 <pt<50 	8<chiso range<13 	61.049	17.161	0.281102	0.273826	0.0294531	0.247039
#######################################################################################
50 <pt<60 	3<chiso range<8 	16.5967	3.04763	0.183629	0.156235	0.0742219	0.369078
50 <pt<60 	3<chiso range<9 	16.5967	3.04763	0.183629	0.170097	0.0801642	0.168799
50 <pt<60 	3<chiso range<10 	16.5967	3.04763	0.183629	0.177949	0.0855733	0.066372
50 <pt<60 	3<chiso range<11 	16.5967	3.04763	0.183629	0.174989	0.0897049	0.0963122
50 <pt<60 	3<chiso range<12 	16.5967	3.04763	0.183629	0.173694	0.0932103	0.106583
50 <pt<60 	3<chiso range<13 	16.5967	3.04763	0.183629	0.171398	0.09598	0.127429
50 <pt<60 	4<chiso range<9 	16.5967	3.04763	0.183629	0.161896	0.0705695	0.307961
50 <pt<60 	4<chiso range<10 	16.5967	3.04763	0.183629	0.17359	0.0767107	0.130864
50 <pt<60 	4<chiso range<11 	16.5967	3.04763	0.183629	0.17131	0.081442	0.151257
50 <pt<60 	4<chiso range<12 	16.5967	3.04763	0.183629	0.169273	0.0852093	0.168475
50 <pt<60 	4<chiso range<13 	16.5967	3.04763	0.183629	0.163166	0.0882178	0.231956
50 <pt<60 	5<chiso range<10 	16.5967	3.04763	0.183629	0.173892	0.0675031	0.14424
50 <pt<60 	5<chiso range<11 	16.5967	3.04763	0.183629	0.168364	0.0729139	0.209352
50 <pt<60 	5<chiso range<12 	16.5967	3.04763	0.183629	0.164799	0.0772083	0.243881
50 <pt<60 	5<chiso range<13 	16.5967	3.04763	0.183629	0.15391	0.080323	0.36999
50 <pt<60 	6<chiso range<11 	16.5967	3.04763	0.183629	0.170861	0.0659921	0.193473
50 <pt<60 	6<chiso range<12 	16.5967	3.04763	0.183629	0.174669	0.0709717	0.126243
50 <pt<60 	6<chiso range<13 	16.5967	3.04763	0.183629	0.165629	0.0745525	0.241436
50 <pt<60 	7<chiso range<12 	16.5967	3.04763	0.183629	0.165408	0.0622751	0.292584
50 <pt<60 	7<chiso range<13 	16.5967	3.04763	0.183629	0.164559	0.0664619	0.286926
50 <pt<60 	8<chiso range<13 	16.5967	3.04763	0.183629	0.168008	0.0610064	0.25605
#######################################################################################
60 <pt<400 	3<chiso range<8 	28.9357	4.50893	0.155826	0.153379	0.0490059	0.0499297
60 <pt<400 	3<chiso range<9 	28.9357	4.50893	0.155826	0.156701	0.0536792	0.0163034
60 <pt<400 	3<chiso range<10 	28.9357	4.50893	0.155826	0.148061	0.0578268	0.134278
60 <pt<400 	3<chiso range<11 	28.9357	4.50893	0.155826	0.140903	0.0604015	0.247061
60 <pt<400 	3<chiso range<12 	28.9357	4.50893	0.155826	0.142328	0.0635071	0.212541
60 <pt<400 	3<chiso range<13 	28.9357	4.50893	0.155826	0.146901	0.0655262	0.136203
60 <pt<400 	4<chiso range<9 	28.9357	4.50893	0.155826	0.162193	0.0485674	0.131099
60 <pt<400 	4<chiso range<10 	28.9357	4.50893	0.155826	0.139999	0.0528908	0.299236
60 <pt<400 	4<chiso range<11 	28.9357	4.50893	0.155826	0.133829	0.0556194	0.395489
60 <pt<400 	4<chiso range<12 	28.9357	4.50893	0.155826	0.13638	0.059004	0.329568
