pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
35 <pt<50 	7<chiso range<12 	17.161	10.8517	2.92394	2.15781
35 <pt<50 	7<chiso range<13 	17.161	11.215	2.93258	2.02757
35 <pt<50 	8<chiso range<13 	17.161	11.4937	3.19031	1.77641
#######################################################################################
50 <pt<60 	3<chiso range<8 	3.04763	1.94682	1.33098	0.827067
50 <pt<60 	3<chiso range<9 	3.04763	2.11018	1.42478	0.657961
50 <pt<60 	3<chiso range<10 	3.04763	2.18639	1.44678	0.595281
50 <pt<60 	3<chiso range<11 	3.04763	2.14713	1.19139	0.75584
50 <pt<60 	3<chiso range<12 	3.04763	2.12405	1.32077	0.699274
50 <pt<60 	3<chiso range<13 	3.04763	2.09697	1.26199	0.753302
50 <pt<60 	4<chiso range<9 	3.04763	2.04427	1.42497	0.704127
50 <pt<60 	4<chiso range<10 	3.04763	2.15893	1.47555	0.602284
50 <pt<60 	4<chiso range<11 	3.04763	2.1227	1.2017	0.769685
50 <pt<60 	4<chiso range<12 	3.04763	2.09034	1.32013	0.725148
50 <pt<60 	4<chiso range<13 	3.04763	2.01113	1.23302	0.840619
50 <pt<60 	5<chiso range<10 	3.04763	2.2037	4.12513	0.204583
50 <pt<60 	5<chiso range<11 	3.04763	2.101	1.48827	0.636061
50 <pt<60 	5<chiso range<12 	3.04763	2.0458	1.36432	0.734307
50 <pt<60 	5<chiso range<13 	3.04763	1.91043	1.45948	0.779182
50 <pt<60 	6<chiso range<11 	3.04763	2.14366	1.30707	0.6916
50 <pt<60 	6<chiso range<12 	3.04763	2.17064	1.54484	0.56769
50 <pt<60 	6<chiso range<13 	3.04763	2.06083	1.36031	0.725423
50 <pt<60 	7<chiso range<12 	3.04763	2.07243	1.29025	0.755823
50 <pt<60 	7<chiso range<13 	3.04763	2.06764	1.21767	0.804808
50 <pt<60 	8<chiso range<13 	3.04763	2.12848	1.26172	0.72849
#######################################################################################
60 <pt<400 	3<chiso range<8 	4.50893	3.92195	2.12454	0.276286
60 <pt<400 	3<chiso range<9 	4.50893	3.96807	2.12209	0.254871
60 <pt<400 	3<chiso range<10 	4.50893	3.72407	1.97594	0.397208
60 <pt<400 	3<chiso range<11 	4.50893	3.52093	1.84706	0.534904
60 <pt<400 	3<chiso range<12 	4.50893	3.54053	2.01924	0.479586
60 <pt<400 	3<chiso range<13 	4.50893	3.63841	1.85701	0.468775
60 <pt<400 	4<chiso range<9 	4.50893	4.15975	2.28566	0.15277
60 <pt<400 	4<chiso range<10 	4.50893	3.5688	2.14579	0.438128
60 <pt<400 	4<chiso range<11 	4.50893	3.39213	1.97494	0.565486
60 <pt<400 	4<chiso range<12 	4.50893	3.43247	1.95115	0.551705
60 <pt<400 	4<chiso range<13 	4.50893	3.57407	2.02466	0.461737
60 <pt<400 	5<chiso range<10 	4.50893	4.35132	2.7594	0.0571175
60 <pt<400 	5<chiso range<11 	4.50893	3.85917	2.29514	0.283103
60 <pt<400 	5<chiso range<12 	4.50893	3.83568	2.19231	0.307096
60 <pt<400 	5<chiso range<13 	4.50893	3.84008	2.22869	0.300109
60 <pt<400 	6<chiso range<11 	4.50893	3.60566	2.16074	0.418037
60 <pt<400 	6<chiso range<12 	4.50893	3.62542	2.08392	0.423965
60 <pt<400 	6<chiso range<13 	4.50893	3.65412	2.14073	0.399308
60 <pt<400 	7<chiso range<12 	4.50893	3.75742	2.27882	0.32978
60 <pt<400 	7<chiso range<13 	4.50893	3.75213	2.03665	0.371591
60 <pt<400 	8<chiso range<13 	4.50893	3.27202	1.80859	0.683908
#######################################################################################
