pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<35 	6<chiso range<11 	40.8612	12.9951	14.7743	7.43135	6.95283e-310	2.57678	inf
30 <pt<35 	6<chiso range<12 	40.8612	12.9951	14.7743	7.66598	6.95283e-310	1.89592	inf
30 <pt<35 	6<chiso range<13 	40.8612	12.9951	14.7743	8.48243	6.95283e-310	1.92326	inf
30 <pt<35 	7<chiso range<12 	40.8612	12.9951	14.7743	8.64096	6.95283e-310	1.67684	inf
30 <pt<35 	7<chiso range<13 	40.8612	12.9951	14.7743	9.45713	6.95283e-310	1.29305	inf
30 <pt<35 	8<chiso range<13 	40.8612	12.9951	14.7743	8.35498	6.95283e-310	1.75338	inf
#######################################################################################
35 <pt<50 	3<chiso range<8 	61.049	17.161	25.0545	12.0214	6.95283e-310	1.69807	inf
35 <pt<50 	3<chiso range<9 	61.049	17.161	25.0545	12.3851	6.95283e-310	1.57206	inf
35 <pt<50 	3<chiso range<10 	61.049	17.161	25.0545	11.9164	6.95283e-310	1.83981	inf
35 <pt<50 	3<chiso range<11 	61.049	17.161	25.0545	11.9234	6.95283e-310	1.86118	inf
35 <pt<50 	3<chiso range<12 	61.049	17.161	25.0545	11.8961	6.95283e-310	1.89683	inf
35 <pt<50 	3<chiso range<13 	61.049	17.161	25.0545	12.0461	6.95283e-310	1.83907	inf
35 <pt<50 	4<chiso range<9 	61.049	17.161	25.0545	11.6399	6.95283e-310	1.83116	inf
35 <pt<50 	4<chiso range<10 	61.049	17.161	25.0545	11.1214	6.95283e-310	2.17281	inf
35 <pt<50 	4<chiso range<11 	61.049	17.161	25.0545	11.2188	6.95283e-310	2.1588	inf
35 <pt<50 	4<chiso range<12 	61.049	17.161	25.0545	11.2422	6.95283e-310	2.18256	inf
35 <pt<50 	4<chiso range<13 	61.049	17.161	25.0545	11.467	6.95283e-310	2.0879	inf
35 <pt<50 	5<chiso range<10 	61.049	17.161	25.0545	11.0507	6.95283e-310	2.10945	inf
35 <pt<50 	5<chiso range<11 	61.049	17.161	25.0545	11.1936	6.95283e-310	2.09055	inf
35 <pt<50 	5<chiso range<12 	61.049	17.161	25.0545	11.2466	6.95283e-310	2.10963	inf
35 <pt<50 	5<chiso range<13 	61.049	17.161	25.0545	11.515	6.95283e-310	2.003	inf
35 <pt<50 	6<chiso range<11 	61.049	17.161	25.0545	10.8221	6.95283e-310	2.21083	inf
35 <pt<50 	6<chiso range<12 	61.049	17.161	25.0545	10.8285	6.95283e-310	2.27185	inf
35 <pt<50 	6<chiso range<13 	61.049	17.161	25.0545	11.1606	6.95283e-310	2.13705	inf
35 <pt<50 	7<chiso range<12 	61.049	17.161	25.0545	10.8517	6.95283e-310	2.15781	inf
35 <pt<50 	7<chiso range<13 	61.049	17.161	25.0545	11.215	6.95283e-310	2.02757	inf
35 <pt<50 	8<chiso range<13 	61.049	17.161	25.0545	11.4937	6.95283e-310	1.77641	inf
#######################################################################################
50 <pt<60 	3<chiso range<8 	16.5967	3.04763	8.69976	1.94682	6.95283e-310	0.827067	inf
50 <pt<60 	3<chiso range<9 	16.5967	3.04763	8.69976	2.11018	6.95283e-310	0.657961	inf
50 <pt<60 	3<chiso range<10 	16.5967	3.04763	8.69976	2.18639	6.95283e-310	0.595281	inf
50 <pt<60 	3<chiso range<11 	16.5967	3.04763	8.69976	2.14713	6.95283e-310	0.75584	inf
50 <pt<60 	3<chiso range<12 	16.5967	3.04763	8.69976	2.12405	6.95283e-310	0.699274	inf
50 <pt<60 	3<chiso range<13 	16.5967	3.04763	8.69976	2.09697	6.95283e-310	0.753302	inf
50 <pt<60 	4<chiso range<9 	16.5967	3.04763	8.69976	2.04427	6.95283e-310	0.704127	inf
50 <pt<60 	4<chiso range<10 	16.5967	3.04763	8.69976	2.15893	6.95283e-310	0.602284	inf
50 <pt<60 	4<chiso range<11 	16.5967	3.04763	8.69976	2.1227	6.95283e-310	0.769685	inf
50 <pt<60 	4<chiso range<12 	16.5967	3.04763	8.69976	2.09034	6.95283e-310	0.725148	inf
50 <pt<60 	4<chiso range<13 	16.5967	3.04763	8.69976	2.01113	6.95283e-310	0.840619	inf
50 <pt<60 	5<chiso range<10 	16.5967	3.04763	8.69976	2.2037	6.95283e-310	0.204583	inf
50 <pt<60 	5<chiso range<11 	16.5967	3.04763	8.69976	2.101	6.95283e-310	0.636061	inf
50 <pt<60 	5<chiso range<12 	16.5967	3.04763	8.69976	2.0458	6.95283e-310	0.734307	inf
50 <pt<60 	5<chiso range<13 	16.5967	3.04763	8.69976	1.91043	6.95283e-310	0.779182	inf
50 <pt<60 	6<chiso range<11 	16.5967	3.04763	8.69976	2.14366	6.95283e-310	0.6916	inf
50 <pt<60 	6<chiso range<12 	16.5967	3.04763	8.69976	2.17064	6.95283e-310	0.56769	inf
50 <pt<60 	6<chiso range<13 	16.5967	3.04763	8.69976	2.06083	6.95283e-310	0.725423	inf
50 <pt<60 	7<chiso range<12 	16.5967	3.04763	8.69976	2.07243	6.95283e-310	0.755823	inf
50 <pt<60 	7<chiso range<13 	16.5967	3.04763	8.69976	2.06764	6.95283e-310	0.804808	inf
50 <pt<60 	8<chiso range<13 	16.5967	3.04763	8.69976	2.12848	6.95283e-310	0.72849	inf
#######################################################################################
60 <pt<400 	3<chiso range<8 	28.9357	4.50893	18.9302	3.92195	6.95283e-310	0.276286	inf
60 <pt<400 	3<chiso range<9 	28.9357	4.50893	18.9302	3.96807	6.95283e-310	0.254871	inf
60 <pt<400 	3<chiso range<10 	28.9357	4.50893	18.9302	3.72407	6.95283e-310	0.397208	inf
60 <pt<400 	3<chiso range<11 	28.9357	4.50893	18.9302	3.52093	6.95283e-310	0.534904	inf
60 <pt<400 	3<chiso range<12 	28.9357	4.50893	18.9302	3.54053	6.95283e-310	0.479586	inf
60 <pt<400 	3<chiso range<13 	28.9357	4.50893	18.9302	3.63841	6.95283e-310	0.468775	inf
60 <pt<400 	4<chiso range<9 	28.9357	4.50893	18.9302	4.15975	6.95283e-310	0.15277	inf
60 <pt<400 	4<chiso range<10 	28.9357	4.50893	18.9302	3.5688	6.95283e-310	0.438128	inf
