pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
35 <pt<50 	6<chiso range<13 	24.9792	21.4647	4.34011	0.809772
35 <pt<50 	7<chiso range<12 	24.9792	22.7763	4.98544	0.441867
35 <pt<50 	7<chiso range<13 	24.9792	22.2901	4.72614	0.568984
35 <pt<50 	8<chiso range<13 	24.9792	20.5696	4.62148	0.954153
#######################################################################################
50 <pt<60 	3<chiso range<8 	5.90642	7.00105	2.75913	0.39673
50 <pt<60 	3<chiso range<9 	5.90642	7.15241	2.76533	0.450576
50 <pt<60 	3<chiso range<10 	5.90642	7.2242	2.62225	0.502538
50 <pt<60 	3<chiso range<11 	5.90642	6.59425	2.37243	0.289926
50 <pt<60 	3<chiso range<12 	5.90642	6.61076	2.31642	0.304064
50 <pt<60 	3<chiso range<13 	5.90642	6.46606	2.71303	0.206279
50 <pt<60 	4<chiso range<9 	5.90642	6.46675	2.83953	0.197332
50 <pt<60 	4<chiso range<10 	5.90642	6.42041	3.1141	0.165053
50 <pt<60 	4<chiso range<11 	5.90642	6.64267	2.41909	0.30435
50 <pt<60 	4<chiso range<12 	5.90642	6.64165	2.35382	0.312356
50 <pt<60 	4<chiso range<13 	5.90642	6.49263	2.27584	0.25758
50 <pt<60 	5<chiso range<10 	5.90642	6.24149	2.47814	0.13521
50 <pt<60 	5<chiso range<11 	5.90642	6.04637	2.31888	0.0603524
50 <pt<60 	5<chiso range<12 	5.90642	6.45516	2.35451	0.233059
50 <pt<60 	5<chiso range<13 	5.90642	6.29383	2.26128	0.171323
50 <pt<60 	6<chiso range<11 	5.90642	5.89291	2.36332	0.00571653
50 <pt<60 	6<chiso range<12 	5.90642	6.17203	2.33463	0.11377
50 <pt<60 	6<chiso range<13 	5.90642	6.03711	2.24449	0.058227
50 <pt<60 	7<chiso range<12 	5.90642	5.26209	2.08142	0.309563
50 <pt<60 	7<chiso range<13 	5.90642	5.02381	1.94736	0.453234
50 <pt<60 	8<chiso range<13 	5.90642	3.73681	1.48217	1.46381
#######################################################################################
60 <pt<400 	3<chiso range<8 	7.99827	5.07268	2.0946	1.39673
60 <pt<400 	3<chiso range<9 	7.99827	4.86711	1.87709	1.66809
60 <pt<400 	3<chiso range<10 	7.99827	5.01061	1.95656	1.527
60 <pt<400 	3<chiso range<11 	7.99827	4.64459	1.76352	1.9017
60 <pt<400 	3<chiso range<12 	7.99827	4.96476	1.68387	1.80151
60 <pt<400 	3<chiso range<13 	7.99827	4.74972	1.58743	2.04642
60 <pt<400 	4<chiso range<9 	7.99827	5.12696	2.16491	1.3263
60 <pt<400 	4<chiso range<10 	7.99827	5.13566	1.8642	1.53557
60 <pt<400 	4<chiso range<11 	7.99827	4.71387	1.67115	1.96535
60 <pt<400 	4<chiso range<12 	7.99827	4.95129	1.83606	1.65952
60 <pt<400 	4<chiso range<13 	7.99827	4.6965	1.60383	2.05868
60 <pt<400 	5<chiso range<10 	7.99827	4.99413	1.90908	1.57361
60 <pt<400 	5<chiso range<11 	7.99827	4.42538	1.72767	2.06804
60 <pt<400 	5<chiso range<12 	7.99827	4.70308	1.7652	1.86675
60 <pt<400 	5<chiso range<13 	7.99827	4.55651	1.58357	2.17342
60 <pt<400 	6<chiso range<11 	7.99827	3.44474	1.33175	3.41921
60 <pt<400 	6<chiso range<12 	7.99827	3.94139	1.54635	2.62352
60 <pt<400 	6<chiso range<13 	7.99827	3.75833	1.33234	3.18233
60 <pt<400 	7<chiso range<12 	7.99827	3.81197	1.55791	2.68713
60 <pt<400 	7<chiso range<13 	7.99827	3.70218	1.34531	3.19338
60 <pt<400 	8<chiso range<13 	7.99827	3.91583	1.58442	2.57661
#######################################################################################
