pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
35 <pt<50 	3<chiso range<8 	97.024	24.9792	0.257454	0.264539	0.0432696	0.163745
35 <pt<50 	3<chiso range<9 	97.024	24.9792	0.257454	0.264201	0.0462051	0.146027
35 <pt<50 	3<chiso range<10 	97.024	24.9792	0.257454	0.26748	0.0490083	0.204581
35 <pt<50 	3<chiso range<11 	97.024	24.9792	0.257454	0.279067	0.0507973	0.425479
35 <pt<50 	3<chiso range<12 	97.024	24.9792	0.257454	0.282007	0.052481	0.467849
35 <pt<50 	3<chiso range<13 	97.024	24.9792	0.257454	0.310777	0.0548399	0.972343
35 <pt<50 	4<chiso range<9 	97.024	24.9792	0.257454	0.284679	0.0419562	0.648895
35 <pt<50 	4<chiso range<10 	97.024	24.9792	0.257454	0.276841	0.0446501	0.434202
35 <pt<50 	4<chiso range<11 	97.024	24.9792	0.257454	0.291215	0.0467265	0.722527
35 <pt<50 	4<chiso range<12 	97.024	24.9792	0.257454	0.29284	0.0486626	0.727174
35 <pt<50 	4<chiso range<13 	97.024	24.9792	0.257454	0.317417	0.0508041	1.18028
35 <pt<50 	5<chiso range<10 	97.024	24.9792	0.257454	0.294338	0.0404354	0.912175
35 <pt<50 	5<chiso range<11 	97.024	24.9792	0.257454	0.318637	0.0429754	1.42368
35 <pt<50 	5<chiso range<12 	97.024	24.9792	0.257454	0.317898	0.0449359	1.34512
35 <pt<50 	5<chiso range<13 	97.024	24.9792	0.257454	0.341083	0.04709	1.77594
35 <pt<50 	6<chiso range<11 	97.024	24.9792	0.257454	0.301548	0.0378073	1.16629
35 <pt<50 	6<chiso range<12 	97.024	24.9792	0.257454	0.300435	0.0401651	1.07011
35 <pt<50 	6<chiso range<13 	97.024	24.9792	0.257454	0.322175	0.0423411	1.52857
35 <pt<50 	7<chiso range<12 	97.024	24.9792	0.257454	0.343417	0.035886	2.39545
35 <pt<50 	7<chiso range<13 	97.024	24.9792	0.257454	0.335744	0.0376766	2.07795
35 <pt<50 	8<chiso range<13 	97.024	24.9792	0.257454	0.309506	0.0326563	1.59394
#######################################################################################
50 <pt<60 	3<chiso range<8 	26.5455	5.90642	0.222502	0.326823	0.0776572	1.34336
50 <pt<60 	3<chiso range<9 	26.5455	5.90642	0.222502	0.3322	0.0818372	1.34044
50 <pt<60 	3<chiso range<10 	26.5455	5.90642	0.222502	0.345245	0.0890112	1.37896
50 <pt<60 	3<chiso range<11 	26.5455	5.90642	0.222502	0.314999	0.0937994	0.986118
50 <pt<60 	3<chiso range<12 	26.5455	5.90642	0.222502	0.314748	0.0982662	0.938738
50 <pt<60 	3<chiso range<13 	26.5455	5.90642	0.222502	0.308585	0.100606	0.855647
50 <pt<60 	4<chiso range<9 	26.5455	5.90642	0.222502	0.291602	0.07257	0.952188
50 <pt<60 	4<chiso range<10 	26.5455	5.90642	0.222502	0.30485	0.0805551	1.02226
50 <pt<60 	4<chiso range<11 	26.5455	5.90642	0.222502	0.316714	0.0868738	1.08447
50 <pt<60 	4<chiso range<12 	26.5455	5.90642	0.222502	0.315215	0.0917071	1.01097
50 <pt<60 	4<chiso range<13 	26.5455	5.90642	0.222502	0.308859	0.0942368	0.916386
50 <pt<60 	5<chiso range<10 	26.5455	5.90642	0.222502	0.294609	0.072172	0.999103
50 <pt<60 	5<chiso range<11 	26.5455	5.90642	0.222502	0.28847	0.0788822	0.836288
50 <pt<60 	5<chiso range<12 	26.5455	5.90642	0.222502	0.303604	0.0840488	0.964942
50 <pt<60 	5<chiso range<13 	26.5455	5.90642	0.222502	0.297016	0.0867423	0.85903
50 <pt<60 	6<chiso range<11 	26.5455	5.90642	0.222502	0.278671	0.0696969	0.805908
50 <pt<60 	6<chiso range<12 	26.5455	5.90642	0.222502	0.287937	0.075438	0.867404
50 <pt<60 	6<chiso range<13 	26.5455	5.90642	0.222502	0.282592	0.0784768	0.765707
50 <pt<60 	7<chiso range<12 	26.5455	5.90642	0.222502	0.241258	0.065144	0.28792
50 <pt<60 	7<chiso range<13 	26.5455	5.90642	0.222502	0.232968	0.0685443	0.152693
50 <pt<60 	8<chiso range<13 	26.5455	5.90642	0.222502	0.168625	0.0594004	0.90701
#######################################################################################
60 <pt<400 	3<chiso range<8 	48.7594	7.99827	0.164035	0.120057	0.046832	0.939068
60 <pt<400 	3<chiso range<9 	48.7594	7.99827	0.164035	0.114867	0.0497079	0.989148
60 <pt<400 	3<chiso range<10 	48.7594	7.99827	0.164035	0.119415	0.0527717	0.845537
60 <pt<400 	3<chiso range<11 	48.7594	7.99827	0.164035	0.110903	0.0548463	0.968752
60 <pt<400 	3<chiso range<12 	48.7594	7.99827	0.164035	0.118941	0.0576284	0.782504
60 <pt<400 	3<chiso range<13 	48.7594	7.99827	0.164035	0.113699	0.0599657	0.839421
60 <pt<400 	4<chiso range<9 	48.7594	7.99827	0.164035	0.121259	0.0440345	0.97143
60 <pt<400 	4<chiso range<10 	48.7594	7.99827	0.164035	0.122523	0.0473354	0.876985
60 <pt<400 	4<chiso range<11 	48.7594	7.99827	0.164035	0.112801	0.0496864	1.03116
60 <pt<400 	4<chiso range<12 	48.7594	7.99827	0.164035	0.118333	0.0525849	0.869117
60 <pt<400 	4<chiso range<13 	48.7594	7.99827	0.164035	0.112141	0.0551329	0.941261
60 <pt<400 	5<chiso range<10 	48.7594	7.99827	0.164035	0.119023	0.041605	1.0819
60 <pt<400 	5<chiso range<11 	48.7594	7.99827	0.164035	0.105551	0.0441608	1.32435
60 <pt<400 	5<chiso range<12 	48.7594	7.99827	0.164035	0.111547	0.0472951	1.10981
60 <pt<400 	5<chiso range<13 	48.7594	7.99827	0.164035	0.108347	0.0502733	1.10771
60 <pt<400 	6<chiso range<11 	48.7594	7.99827	0.164035	0.082303	0.0385807	2.11848
60 <pt<400 	6<chiso range<12 	48.7594	7.99827	0.164035	0.0929869	0.0421088	1.68726
60 <pt<400 	6<chiso range<13 	48.7594	7.99827	0.164035	0.088761	0.0453387	1.66027
60 <pt<400 	7<chiso range<12 	48.7594	7.99827	0.164035	0.0891107	0.0375923	1.99309
60 <pt<400 	7<chiso range<13 	48.7594	7.99827	0.164035	0.0867047	0.0412553	1.87444
60 <pt<400 	8<chiso range<13 	48.7594	7.99827	0.164035	0.0910991	0.0372421	1.95844
#######################################################################################
