pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
50 <pt<400 	4<chiso range<10 	7.55655	6.14565	2.47615	0.569796
50 <pt<400 	4<chiso range<11 	7.55655	6.0215	2.34535	0.654508
50 <pt<400 	4<chiso range<12 	7.55655	6.22271	2.39847	0.556121
50 <pt<400 	4<chiso range<13 	7.55655	5.93683	2.26339	0.715617
50 <pt<400 	5<chiso range<10 	7.55655	6.79822	2.85054	0.26603
50 <pt<400 	5<chiso range<11 	7.55655	6.46599	2.59361	0.42048
50 <pt<400 	5<chiso range<12 	7.55655	6.65473	2.83551	0.318045
50 <pt<400 	5<chiso range<13 	7.55655	6.26595	2.43446	0.530138
50 <pt<400 	6<chiso range<11 	7.55655	6.32908	2.87779	0.426532
50 <pt<400 	6<chiso range<12 	7.55655	6.41203	2.76017	0.414656
50 <pt<400 	6<chiso range<13 	7.55655	6.15394	2.43711	0.575522
50 <pt<400 	7<chiso range<12 	7.55655	6.30498	2.8664	0.436635
50 <pt<400 	7<chiso range<13 	7.55655	5.93566	2.40732	0.673317
50 <pt<400 	8<chiso range<13 	7.55655	5.44055	2.24371	0.943081
#######################################################################################
