pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
30 <pt<50 	4<chiso range<9 	101.91	30.1561	0.295909	0.283136	0.0282767	0.451719
30 <pt<50 	4<chiso range<10 	101.91	30.1561	0.295909	0.279116	0.0304232	0.551985
30 <pt<50 	4<chiso range<11 	101.91	30.1561	0.295909	0.276388	0.0318659	0.612603
30 <pt<50 	4<chiso range<12 	101.91	30.1561	0.295909	0.277386	0.0332843	0.556513
30 <pt<50 	4<chiso range<13 	101.91	30.1561	0.295909	0.2865	0.0346634	0.271443
30 <pt<50 	5<chiso range<10 	101.91	30.1561	0.295909	0.272749	0.0272546	0.84977
30 <pt<50 	5<chiso range<11 	101.91	30.1561	0.295909	0.270183	0.0288571	0.891501
30 <pt<50 	5<chiso range<12 	101.91	30.1561	0.295909	0.271956	0.0304135	0.787582
30 <pt<50 	5<chiso range<13 	101.91	30.1561	0.295909	0.283139	0.031921	0.400054
30 <pt<50 	6<chiso range<11 	101.91	30.1561	0.295909	0.264839	0.0256145	1.21299
30 <pt<50 	6<chiso range<12 	101.91	30.1561	0.295909	0.267821	0.0273565	1.02674
30 <pt<50 	6<chiso range<13 	101.91	30.1561	0.295909	0.281706	0.029023	0.489375
30 <pt<50 	7<chiso range<12 	101.91	30.1561	0.295909	0.284092	0.0243917	0.484474
30 <pt<50 	7<chiso range<13 	101.91	30.1561	0.295909	0.298602	0.0262461	0.102601
30 <pt<50 	8<chiso range<13 	101.91	30.1561	0.295909	0.293905	0.0230848	0.0868162
#######################################################################################
50 <pt<400 	3<chiso range<8 	45.5324	7.55655	0.16596	0.164602	0.0409097	0.0331912
50 <pt<400 	3<chiso range<9 	45.5324	7.55655	0.16596	0.168059	0.0445206	0.0471502
50 <pt<400 	3<chiso range<10 	45.5324	7.55655	0.16596	0.165845	0.0477631	0.00240445
50 <pt<400 	3<chiso range<11 	45.5324	7.55655	0.16596	0.159378	0.0499448	0.131782
50 <pt<400 	3<chiso range<12 	45.5324	7.55655	0.16596	0.164527	0.0524609	0.0273126
50 <pt<400 	3<chiso range<13 	45.5324	7.55655	0.16596	0.163585	0.0540092	0.0439711
50 <pt<400 	4<chiso range<9 	45.5324	7.55655	0.16596	0.173685	0.0399542	0.19335
50 <pt<400 	4<chiso range<10 	45.5324	7.55655	0.16596	0.169572	0.0435423	0.0829574
50 <pt<400 	4<chiso range<11 	45.5324	7.55655	0.16596	0.165876	0.0459198	0.00182588
50 <pt<400 	4<chiso range<12 	45.5324	7.55655	0.16596	0.172211	0.0486426	0.128512
50 <pt<400 	4<chiso range<13 	45.5324	7.55655	0.16596	0.16464	0.0503162	0.026231
50 <pt<400 	5<chiso range<10 	45.5324	7.55655	0.16596	0.186532	0.0395694	0.519901
50 <pt<400 	5<chiso range<11 	45.5324	7.55655	0.16596	0.177188	0.0421697	0.266261
50 <pt<400 	5<chiso range<12 	45.5324	7.55655	0.16596	0.183412	0.0451147	0.38684
50 <pt<400 	5<chiso range<13 	45.5324	7.55655	0.16596	0.173164	0.0469198	0.153542
50 <pt<400 	6<chiso range<11 	45.5324	7.55655	0.16596	0.172165	0.038291	0.162053
50 <pt<400 	6<chiso range<12 	45.5324	7.55655	0.16596	0.17535	0.0414077	0.226773
50 <pt<400 	6<chiso range<13 	45.5324	7.55655	0.16596	0.169286	0.043493	0.0764757
50 <pt<400 	7<chiso range<12 	45.5324	7.55655	0.16596	0.171844	0.0373471	0.157553
50 <pt<400 	7<chiso range<13 	45.5324	7.55655	0.16596	0.162653	0.0395428	0.083627
50 <pt<400 	8<chiso range<13 	45.5324	7.55655	0.16596	0.147993	0.0351966	0.510471
#######################################################################################
