pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
25 <pt<30 	5<chiso range<12 	65.5059	25.7575	20.996	18.0059	6.92192e-310	2.16492	inf
25 <pt<30 	5<chiso range<13 	65.5059	25.7575	20.996	16.8999	6.92192e-310	2.69051	inf
25 <pt<30 	6<chiso range<11 	65.5059	25.7575	20.996	19.457	6.92192e-310	1.50252	inf
25 <pt<30 	6<chiso range<12 	65.5059	25.7575	20.996	19.0676	6.92192e-310	1.68399	inf
25 <pt<30 	6<chiso range<13 	65.5059	25.7575	20.996	17.6531	6.92192e-310	2.26553	inf
25 <pt<30 	7<chiso range<12 	65.5059	25.7575	20.996	20.4351	6.92192e-310	1.17704	inf
25 <pt<30 	7<chiso range<13 	65.5059	25.7575	20.996	18.5227	6.92192e-310	1.83347	inf
25 <pt<30 	8<chiso range<13 	65.5059	25.7575	20.996	17.7293	6.92192e-310	1.9608	inf
#######################################################################################
30 <pt<50 	3<chiso range<8 	101.91	30.1561	39.8288	20.2776	6.92192e-310	2.6013	inf
30 <pt<50 	3<chiso range<9 	101.91	30.1561	39.8288	20.4141	6.92192e-310	2.61626	inf
30 <pt<50 	3<chiso range<10 	101.91	30.1561	39.8288	20.124	6.92192e-310	2.78757	inf
30 <pt<50 	3<chiso range<11 	101.91	30.1561	39.8288	19.9168	6.92192e-310	2.91102	inf
30 <pt<50 	3<chiso range<12 	101.91	30.1561	39.8288	19.9419	6.92192e-310	2.93362	inf
30 <pt<50 	3<chiso range<13 	101.91	30.1561	39.8288	20.4574	6.92192e-310	2.74443	inf
30 <pt<50 	4<chiso range<9 	101.91	30.1561	39.8288	19.8983	6.92192e-310	2.69692	inf
30 <pt<50 	4<chiso range<10 	101.91	30.1561	39.8288	19.5742	6.92192e-310	2.90845	inf
30 <pt<50 	4<chiso range<11 	101.91	30.1561	39.8288	19.3846	6.92192e-310	3.04107	inf
30 <pt<50 	4<chiso range<12 	101.91	30.1561	39.8288	19.456	6.92192e-310	3.05742	inf
30 <pt<50 	4<chiso range<13 	101.91	30.1561	39.8288	20.0872	6.92192e-310	2.82584	inf
30 <pt<50 	5<chiso range<10 	101.91	30.1561	39.8288	19.1099	6.92192e-310	2.98234	inf
30 <pt<50 	5<chiso range<11 	101.91	30.1561	39.8288	18.9443	6.92192e-310	3.12427	inf
30 <pt<50 	5<chiso range<12 	101.91	30.1561	39.8288	19.077	6.92192e-310	3.13058	inf
30 <pt<50 	5<chiso range<13 	101.91	30.1561	39.8288	19.8571	6.92192e-310	2.84584	inf
30 <pt<50 	6<chiso range<11 	101.91	30.1561	39.8288	18.5953	6.92192e-310	3.13568	inf
30 <pt<50 	6<chiso range<12 	101.91	30.1561	39.8288	18.8142	6.92192e-310	3.12728	inf
30 <pt<50 	6<chiso range<13 	101.91	30.1561	39.8288	19.785	6.92192e-310	2.78498	inf
30 <pt<50 	7<chiso range<12 	101.91	30.1561	39.8288	19.9774	6.92192e-310	2.50419	inf
30 <pt<50 	7<chiso range<13 	101.91	30.1561	39.8288	20.9799	6.92192e-310	2.22243	inf
30 <pt<50 	8<chiso range<13 	101.91	30.1561	39.8288	20.7	6.92192e-310	2.16478	inf
#######################################################################################
50 <pt<400 	3<chiso range<8 	45.5324	7.55655	27.6299	5.95068	6.92192e-310	0.661671	inf
50 <pt<400 	3<chiso range<9 	45.5324	7.55655	27.6299	6.06371	6.92192e-310	0.613691	inf
50 <pt<400 	3<chiso range<10 	45.5324	7.55655	27.6299	5.98511	6.92192e-310	0.667871	inf
50 <pt<400 	3<chiso range<11 	45.5324	7.55655	27.6299	5.74126	6.92192e-310	0.817514	inf
50 <pt<400 	3<chiso range<12 	45.5324	7.55655	27.6299	5.90642	6.92192e-310	0.727202	inf
50 <pt<400 	3<chiso range<13 	45.5324	7.55655	27.6299	5.88145	6.92192e-310	0.756885	inf
50 <pt<400 	4<chiso range<9 	45.5324	7.55655	27.6299	6.28958	6.92192e-310	0.486718	inf
50 <pt<400 	4<chiso range<10 	45.5324	7.55655	27.6299	6.14565	6.92192e-310	0.569796	inf
50 <pt<400 	4<chiso range<11 	45.5324	7.55655	27.6299	6.0215	6.92192e-310	0.654508	inf
50 <pt<400 	4<chiso range<12 	45.5324	7.55655	27.6299	6.22271	6.92192e-310	0.556121	inf
50 <pt<400 	4<chiso range<13 	45.5324	7.55655	27.6299	5.93683	6.92192e-310	0.715617	inf
50 <pt<400 	5<chiso range<10 	45.5324	7.55655	27.6299	6.79822	6.92192e-310	0.26603	inf
50 <pt<400 	5<chiso range<11 	45.5324	7.55655	27.6299	6.46599	6.92192e-310	0.42048	inf
50 <pt<400 	5<chiso range<12 	45.5324	7.55655	27.6299	6.65473	6.92192e-310	0.318045	inf
50 <pt<400 	5<chiso range<13 	45.5324	7.55655	27.6299	6.26595	6.92192e-310	0.530138	inf
50 <pt<400 	6<chiso range<11 	45.5324	7.55655	27.6299	6.32908	6.92192e-310	0.426532	inf
50 <pt<400 	6<chiso range<12 	45.5324	7.55655	27.6299	6.41203	6.92192e-310	0.414656	inf
50 <pt<400 	6<chiso range<13 	45.5324	7.55655	27.6299	6.15394	6.92192e-310	0.575522	inf
50 <pt<400 	7<chiso range<12 	45.5324	7.55655	27.6299	6.30498	6.92192e-310	0.436635	inf
50 <pt<400 	7<chiso range<13 	45.5324	7.55655	27.6299	5.93566	6.92192e-310	0.673317	inf
50 <pt<400 	8<chiso range<13 	45.5324	7.55655	27.6299	5.44055	6.92192e-310	0.943081	inf
#######################################################################################
