pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
#######################################################################################
35 <pt<65 	3<chiso range<8 	77.0373	37.5103	0.486911	0.25454	0.0358265	6.48601
35 <pt<65 	3<chiso range<9 	77.0373	37.5103	0.486911	0.253529	0.0356875	6.5396
35 <pt<65 	3<chiso range<10 	77.0373	37.5103	0.486911	0.249752	0.0351572	6.74567
35 <pt<65 	3<chiso range<11 	77.0373	37.5103	0.486911	0.241573	0.0340109	7.21351
35 <pt<65 	3<chiso range<12 	77.0373	37.5103	0.486911	0.236959	0.0333577	7.49308
35 <pt<65 	3<chiso range<13 	77.0373	37.5103	0.486911	0.23736	0.0334177	7.46763
35 <pt<65 	4<chiso range<9 	77.0373	37.5103	0.486911	0.245125	0.034509	7.00646
35 <pt<65 	4<chiso range<10 	77.0373	37.5103	0.486911	0.241673	0.0340241	7.20777
35 <pt<65 	4<chiso range<11 	77.0373	37.5103	0.486911	0.232876	0.0327872	7.74799
35 <pt<65 	4<chiso range<12 	77.0373	37.5103	0.486911	0.228334	0.0321434	8.04448
35 <pt<65 	4<chiso range<13 	77.0373	37.5103	0.486911	0.229542	0.0323173	7.96381
35 <pt<65 	5<chiso range<10 	77.0373	37.5103	0.486911	0.249731	0.0351537	6.74694
35 <pt<65 	5<chiso range<11 	77.0373	37.5103	0.486911	0.237806	0.0334815	7.44008
35 <pt<65 	5<chiso range<12 	77.0373	37.5103	0.486911	0.231781	0.0326251	7.82005
35 <pt<65 	5<chiso range<13 	77.0373	37.5103	0.486911	0.232862	0.0327832	7.74936
35 <pt<65 	6<chiso range<11 	77.0373	37.5103	0.486911	0.222208	0.0312925	8.45899
35 <pt<65 	6<chiso range<12 	77.0373	37.5103	0.486911	0.21772	0.030655	8.7813
35 <pt<65 	6<chiso range<13 	77.0373	37.5103	0.486911	0.220499	0.0310506	8.57993
35 <pt<65 	7<chiso range<12 	77.0373	37.5103	0.486911	0.210724	0.0296663	9.30979
35 <pt<65 	7<chiso range<13 	77.0373	37.5103	0.486911	0.214915	0.0302632	8.98768
35 <pt<65 	8<chiso range<13 	77.0373	37.5103	0.486911	0.215176	0.0303028	8.96732
#######################################################################################
65 <pt<400 	3<chiso range<8 	13.9823	7.26006	0.519232	0.14922	0.241249	1.53374
65 <pt<400 	3<chiso range<9 	13.9823	7.26006	0.519232	0.150598	0.243479	1.51403
65 <pt<400 	3<chiso range<10 	13.9823	7.26006	0.519232	0.16111	0.0626543	5.71584
65 <pt<400 	3<chiso range<11 	13.9823	7.26006	0.519232	0.150628	0.0585838	6.29191
65 <pt<400 	3<chiso range<12 	13.9823	7.26006	0.519232	0.153532	0.059742	6.12132
65 <pt<400 	3<chiso range<13 	13.9823	7.26006	0.519232	0.154335	0.0600617	6.07537
65 <pt<400 	4<chiso range<9 	13.9823	7.26006	0.519232	0.150524	0.243359	1.51508
65 <pt<400 	4<chiso range<10 	13.9823	7.26006	0.519232	0.159692	0.0621046	5.78927
65 <pt<400 	4<chiso range<11 	13.9823	7.26006	0.519232	0.148252	0.0576633	6.43356
65 <pt<400 	4<chiso range<12 	13.9823	7.26006	0.519232	0.151685	0.0590271	6.22675
65 <pt<400 	4<chiso range<13 	13.9823	7.26006	0.519232	0.152686	0.0594231	6.16841
65 <pt<400 	5<chiso range<10 	13.9823	7.26006	0.519232	0.166295	0.0645864	5.46457
65 <pt<400 	5<chiso range<11 	13.9823	7.26006	0.519232	0.151027	0.0586875	6.274
65 <pt<400 	5<chiso range<12 	13.9823	7.26006	0.519232	0.154872	0.0602429	6.04818
65 <pt<400 	5<chiso range<13 	13.9823	7.26006	0.519232	0.155812	0.0606225	5.99481
65 <pt<400 	6<chiso range<11 	13.9823	7.26006	0.519232	0.146961	0.0570166	6.52917
65 <pt<400 	6<chiso range<12 	13.9823	7.26006	0.519232	0.152479	0.0592878	6.18598
65 <pt<400 	6<chiso range<13 	13.9823	7.26006	0.519232	0.153896	0.0598689	6.10227
65 <pt<400 	7<chiso range<12 	13.9823	7.26006	0.519232	0.152633	0.0593498	6.17692
65 <pt<400 	7<chiso range<13 	13.9823	7.26006	0.519232	0.154283	0.060025	6.07995
65 <pt<400 	8<chiso range<13 	13.9823	7.26006	0.519232	0.139375	0.054273	6.99901
#######################################################################################
