pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<35 	7<chiso range<13 	43.2914	20.7046	0	14.1246	31.1969	2.77179	4.39575
30 <pt<35 	8<chiso range<13 	43.2914	20.7046	0	13.6832	31.6253	3.04844	4.46256
#######################################################################################
35 <pt<65 	3<chiso range<8 	77.0373	37.5103	0	25.4075	74.4035	3.43135	7.04325
35 <pt<65 	3<chiso range<9 	77.0373	37.5103	0	25.3065	74.5021	3.47346	7.05479
35 <pt<65 	3<chiso range<10 	77.0373	37.5103	0	24.9295	74.8864	3.63477	7.10228
35 <pt<65 	3<chiso range<11 	77.0373	37.5103	0	24.1131	75.7116	4.00106	7.20466
35 <pt<65 	3<chiso range<12 	77.0373	37.5103	0	23.6526	76.1779	4.21966	7.26438
35 <pt<65 	3<chiso range<13 	77.0373	37.5103	0	23.6926	76.1308	4.19991	7.25767
35 <pt<65 	4<chiso range<9 	77.0373	37.5103	0	24.4677	75.3514	3.83895	7.15975
35 <pt<65 	4<chiso range<10 	77.0373	37.5103	0	24.1231	75.6976	3.99654	7.20305
35 <pt<65 	4<chiso range<11 	77.0373	37.5103	0	23.2451	76.5715	4.4193	7.31356
35 <pt<65 	4<chiso range<12 	77.0373	37.5103	0	22.7917	77.0245	4.6511	7.3726
35 <pt<65 	4<chiso range<13 	77.0373	37.5103	0	22.9122	76.8981	4.5882	7.3555
35 <pt<65 	5<chiso range<10 	77.0373	37.5103	0	24.9274	74.8964	3.63573	7.10363
35 <pt<65 	5<chiso range<11 	77.0373	37.5103	0	23.7371	76.0946	4.17839	7.25284
35 <pt<65 	5<chiso range<12 	77.0373	37.5103	0	23.1358	76.7015	4.47532	7.332
35 <pt<65 	5<chiso range<13 	77.0373	37.5103	0	23.2437	76.5809	4.42028	7.31523
35 <pt<65 	6<chiso range<11 	77.0373	37.5103	0	22.1802	77.6076	4.97603	7.44523
35 <pt<65 	6<chiso range<12 	77.0373	37.5103	0	21.7322	78.107	5.22798	7.50531
35 <pt<65 	6<chiso range<13 	77.0373	37.5103	0	22.0096	77.8177	5.07061	7.46797
35 <pt<65 	7<chiso range<12 	77.0373	37.5103	0	21.0338	78.8196	5.64134	7.59553
35 <pt<65 	7<chiso range<13 	77.0373	37.5103	0	21.4522	78.3807	5.38962	7.53885
35 <pt<65 	8<chiso range<13 	77.0373	37.5103	0	21.4782	78.3502	5.37386	7.53433
#######################################################################################
65 <pt<400 	3<chiso range<8 	13.9823	7.26006	0	5.45864	21.5494	0.204162	1.18839
65 <pt<400 	3<chiso range<9 	13.9823	7.26006	0	5.50909	21.5494	0.196627	1.18839
65 <pt<400 	3<chiso range<10 	13.9823	7.26006	0	5.89362	30.6449	0.598193	4.83421
