20<pt<25 	0.46101	0.00994043	13.9683
25<pt<30 	0.364667	0.011826	5.99743
30<pt<35 	0.303764	0.0140205	2.69412
35<pt<40 	0.222846	0.0141778	0.301567
40<pt<50 	0.209802	0.012577	0.760602
50<pt<60 	0.17448	0.0141081	1.32438
60<pt<100 	0.122674	0.00843147	0.420284
100<pt<400 	0.0653165	0.00721247	1.77287
