pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	223.482	95.2409	0.426168	0.578851	0.0460494	3.31563
20 <pt<25 	3<chiso range<9 	223.482	95.2409	0.426168	0.586487	0.0466524	3.43646
20 <pt<25 	3<chiso range<10 	223.482	95.2409	0.426168	0.586913	0.0466868	3.44305
20 <pt<25 	3<chiso range<11 	223.482	95.2409	0.426168	0.563204	0.0448139	3.05789
20 <pt<25 	3<chiso range<12 	223.482	95.2409	0.426168	0.566359	0.0450637	3.11095
20 <pt<25 	3<chiso range<13 	223.482	95.2409	0.426168	0.565741	0.0450147	3.10061
20 <pt<25 	4<chiso range<9 	223.482	95.2409	0.426168	0.61622	0.0489969	3.87886
20 <pt<25 	4<chiso range<10 	223.482	95.2409	0.426168	0.612311	0.0486902	3.82301
20 <pt<25 	4<chiso range<11 	223.482	95.2409	0.426168	0.580565	0.0461871	3.34286
20 <pt<25 	4<chiso range<12 	223.482	95.2409	0.426168	0.582655	0.0463524	3.37603
20 <pt<25 	4<chiso range<13 	223.482	95.2409	0.426168	0.581095	0.0462289	3.3513
20 <pt<25 	5<chiso range<10 	223.482	95.2409	0.426168	0.592665	0.0471418	3.53183
20 <pt<25 	5<chiso range<11 	223.482	95.2409	0.426168	0.556218	0.0442626	2.93814
20 <pt<25 	5<chiso range<12 	223.482	95.2409	0.426168	0.561601	0.0446886	3.03059
20 <pt<25 	5<chiso range<13 	223.482	95.2409	0.426168	0.561013	0.0446418	3.0206
20 <pt<25 	6<chiso range<11 	223.482	95.2409	0.426168	0.539237	0.042923	2.63423
20 <pt<25 	6<chiso range<12 	223.482	95.2409	0.426168	0.548192	0.0436326	2.79662
20 <pt<25 	6<chiso range<13 	223.482	95.2409	0.426168	0.548457	0.0436532	2.80137
20 <pt<25 	7<chiso range<12 	223.482	95.2409	0.426168	0.580538	0.0461865	3.34232
