pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
#######################################################################################
20 <pt<25 	3<chiso range<8 	223.482	95.2409	57.9362	100.645	73.1547	0.722769	1.00511
20 <pt<25 	3<chiso range<9 	223.482	95.2409	57.9362	101.973	71.8173	0.888757	0.913868
20 <pt<25 	3<chiso range<10 	223.482	95.2409	57.9362	102.047	71.7462	0.897862	0.909001
20 <pt<25 	3<chiso range<11 	223.482	95.2409	57.9362	97.9243	75.8972	0.368773	1.19389
20 <pt<25 	3<chiso range<12 	223.482	95.2409	57.9362	98.4729	75.3469	0.441706	1.1558
20 <pt<25 	3<chiso range<13 	223.482	95.2409	57.9362	98.3656	75.454	0.427506	1.16321
20 <pt<25 	4<chiso range<9 	223.482	95.2409	57.9362	107.142	66.603	1.49607	0.563427
20 <pt<25 	4<chiso range<10 	223.482	95.2409	57.9362	106.463	67.2944	1.41958	0.609373
20 <pt<25 	4<chiso range<11 	223.482	95.2409	57.9362	100.943	72.8646	0.760349	0.985171
20 <pt<25 	4<chiso range<12 	223.482	95.2409	57.9362	101.306	72.4999	0.80587	0.960255
20 <pt<25 	4<chiso range<13 	223.482	95.2409	57.9362	101.035	72.7719	0.771919	0.978841
20 <pt<25 	5<chiso range<10 	223.482	95.2409	57.9362	103.047	70.7427	1.01985	0.840884
20 <pt<25 	5<chiso range<11 	223.482	95.2409	57.9362	96.7098	77.1232	0.204379	1.27897
20 <pt<25 	5<chiso range<12 	223.482	95.2409	57.9362	97.6457	76.1841	0.33141	1.21369
20 <pt<25 	5<chiso range<13 	223.482	95.2409	57.9362	97.5434	76.2853	0.317645	1.22073
20 <pt<25 	6<chiso range<11 	223.482	95.2409	57.9362	93.7573	80.0875	0.212858	1.48657
20 <pt<25 	6<chiso range<12 	223.482	95.2409	57.9362	95.3143	78.5263	0.0103598	1.37679
20 <pt<25 	6<chiso range<13 	223.482	95.2409	57.9362	95.3603	78.4781	0.0168444	1.37344
20 <pt<25 	7<chiso range<12 	223.482	95.2409	57.9362	100.938	72.8762	0.759688	0.985891
20 <pt<25 	7<chiso range<13 	223.482	95.2409	57.9362	100.483	73.3314	0.702168	1.01706
20 <pt<25 	8<chiso range<13 	223.482	95.2409	57.9362	94.5457	79.3041	0.0989117	1.43129
#######################################################################################
25 <pt<30 	3<chiso range<8 	121.137	42.6985	37.2346	38.6239	51.716	0.917089	1.38348
25 <pt<30 	3<chiso range<9 	121.137	42.6985	37.2346	38.7304	51.6089	0.890683	1.37258
25 <pt<30 	3<chiso range<10 	121.137	42.6985	37.2346	39.0487	51.2885	0.812612	1.34001
25 <pt<30 	3<chiso range<11 	121.137	42.6985	37.2346	37.7894	52.5576	1.1291	1.46941
25 <pt<30 	3<chiso range<12 	121.137	42.6985	37.2346	38.186	52.1581	1.02719	1.42854
25 <pt<30 	3<chiso range<13 	121.137	42.6985	37.2346	37.2418	53.1084	1.27338	1.52597
25 <pt<30 	4<chiso range<9 	121.137	42.6985	37.2346	44.3985	45.9983	0.333034	0.813888
25 <pt<30 	4<chiso range<10 	121.137	42.6985	37.2346	44.043	46.3543	0.265499	0.848447
25 <pt<30 	4<chiso range<11 	121.137	42.6985	37.2346	41.7941	48.6058	0.188114	1.06956
25 <pt<30 	4<chiso range<12 	121.137	42.6985	37.2346	41.9034	48.496	0.164952	1.05867
25 <pt<30 	4<chiso range<13 	121.137	42.6985	37.2346	40.4765	49.9231	0.477126	1.20104
25 <pt<30 	5<chiso range<10 	121.137	42.6985	37.2346	41.9766	48.4216	0.149509	1.05132
25 <pt<30 	5<chiso range<11 	121.137	42.6985	37.2346	39.6048	50.7955	0.678832	1.28889
25 <pt<30 	5<chiso range<12 	121.137	42.6985	37.2346	39.9822	50.4176	0.590433	1.25076
25 <pt<30 	5<chiso range<13 	121.137	42.6985	37.2346	38.4533	51.8892	0.959675	1.40108
25 <pt<30 	6<chiso range<11 	121.137	42.6985	37.2346	39.231	51.1702	0.768053	1.32681
25 <pt<30 	6<chiso range<12 	121.137	42.6985	37.2346	39.732	50.6684	0.648849	1.27604
25 <pt<30 	6<chiso range<13 	121.137	42.6985	37.2346	37.9711	52.3753	1.08214	1.45072
25 <pt<30 	7<chiso range<12 	121.137	42.6985	37.2346	38.8704	51.4719	0.856143	1.35853
25 <pt<30 	7<chiso range<13 	121.137	42.6985	37.2346	36.935	53.4197	1.35602	1.55797
25 <pt<30 	8<chiso range<13 	121.137	42.6985	37.2346	35.0764	55.2879	1.88775	1.75202
#######################################################################################
30 <pt<35 	3<chiso range<8 	72.7003	20.7955	25.0732	31.4671	18.8419	2.11488	0.718831
30 <pt<35 	3<chiso range<9 	72.7003	20.7955	25.0732	26.6715	23.6526	1.36767	0.171999
30 <pt<35 	3<chiso range<10 	72.7003	20.7955	25.0732	26.7991	23.5243	1.39086	0.187299
30 <pt<35 	3<chiso range<11 	72.7003	20.7955	25.0732	25.0347	25.2902	1.05009	0.0266966
30 <pt<35 	3<chiso range<12 	72.7003	20.7955	25.0732	23.8791	26.4465	0.800185	0.170805
30 <pt<35 	3<chiso range<13 	72.7003	20.7955	25.0732	23.1924	27.1012	0.640495	0.253998
30 <pt<35 	4<chiso range<9 	72.7003	20.7955	25.0732	28.1206	22.2005	1.61886	0.342824
30 <pt<35 	4<chiso range<10 	72.7003	20.7955	25.0732	28.039	22.2819	1.60541	0.333389
30 <pt<35 	4<chiso range<11 	72.7003	20.7955	25.0732	25.813	24.5112	1.20601	0.0686214
30 <pt<35 	4<chiso range<12 	72.7003	20.7955	25.0732	24.3815	25.9438	0.911645	0.107768
30 <pt<35 	4<chiso range<13 	72.7003	20.7955	25.0732	23.5665	26.7244	0.728896	0.206092
30 <pt<35 	5<chiso range<10 	72.7003	20.7955	25.0732	25.4711	24.8539	1.13865	0.0268657
30 <pt<35 	5<chiso range<11 	72.7003	20.7955	25.0732	23.2715	27.0214	0.659421	0.243826
30 <pt<35 	5<chiso range<12 	72.7003	20.7955	25.0732	22.0431	28.258	0.350507	0.403066
30 <pt<35 	5<chiso range<13 	72.7003	20.7955	25.0732	21.3333	28.9718	0.156055	0.496522
30 <pt<35 	6<chiso range<11 	72.7003	20.7955	25.0732	21.2399	29.0645	0.129517	0.508764
30 <pt<35 	6<chiso range<12 	72.7003	20.7955	25.0732	20.1274	30.1828	0.205355	0.657598
30 <pt<35 	6<chiso range<13 	72.7003	20.7955	25.0732	19.4506	30.8625	0.427628	0.749328
30 <pt<35 	7<chiso range<12 	72.7003	20.7955	25.0732	19.0642	31.2503	0.561549	0.802084
30 <pt<35 	7<chiso range<13 	72.7003	20.7955	25.0732	18.3797	31.9371	0.812506	0.896234
30 <pt<35 	8<chiso range<13 	72.7003	20.7955	25.0732	14.82	35.5035	2.48913	1.39862
#######################################################################################
35 <pt<50 	3<chiso range<8 	97.024	24.9792	41.6654	25.1265	44.9754	0.0369433	0.358272
35 <pt<50 	3<chiso range<9 	97.024	24.9792	41.6654	25.3233	44.7782	0.0856351	0.336443
35 <pt<50 	3<chiso range<10 	97.024	24.9792	41.6654	24.7319	45.3701	0.0630078	0.40215
35 <pt<50 	3<chiso range<11 	97.024	24.9792	41.6654	26.264	43.8376	0.308398	0.233171
35 <pt<50 	3<chiso range<12 	97.024	24.9792	41.6654	26.5664	43.5354	0.376673	0.200273
35 <pt<50 	3<chiso range<13 	97.024	24.9792	41.6654	27.329	42.7719	0.542203	0.117818
35 <pt<50 	4<chiso range<9 	97.024	24.9792	41.6654	27.9623	42.137	0.672874	0.0499714
35 <pt<50 	4<chiso range<10 	97.024	24.9792	41.6654	26.7988	43.3021	0.428115	0.174982
35 <pt<50 	4<chiso range<11 	97.024	24.9792	41.6654	28.4892	41.6102	0.777183	0.00582496
35 <pt<50 	4<chiso range<12 	97.024	24.9792	41.6654	28.702	41.3977	0.818223	0.0282012
35 <pt<50 	4<chiso range<13 	97.024	24.9792	41.6654	29.4693	40.6288	0.961399	0.108541
35 <pt<50 	5<chiso range<10 	97.024	24.9792	41.6654	26.7692	43.3311	0.42162	0.178125
35 <pt<50 	5<chiso range<11 	97.024	24.9792	41.6654	28.7771	41.3212	0.832597	0.03624
35 <pt<50 	5<chiso range<12 	97.024	24.9792	41.6654	29.0036	41.0951	0.875401	0.0599369
35 <pt<50 	5<chiso range<13 	97.024	24.9792	41.6654	29.8695	40.2273	1.0332	0.150102
35 <pt<50 	6<chiso range<11 	97.024	24.9792	41.6654	27.5491	42.55	0.588308	0.094035
35 <pt<50 	6<chiso range<12 	97.024	24.9792	41.6654	27.9297	42.1699	0.666287	0.0534707
35 <pt<50 	6<chiso range<13 	97.024	24.9792	41.6654	29.0277	41.0699	0.879942	0.0625751
35 <pt<50 	7<chiso range<12 	97.024	24.9792	41.6654	30.3802	39.7177	1.12203	0.202446
35 <pt<50 	7<chiso range<13 	97.024	24.9792	41.6654	31.4941	38.6002	1.30609	0.315724
35 <pt<50 	8<chiso range<13 	97.024	24.9792	41.6654	30.7054	39.3909	1.17715	0.235796
#######################################################################################
50 <pt<60 	3<chiso range<8 	26.5455	5.90642	13.732	11.4119	9.65439	1.48428	0.70123
50 <pt<60 	3<chiso range<9 	26.5455	5.90642	13.732	11.1256	9.94237	1.44061	0.657706
50 <pt<60 	3<chiso range<10 	26.5455	5.90642	13.732	9.51767	11.5546	1.15553	0.39804
50 <pt<60 	3<chiso range<11 	26.5455	5.90642	13.732	7.72212	13.3696	0.711175	0.0700245
50 <pt<60 	3<chiso range<12 	26.5455	5.90642	13.732	7.26764	13.8147	0.565683	0.0162006
50 <pt<60 	3<chiso range<13 	26.5455	5.90642	13.732	7.05656	14.0221	0.491982	0.0571868
50 <pt<60 	4<chiso range<9 	26.5455	5.90642	13.732	13.4277	7.63268	1.75208	0.984638
50 <pt<60 	4<chiso range<10 	26.5455	5.90642	13.732	10.7505	10.3194	1.38061	0.599464
50 <pt<60 	4<chiso range<11 	26.5455	5.90642	13.732	8.36662	12.7077	0.891141	0.194123
50 <pt<60 	4<chiso range<12 	26.5455	5.90642	13.732	7.72882	13.3635	0.713159	0.0711857
50 <pt<60 	4<chiso range<13 	26.5455	5.90642	13.732	7.44335	13.6418	0.623992	0.0175777
50 <pt<60 	5<chiso range<10 	26.5455	5.90642	13.732	9.6961	11.3761	1.19123	0.428201
50 <pt<60 	5<chiso range<11 	26.5455	5.90642	13.732	7.36902	13.7154	0.599618	0.00324195
50 <pt<60 	5<chiso range<12 	26.5455	5.90642	13.732	6.86767	14.2097	0.422216	0.0946771
50 <pt<60 	5<chiso range<13 	26.5455	5.90642	13.732	6.65048	14.4139	0.337312	0.136045
50 <pt<60 	6<chiso range<11 	26.5455	5.90642	13.732	6.85621	14.2211	0.417865	0.096968
50 <pt<60 	6<chiso range<12 	26.5455	5.90642	13.732	6.3801	14.6924	0.223653	0.19298
50 <pt<60 	6<chiso range<13 	26.5455	5.90642	13.732	6.20258	14.8708	0.14377	0.229908
50 <pt<60 	7<chiso range<12 	26.5455	5.90642	13.732	5.27653	15.8009	0.358597	0.427621
50 <pt<60 	7<chiso range<13 	26.5455	5.90642	13.732	5.22514	15.8514	0.391671	0.438636
50 <pt<60 	8<chiso range<13 	26.5455	5.90642	13.732	3.85375	17.2198	1.59529	0.743653
#######################################################################################
60 <pt<400 	3<chiso range<8 	48.7594	7.99827	31.9429	6.76671	34.551	0.561024	0.38926
60 <pt<400 	3<chiso range<9 	48.7594	7.99827	31.9429	6.98088	34.3428	0.449318	0.356905
60 <pt<400 	3<chiso range<10 	48.7594	7.99827	31.9429	6.41661	34.8902	0.759544	0.442407
60 <pt<400 	3<chiso range<11 	48.7594	7.99827	31.9429	6.11141	35.1835	0.951077	0.48882
60 <pt<400 	3<chiso range<12 	48.7594	7.99827	31.9429	6.26506	35.0361	0.852333	0.465442
60 <pt<400 	3<chiso range<13 	48.7594	7.99827	31.9429	6.17984	35.1178	0.906505	0.47839
60 <pt<400 	4<chiso range<9 	48.7594	7.99827	31.9429	7.26134	34.069	0.312952	0.314681
