pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
40 <pt<50 	3<chiso range<9 	37.0397	11.4951	0.310345	0.298314	0.0775169	0.15521
40 <pt<50 	3<chiso range<10 	37.0397	11.4951	0.310345	0.30612	0.0795395	0.0531231
40 <pt<50 	3<chiso range<11 	37.0397	11.4951	0.310345	0.288317	0.0749757	0.293807
40 <pt<50 	3<chiso range<12 	37.0397	11.4951	0.310345	0.273926	0.0712608	0.511072
40 <pt<50 	3<chiso range<13 	37.0397	11.4951	0.310345	0.257353	0.0669833	0.791128
40 <pt<50 	4<chiso range<9 	37.0397	11.4951	0.310345	0.299051	0.0777078	0.145344
40 <pt<50 	4<chiso range<10 	37.0397	11.4951	0.310345	0.307447	0.07987	0.0362888
40 <pt<50 	4<chiso range<11 	37.0397	11.4951	0.310345	0.287652	0.0748025	0.303377
40 <pt<50 	4<chiso range<12 	37.0397	11.4951	0.310345	0.271929	0.0707436	0.543037
40 <pt<50 	4<chiso range<13 	37.0397	11.4951	0.310345	0.254138	0.06615	0.849696
40 <pt<50 	5<chiso range<10 	37.0397	11.4951	0.310345	0.303864	0.0789592	0.0820853
40 <pt<50 	5<chiso range<11 	37.0397	11.4951	0.310345	0.28142	0.0731913	0.395203
40 <pt<50 	5<chiso range<12 	37.0397	11.4951	0.310345	0.264655	0.0688611	0.663515
40 <pt<50 	5<chiso range<13 	37.0397	11.4951	0.310345	0.245792	0.0639876	1.00884
40 <pt<50 	6<chiso range<11 	37.0397	11.4951	0.310345	0.269168	0.0700214	0.588069
40 <pt<50 	6<chiso range<12 	37.0397	11.4951	0.310345	0.250942	0.0653298	0.909285
40 <pt<50 	6<chiso range<13 	37.0397	11.4951	0.310345	0.231689	0.0603319	1.30373
40 <pt<50 	7<chiso range<12 	37.0397	11.4951	0.310345	0.235366	0.0612949	1.22326
40 <pt<50 	7<chiso range<13 	37.0397	11.4951	0.310345	0.216138	0.0562936	1.6735
40 <pt<50 	8<chiso range<13 	37.0397	11.4951	0.310345	0.204313	0.0532189	1.99238
#######################################################################################
50 <pt<60 	3<chiso range<8 	19.0913	6.11727	0.320422	0.158516	0.0634812	2.55045
50 <pt<60 	3<chiso range<9 	19.0913	6.11727	0.320422	0.151343	0.0606226	2.78904
50 <pt<60 	3<chiso range<10 	19.0913	6.11727	0.320422	0.16684	0.0667592	2.30053
50 <pt<60 	3<chiso range<11 	19.0913	6.11727	0.320422	0.161288	0.064587	2.46387
50 <pt<60 	3<chiso range<12 	19.0913	6.11727	0.320422	0.152234	0.0609658	2.75872
50 <pt<60 	3<chiso range<13 	19.0913	6.11727	0.320422	0.142652	0.0571645	3.10979
50 <pt<60 	4<chiso range<9 	19.0913	6.11727	0.320422	0.139359	0.0558522	3.24182
50 <pt<60 	4<chiso range<10 	19.0913	6.11727	0.320422	0.157198	0.062933	2.59361
50 <pt<60 	4<chiso range<11 	19.0913	6.11727	0.320422	0.152837	0.0612128	2.73774
50 <pt<60 	4<chiso range<12 	19.0913	6.11727	0.320422	0.143895	0.0576465	3.06223
50 <pt<60 	4<chiso range<13 	19.0913	6.11727	0.320422	0.134495	0.0539245	3.44791
50 <pt<60 	5<chiso range<10 	19.0913	6.11727	0.320422	0.168015	0.0672512	2.26623
50 <pt<60 	5<chiso range<11 	19.0913	6.11727	0.320422	0.160626	0.0643481	2.4833
50 <pt<60 	5<chiso range<12 	19.0913	6.11727	0.320422	0.149386	0.059851	2.85769
50 <pt<60 	5<chiso range<13 	19.0913	6.11727	0.320422	0.138075	0.0553579	3.29396
50 <pt<60 	6<chiso range<11 	19.0913	6.11727	0.320422	0.153414	0.0614742	2.71671
50 <pt<60 	6<chiso range<12 	19.0913	6.11727	0.320422	0.141095	0.0565559	3.17079
50 <pt<60 	6<chiso range<13 	19.0913	6.11727	0.320422	0.129133	0.0518093	3.69217
50 <pt<60 	7<chiso range<12 	19.0913	6.11727	0.320422	0.138722	0.0556242	3.26656
50 <pt<60 	7<chiso range<13 	19.0913	6.11727	0.320422	0.124932	0.0501411	3.89879
50 <pt<60 	8<chiso range<13 	19.0913	6.11727	0.320422	0.121519	0.0487651	4.0788
#######################################################################################
60 <pt<400 	3<chiso range<8 	21.6457	8.60451	0.397516	0.0897501	0.0271243	11.3465
60 <pt<400 	3<chiso range<9 	21.6457	8.60451	0.397516	0.091667	0.0277152	11.0354
60 <pt<400 	3<chiso range<10 	21.6457	8.60451	0.397516	0.0947416	0.0286498	10.5681
60 <pt<400 	3<chiso range<11 	21.6457	8.60451	0.397516	0.0938153	0.0283721	10.7042
60 <pt<400 	3<chiso range<12 	21.6457	8.60451	0.397516	0.0960061	0.0290289	10.3865
60 <pt<400 	3<chiso range<13 	21.6457	8.60451	0.397516	0.0949731	0.0287194	10.5344
60 <pt<400 	4<chiso range<9 	21.6457	8.60451	0.397516	0.0893727	0.0270262	11.4016
60 <pt<400 	4<chiso range<10 	21.6457	8.60451	0.397516	0.0933486	0.0282273	10.7756
60 <pt<400 	4<chiso range<11 	21.6457	8.60451	0.397516	0.092494	0.0279716	10.9047
60 <pt<400 	4<chiso range<12 	21.6457	8.60451	0.397516	0.0950779	0.028747	10.5207
60 <pt<400 	4<chiso range<13 	21.6457	8.60451	0.397516	0.0940133	0.0284282	10.6761
60 <pt<400 	5<chiso range<10 	21.6457	8.60451	0.397516	0.0977146	0.0295508	10.1453
60 <pt<400 	5<chiso range<11 	21.6457	8.60451	0.397516	0.0958829	0.0289985	10.4017
60 <pt<400 	5<chiso range<12 	21.6457	8.60451	0.397516	0.0986582	0.0298317	10.0181
60 <pt<400 	5<chiso range<13 	21.6457	8.60451	0.397516	0.0970007	0.0293342	10.2445
60 <pt<400 	6<chiso range<11 	21.6457	8.60451	0.397516	0.0987226	0.02986	10.0065
60 <pt<400 	6<chiso range<12 	21.6457	8.60451	0.397516	0.101642	0.0307377	9.62577
60 <pt<400 	6<chiso range<13 	21.6457	8.60451	0.397516	0.0993599	0.0300507	9.92177
60 <pt<400 	7<chiso range<12 	21.6457	8.60451	0.397516	0.103538	0.0313212	9.38591
60 <pt<400 	7<chiso range<13 	21.6457	8.60451	0.397516	0.100436	0.0303923	9.77484
60 <pt<400 	8<chiso range<13 	21.6457	8.60451	0.397516	0.100881	0.0305241	9.71806
#######################################################################################
