pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	6<chiso range<13 	100.364	34.4853	84.3058	32.6018	86.4848	0.355286	0.180872
30 <pt<40 	7<chiso range<12 	100.364	34.4853	84.3058	33.8752	85.1639	0.110724	0.0706592
30 <pt<40 	7<chiso range<13 	100.364	34.4853	84.3058	32.1221	86.9541	0.452313	0.220372
30 <pt<40 	8<chiso range<13 	100.364	34.4853	84.3058	32.0463	86.9788	0.467649	0.222342
#######################################################################################
40 <pt<50 	3<chiso range<8 	37.0397	11.4951	46.3082	18.3865	39.4611	1.44994	0.769866
40 <pt<50 	3<chiso range<9 	37.0397	11.4951	46.3082	17.2454	40.5626	1.2886	0.657169
40 <pt<50 	3<chiso range<10 	37.0397	11.4951	46.3082	17.6967	40.114	1.35439	0.703603
40 <pt<50 	3<chiso range<11 	37.0397	11.4951	46.3082	16.6675	41.137	1.19837	0.596311
40 <pt<50 	3<chiso range<12 	37.0397	11.4951	46.3082	15.8356	41.9591	1.05805	0.507624
40 <pt<50 	3<chiso range<13 	37.0397	11.4951	46.3082	14.8775	42.9432	0.877153	0.397995
40 <pt<50 	4<chiso range<9 	37.0397	11.4951	46.3082	17.288	40.5203	1.29495	0.66158
40 <pt<50 	4<chiso range<10 	37.0397	11.4951	46.3082	17.7734	40.0799	1.36547	0.706365
40 <pt<50 	4<chiso range<11 	37.0397	11.4951	46.3082	16.6291	41.1774	1.19223	0.592019
40 <pt<50 	4<chiso range<12 	37.0397	11.4951	46.3082	15.7201	42.0749	1.03743	0.494953
40 <pt<50 	4<chiso range<13 	37.0397	11.4951	46.3082	14.6917	43.1321	0.839412	0.376638
40 <pt<50 	5<chiso range<10 	37.0397	11.4951	46.3082	17.5663	40.2438	1.33566	0.690202
40 <pt<50 	5<chiso range<11 	37.0397	11.4951	46.3082	16.2688	41.5371	1.13296	0.55347
40 <pt<50 	5<chiso range<12 	37.0397	11.4951	46.3082	15.2996	42.4908	0.959714	0.449048
40 <pt<50 	5<chiso range<13 	37.0397	11.4951	46.3082	14.2091	43.6186	0.736767	0.321068
40 <pt<50 	6<chiso range<11 	37.0397	11.4951	46.3082	15.5605	42.2408	1.00854	0.476759
40 <pt<50 	6<chiso range<12 	37.0397	11.4951	46.3082	14.5069	43.3115	0.800813	0.356203
40 <pt<50 	6<chiso range<13 	37.0397	11.4951	46.3082	13.3939	44.4397	0.546697	0.225495
40 <pt<50 	7<chiso range<12 	37.0397	11.4951	46.3082	13.6064	44.2159	0.598329	0.251733
40 <pt<50 	7<chiso range<13 	37.0397	11.4951	46.3082	12.4949	45.3443	0.30851	0.117689
40 <pt<50 	8<chiso range<13 	37.0397	11.4951	46.3082	11.8113	46.0459	0.103207	0.0323065
#######################################################################################
50 <pt<60 	3<chiso range<8 	19.0913	6.11727	27.0623	5.25949	27.881	0.408463	0.136462
50 <pt<60 	3<chiso range<9 	19.0913	6.11727	27.0623	5.0215	28.1679	0.546396	0.184858
50 <pt<60 	3<chiso range<10 	19.0913	6.11727	27.0623	5.53567	27.6138	0.263353	0.0913089
50 <pt<60 	3<chiso range<11 	19.0913	6.11727	27.0623	5.35146	27.7859	0.358426	0.120307
50 <pt<60 	3<chiso range<12 	19.0913	6.11727	27.0623	5.05108	28.1331	0.528654	0.178919
50 <pt<60 	3<chiso range<13 	19.0913	6.11727	27.0623	4.73313	28.4629	0.731939	0.235681
50 <pt<60 	4<chiso range<9 	19.0913	6.11727	27.0623	4.62386	28.5679	0.808275	0.25391
50 <pt<60 	4<chiso range<10 	19.0913	6.11727	27.0623	5.21578	27.9223	0.433019	0.143533
50 <pt<60 	4<chiso range<11 	19.0913	6.11727	27.0623	5.07107	28.1161	0.51665	0.176001
50 <pt<60 	4<chiso range<12 	19.0913	6.11727	27.0623	4.77436	28.411	0.7042	0.226721
50 <pt<60 	4<chiso range<13 	19.0913	6.11727	27.0623	4.4625	28.692	0.927624	0.276282
50 <pt<60 	5<chiso range<10 	19.0913	6.11727	27.0623	5.57468	27.5819	0.243891	0.0859363
50 <pt<60 	5<chiso range<11 	19.0913	6.11727	27.0623	5.3295	27.811	0.370071	0.124534
50 <pt<60 	5<chiso range<12 	19.0913	6.11727	27.0623	4.95655	28.2302	0.586243	0.19553
50 <pt<60 	5<chiso range<13 	19.0913	6.11727	27.0623	4.58127	28.621	0.838748	0.263116
50 <pt<60 	6<chiso range<11 	19.0913	6.11727	27.0623	5.09022	28.1051	0.505033	0.174073
50 <pt<60 	6<chiso range<12 	19.0913	6.11727	27.0623	4.68147	28.5087	0.767426	0.243597
50 <pt<60 	6<chiso range<13 	19.0913	6.11727	27.0623	4.28457	28.8741	1.0693	0.30834
50 <pt<60 	7<chiso range<12 	19.0913	6.11727	27.0623	4.60275	28.5688	0.823059	0.254004
50 <pt<60 	7<chiso range<13 	19.0913	6.11727	27.0623	4.14518	28.9904	1.18892	0.328954
50 <pt<60 	8<chiso range<13 	19.0913	6.11727	27.0623	4.03195	29.1078	1.29265	0.349943
#######################################################################################
60 <pt<400 	3<chiso range<8 	21.6457	8.60451	60.9977	6.24623	63.3302	1.2518	0.275847
60 <pt<400 	3<chiso range<9 	21.6457	8.60451	60.9977	6.37964	63.1855	1.15581	0.258495
60 <pt<400 	3<chiso range<10 	21.6457	8.60451	60.9977	6.59362	62.9833	1.01057	0.23411
60 <pt<400 	3<chiso range<11 	21.6457	8.60451	60.9977	6.52915	63.0462	1.05318	0.241665
60 <pt<400 	3<chiso range<12 	21.6457	8.60451	60.9977	6.68162	62.8911	0.953725	0.223056
60 <pt<400 	3<chiso range<13 	21.6457	8.60451	60.9977	6.60973	62.9618	1.00005	0.23153
60 <pt<400 	4<chiso range<9 	21.6457	8.60451	60.9977	6.21996	63.3622	1.27034	0.279647
60 <pt<400 	4<chiso range<10 	21.6457	8.60451	60.9977	6.49667	63.0786	1.07514	0.245579
60 <pt<400 	4<chiso range<11 	21.6457	8.60451	60.9977	6.43719	63.1353	1.11559	0.252405
60 <pt<400 	4<chiso range<12 	21.6457	8.60451	60.9977	6.61702	62.9551	0.995432	0.230739
60 <pt<400 	4<chiso range<13 	21.6457	8.60451	60.9977	6.54293	63.0272	1.04412	0.239393
60 <pt<400 	5<chiso range<10 	21.6457	8.60451	60.9977	6.80052	62.7953	0.878949	0.211562
60 <pt<400 	5<chiso range<11 	21.6457	8.60451	60.9977	6.67305	62.9198	0.958979	0.226476
60 <pt<400 	5<chiso range<12 	21.6457	8.60451	60.9977	6.86619	62.7166	0.838978	0.202166
60 <pt<400 	5<chiso range<13 	21.6457	8.60451	60.9977	6.75084	62.8306	0.909821	0.21579
60 <pt<400 	6<chiso range<11 	21.6457	8.60451	60.9977	6.87068	62.7408	0.836016	0.205034
60 <pt<400 	6<chiso range<12 	21.6457	8.60451	60.9977	7.07387	62.5214	0.716968	0.178867
60 <pt<400 	6<chiso range<13 	21.6457	8.60451	60.9977	6.91503	62.6764	0.809464	0.197346
60 <pt<400 	7<chiso range<12 	21.6457	8.60451	60.9977	7.20583	62.3782	0.64295	0.161828
60 <pt<400 	7<chiso range<13 	21.6457	8.60451	60.9977	6.98992	62.5855	0.764886	0.186538
60 <pt<400 	8<chiso range<13 	21.6457	8.60451	60.9977	7.0209	62.5684	0.746968	0.184433
#######################################################################################
