pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	7<chiso range<13 	54.7193	20.8391	0	15.7192	54.3717	1.54683	6.07673
30 <pt<40 	8<chiso range<13 	54.7193	20.8391	0	13.9808	56.1152	2.32934	6.36422
#######################################################################################
40 <pt<60 	3<chiso range<8 	34.3508	11.2262	0	12.9982	41.8792	0.519391	5.18414
40 <pt<60 	3<chiso range<9 	34.3508	11.2262	0	12.8587	42.0164	0.483608	5.21027
40 <pt<60 	3<chiso range<10 	34.3508	11.2262	0	12.546	42.3202	0.400459	5.26721
40 <pt<60 	3<chiso range<11 	34.3508	11.2262	0	12.4327	42.4302	0.369314	5.28771
40 <pt<60 	3<chiso range<12 	34.3508	11.2262	0	12.7772	42.1056	0.46197	5.22407
40 <pt<60 	3<chiso range<13 	34.3508	11.2262	0	12.177	42.7016	0.297041	5.33957
40 <pt<60 	4<chiso range<9 	34.3508	11.2262	0	12.059	42.8162	0.263021	5.36663
40 <pt<60 	4<chiso range<10 	34.3508	11.2262	0	11.8645	43.0001	0.204759	5.40008
40 <pt<60 	4<chiso range<11 	34.3508	11.2262	0	11.836	43.0252	0.196033	5.40391
40 <pt<60 	4<chiso range<12 	34.3508	11.2262	0	12.2579	42.6261	0.320238	5.32525
40 <pt<60 	4<chiso range<13 	34.3508	11.2262	0	11.6711	43.2078	0.144979	5.43809
40 <pt<60 	5<chiso range<10 	34.3508	11.2262	0	11.0934	43.7755	0.045567	5.55316
40 <pt<60 	5<chiso range<11 	34.3508	11.2262	0	11.1841	43.6782	0.0143229	5.53248
40 <pt<60 	5<chiso range<12 	34.3508	11.2262	0	11.7164	43.1709	0.159196	5.43261
40 <pt<60 	5<chiso range<13 	34.3508	11.2262	0	11.1375	43.7412	0.0302855	5.54262
40 <pt<60 	6<chiso range<11 	34.3508	11.2262	0	11.4415	43.4166	0.0715746	5.47959
40 <pt<60 	6<chiso range<12 	34.3508	11.2262	0	12.0342	42.8581	0.255418	5.37022
40 <pt<60 	6<chiso range<13 	34.3508	11.2262	0	11.3209	43.5656	0.0318055	5.50742
40 <pt<60 	7<chiso range<12 	34.3508	11.2262	0	11.4463	43.4549	0.0731144	5.48574
40 <pt<60 	7<chiso range<13 	34.3508	11.2262	0	10.7192	44.1767	0.179778	5.62657
40 <pt<60 	8<chiso range<13 	34.3508	11.2262	0	11.2986	43.6288	0.0243673	5.52044
#######################################################################################
60 <pt<400 	3<chiso range<8 	16.3351	6.11727	0	4.71154	40.0982	0.806158	5.89263
60 <pt<400 	3<chiso range<9 	16.3351	6.11727	0	4.60315	40.2095	0.889205	5.91962
60 <pt<400 	3<chiso range<10 	16.3351	6.11727	0	4.63253	40.1852	0.867077	5.91577
60 <pt<400 	3<chiso range<11 	16.3351	6.11727	0	4.77126	40.0482	0.763403	5.88459
60 <pt<400 	3<chiso range<12 	16.3351	6.11727	0	4.64748	40.1647	0.855315	5.91087
60 <pt<400 	3<chiso range<13 	16.3351	6.11727	0	4.62341	40.1819	0.873378	5.9159
