pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<60 	6<chiso range<13 	11.2262	11.3209	2.97747	0.0318055
40 <pt<60 	7<chiso range<12 	11.2262	11.4463	3.01035	0.0731144
40 <pt<60 	7<chiso range<13 	11.2262	10.7192	2.82015	0.179778
40 <pt<60 	8<chiso range<13 	11.2262	11.2986	2.97119	0.0243673
#######################################################################################
60 <pt<400 	3<chiso range<8 	6.11727	4.71154	1.74374	0.806158
60 <pt<400 	3<chiso range<9 	6.11727	4.60315	1.70278	0.889205
60 <pt<400 	3<chiso range<10 	6.11727	4.63253	1.71235	0.867077
60 <pt<400 	3<chiso range<11 	6.11727	4.77126	1.76317	0.763403
60 <pt<400 	3<chiso range<12 	6.11727	4.64748	1.71842	0.855315
60 <pt<400 	3<chiso range<13 	6.11727	4.62341	1.71044	0.873378
60 <pt<400 	4<chiso range<9 	6.11727	4.79327	1.77067	0.74774
60 <pt<400 	4<chiso range<10 	6.11727	4.79628	1.77037	0.746166
60 <pt<400 	4<chiso range<11 	6.11727	4.9361	1.82175	0.648371
60 <pt<400 	4<chiso range<12 	6.11727	4.77477	1.76388	0.761106
60 <pt<400 	4<chiso range<13 	6.11727	4.7449	1.75351	0.782642
60 <pt<400 	5<chiso range<10 	6.11727	4.66093	1.71911	0.847148
60 <pt<400 	5<chiso range<11 	6.11727	4.84961	1.78868	0.708713
60 <pt<400 	5<chiso range<12 	6.11727	4.67337	1.72577	0.83667
60 <pt<400 	5<chiso range<13 	6.11727	4.65091	1.71833	0.853363
60 <pt<400 	6<chiso range<11 	6.11727	4.95849	1.82797	0.633916
60 <pt<400 	6<chiso range<12 	6.11727	4.72807	1.74579	0.795743
60 <pt<400 	6<chiso range<13 	6.11727	4.69412	1.73429	0.820595
60 <pt<400 	7<chiso range<12 	6.11727	4.07676	1.5051	1.35573
60 <pt<400 	7<chiso range<13 	6.11727	4.13573	1.52794	1.29687
60 <pt<400 	8<chiso range<13 	6.11727	4.52856	1.6733	0.949447
#######################################################################################
