pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	82.8992	36.4229	0.439364	0.403409	0.0400621	0.897474
20 <pt<25 	3<chiso range<9 	82.8992	36.4229	0.439364	0.423633	0.0427864	0.367657
20 <pt<25 	3<chiso range<10 	82.8992	36.4229	0.439364	0.375104	0.0445283	1.44312
20 <pt<25 	3<chiso range<11 	82.8992	36.4229	0.439364	0.401118	0.0468956	0.81555
20 <pt<25 	3<chiso range<12 	82.8992	36.4229	0.439364	0.372446	0.0472059	1.41757
20 <pt<25 	3<chiso range<13 	82.8992	36.4229	0.439364	0.358852	0.047899	1.68086
20 <pt<25 	4<chiso range<9 	82.8992	36.4229	0.439364	0.41511	0.0383264	0.63282
20 <pt<25 	4<chiso range<10 	82.8992	36.4229	0.439364	0.357825	0.0402833	2.02413
20 <pt<25 	4<chiso range<11 	82.8992	36.4229	0.439364	0.393566	0.0428902	1.06779
20 <pt<25 	4<chiso range<12 	82.8992	36.4229	0.439364	0.399203	0.0445542	0.90139
20 <pt<25 	4<chiso range<13 	82.8992	36.4229	0.439364	0.381269	0.0451446	1.28686
20 <pt<25 	5<chiso range<10 	82.8992	36.4229	0.439364	0.344138	0.0365434	2.60583
20 <pt<25 	5<chiso range<11 	82.8992	36.4229	0.439364	0.3617	0.038563	2.01394
20 <pt<25 	5<chiso range<12 	82.8992	36.4229	0.439364	0.371883	0.0404123	1.66981
20 <pt<25 	5<chiso range<13 	82.8992	36.4229	0.439364	0.373806	0.0418216	1.56756
20 <pt<25 	6<chiso range<11 	82.8992	36.4229	0.439364	0.283489	0.0340705	4.57506
20 <pt<25 	6<chiso range<12 	82.8992	36.4229	0.439364	0.312783	0.0364316	3.47448
20 <pt<25 	6<chiso range<13 	82.8992	36.4229	0.439364	0.318624	0.037875	3.18785
20 <pt<25 	7<chiso range<12 	82.8992	36.4229	0.439364	0.38488	0.0327	1.66617
20 <pt<25 	7<chiso range<13 	82.8992	36.4229	0.439364	0.385711	0.0344098	1.55923
20 <pt<25 	8<chiso range<13 	82.8992	36.4229	0.439364	1.20954e-312	9.76118e-313	inf
#######################################################################################
25 <pt<50 	3<chiso range<8 	105.65	31.87	0.301656	0.432323	0.0425197	3.07308
25 <pt<50 	3<chiso range<9 	105.65	31.87	0.301656	0.390336	0.0445872	1.9889
25 <pt<50 	3<chiso range<10 	105.65	31.87	0.301656	0.370276	0.047103	1.4568
25 <pt<50 	3<chiso range<11 	105.65	31.87	0.301656	0.370213	0.0489155	1.40153
25 <pt<50 	3<chiso range<12 	105.65	31.87	0.301656	0.358031	0.05053	1.11567
25 <pt<50 	3<chiso range<13 	105.65	31.87	0.301656	0.36675	0.0519127	1.2539
25 <pt<50 	4<chiso range<9 	105.65	31.87	0.301656	0.475722	0.0411602	4.22898
25 <pt<50 	4<chiso range<10 	105.65	31.87	0.301656	0.433959	0.043736	3.02503
25 <pt<50 	4<chiso range<11 	105.65	31.87	0.301656	0.419866	0.0454227	2.60243
25 <pt<50 	4<chiso range<12 	105.65	31.87	0.301656	0.403551	0.0472711	2.15554
25 <pt<50 	4<chiso range<13 	105.65	31.87	0.301656	0.400893	0.0484024	2.05024
25 <pt<50 	5<chiso range<10 	105.65	31.87	0.301656	0.349247	0.0376068	1.26548
25 <pt<50 	5<chiso range<11 	105.65	31.87	0.301656	0.381076	0.0407153	1.95061
25 <pt<50 	5<chiso range<12 	105.65	31.87	0.301656	0.351317	0.0422303	1.17595
25 <pt<50 	5<chiso range<13 	105.65	31.87	0.301656	0.366725	0.0440039	1.4787
25 <pt<50 	6<chiso range<11 	105.65	31.87	0.301656	0.351852	0.0350811	1.43084
25 <pt<50 	6<chiso range<12 	105.65	31.87	0.301656	0.323725	0.0369105	0.597895
25 <pt<50 	6<chiso range<13 	105.65	31.87	0.301656	0.342623	0.0388509	1.05446
25 <pt<50 	7<chiso range<12 	105.65	31.87	0.301656	0.314562	0.0328791	0.392516
25 <pt<50 	7<chiso range<13 	105.65	31.87	0.301656	0.325382	0.0346749	0.684229
25 <pt<50 	8<chiso range<13 	105.65	31.87	0.301656	0.296931	0.0306413	0.154217
#######################################################################################
