pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
25  <pt<30 	5<chiso range<10 	70.2381	59.8598	11.8999	0.872133
25  <pt<30 	5<chiso range<11 	70.2381	61.2575	11.794	0.761455
25  <pt<30 	5<chiso range<12 	70.2381	62.5318	11.6978	0.658782
25  <pt<30 	5<chiso range<13 	70.2381	62.2914	11.7157	0.678295
25  <pt<30 	6<chiso range<11 	70.2381	59.8898	11.8979	0.869759
25  <pt<30 	6<chiso range<12 	70.2381	61.6827	11.7618	0.727389
25  <pt<30 	6<chiso range<13 	70.2381	61.4964	11.7757	0.742351
25  <pt<30 	7<chiso range<12 	70.2381	61.5314	11.7634	0.740152
25  <pt<30 	7<chiso range<13 	70.2381	61.3251	11.781	0.756557
25  <pt<30 	8<chiso range<13 	70.2381	62.3676	11.6741	0.674185
#######################################################################################
30  <pt<40 	3<chiso range<8 	78.8705	77.8745	11.1548	0.0892889
30  <pt<40 	3<chiso range<9 	78.8705	77.2635	11.2012	0.143467
30  <pt<40 	3<chiso range<10 	78.8705	76.1389	11.2815	0.242131
30  <pt<40 	3<chiso range<11 	78.8705	76.2059	11.2783	0.236259
30  <pt<40 	3<chiso range<12 	78.8705	75.9719	11.2977	0.256565
30  <pt<40 	3<chiso range<13 	78.8705	76.5743	11.2468	0.204165
30  <pt<40 	4<chiso range<9 	78.8705	77.9049	11.1527	0.0865799
30  <pt<40 	4<chiso range<10 	78.8705	76.4809	11.2562	0.212292
30  <pt<40 	4<chiso range<11 	78.8705	76.5295	11.2523	0.208046
30  <pt<40 	4<chiso range<12 	78.8705	76.2239	11.2778	0.234673
30  <pt<40 	4<chiso range<13 	78.8705	76.9383	11.2283	0.172083
30  <pt<40 	5<chiso range<10 	78.8705	76.4613	11.2576	0.214007
30  <pt<40 	5<chiso range<11 	78.8705	76.5278	11.2518	0.208207
30  <pt<40 	5<chiso range<12 	78.8705	76.1711	11.2819	0.239268
30  <pt<40 	5<chiso range<13 	78.8705	76.9794	11.2251	0.168471
30  <pt<40 	6<chiso range<11 	78.8705	75.5067	11.3371	0.296707
30  <pt<40 	6<chiso range<12 	78.8705	75.2451	11.359	0.319165
30  <pt<40 	6<chiso range<13 	78.8705	76.2455	11.2734	0.232849
30  <pt<40 	7<chiso range<12 	78.8705	76.6184	11.2456	0.200265
30  <pt<40 	7<chiso range<13 	78.8705	77.6638	11.1714	0.108017
30  <pt<40 	8<chiso range<13 	78.8705	75.032	11.372	0.33754
#######################################################################################
40  <pt<50 	3<chiso range<8 	41.8095	41.3448	7.74206	0.0600228
40  <pt<50 	3<chiso range<9 	41.8095	40.6113	7.79663	0.153682
40  <pt<50 	3<chiso range<10 	41.8095	41.0881	7.74873	0.0930991
40  <pt<50 	3<chiso range<11 	41.8095	41.6353	7.69484	0.0226385
40  <pt<50 	3<chiso range<12 	41.8095	41.7829	7.68051	0.00346331
40  <pt<50 	3<chiso range<13 	41.8095	41.7312	7.6854	0.0101881
40  <pt<50 	4<chiso range<9 	41.8095	41.0212	7.75545	0.101645
40  <pt<50 	4<chiso range<10 	41.8095	41.5538	7.70302	0.0331948
40  <pt<50 	4<chiso range<11 	41.8095	42.1835	7.6425	0.0489369
40  <pt<50 	4<chiso range<12 	41.8095	42.2772	7.63357	0.0612688
40  <pt<50 	4<chiso range<13 	41.8095	42.1903	7.64164	0.0498322
40  <pt<50 	5<chiso range<10 	41.8095	41.1484	7.74283	0.0853822
40  <pt<50 	5<chiso range<11 	41.8095	41.9019	7.6692	0.0120482
40  <pt<50 	5<chiso range<12 	41.8095	42.053	7.65469	0.0318106
40  <pt<50 	5<chiso range<13 	41.8095	41.9698	7.66249	0.0209201
40  <pt<50 	6<chiso range<11 	41.8095	41.5839	7.69992	0.029299
40  <pt<50 	6<chiso range<12 	41.8095	41.8366	7.67536	0.00353078
40  <pt<50 	6<chiso range<13 	41.8095	41.7503	7.68352	0.0077048
40  <pt<50 	7<chiso range<12 	41.8095	41.5339	7.70455	0.0357711
40  <pt<50 	7<chiso range<13 	41.8095	41.4523	7.71236	0.0463153
40  <pt<50 	8<chiso range<13 	41.8095	41.9492	7.66435	0.0182272
#######################################################################################
50  <pt<60 	3<chiso range<8 	25.3836	26.9137	5.5483	0.275778
50  <pt<60 	3<chiso range<9 	25.3836	26.729	5.56888	0.241593
50  <pt<60 	3<chiso range<10 	25.3836	27.0902	5.53168	0.308514
50  <pt<60 	3<chiso range<11 	25.3836	26.9994	5.54189	0.291561
50  <pt<60 	3<chiso range<12 	25.3836	26.8491	5.55424	0.263852
50  <pt<60 	3<chiso range<13 	25.3836	26.9524	5.54378	0.282984
50  <pt<60 	4<chiso range<9 	25.3836	26.9746	5.5415	0.287106
50  <pt<60 	4<chiso range<10 	25.3836	27.3525	5.50425	0.357705
50  <pt<60 	4<chiso range<11 	25.3836	27.2232	5.51797	0.333383
50  <pt<60 	4<chiso range<12 	25.3836	27.047	5.53232	0.30067
50  <pt<60 	4<chiso range<13 	25.3836	27.1442	5.52299	0.318777
50  <pt<60 	5<chiso range<10 	25.3836	27.4804	5.49307	0.381717
50  <pt<60 	5<chiso range<11 	25.3836	27.3122	5.50743	0.350181
50  <pt<60 	5<chiso range<12 	25.3836	27.0981	5.52577	0.310274
50  <pt<60 	5<chiso range<13 	25.3836	27.2051	5.51549	0.330252
50  <pt<60 	6<chiso range<11 	25.3836	27.2463	5.5161	0.337684
50  <pt<60 	6<chiso range<12 	25.3836	26.9728	5.54089	0.286813
50  <pt<60 	6<chiso range<13 	25.3836	27.1178	5.52669	0.313786
50  <pt<60 	7<chiso range<12 	25.3836	27.047	5.53469	0.300541
50  <pt<60 	7<chiso range<13 	25.3836	27.218	5.51732	0.33248
50  <pt<60 	8<chiso range<13 	25.3836	27.0184	5.53548	0.295331
#######################################################################################
60  <pt<400 	3<chiso range<8 	57.0382	58.0023	8.04855	0.119786
60  <pt<400 	3<chiso range<9 	57.0382	58.7868	8.01511	0.218163
60  <pt<400 	3<chiso range<10 	57.0382	57.9228	8.05466	0.109825
60  <pt<400 	3<chiso range<11 	57.0382	57.6199	8.07663	0.0720226
60  <pt<400 	3<chiso range<12 	57.0382	57.5283	8.08225	0.0606391
60  <pt<400 	3<chiso range<13 	57.0382	57.3366	8.09374	0.036868
60  <pt<400 	4<chiso range<9 	57.0382	59.3184	7.97501	0.285918
60  <pt<400 	4<chiso range<10 	57.0382	58.3753	8.03497	0.16641
60  <pt<400 	4<chiso range<11 	57.0382	57.9615	8.05437	0.114633
60  <pt<400 	4<chiso range<12 	57.0382	57.8572	8.06452	0.101556
60  <pt<400 	4<chiso range<13 	57.0382	57.6283	8.07726	0.073057
60  <pt<400 	5<chiso range<10 	57.0382	59.0726	8.00337	0.254193
60  <pt<400 	5<chiso range<11 	57.0382	58.5174	8.02831	0.184248
60  <pt<400 	5<chiso range<12 	57.0382	58.3178	8.03666	0.15922
60  <pt<400 	5<chiso range<13 	57.0382	58.0116	8.05013	0.120917
60  <pt<400 	6<chiso range<11 	57.0382	57.788	8.06727	0.0929435
60  <pt<400 	6<chiso range<12 	57.0382	57.6428	8.07516	0.0748716
60  <pt<400 	6<chiso range<13 	57.0382	57.3645	8.09089	0.0403293
60  <pt<400 	7<chiso range<12 	57.0382	57.4062	8.08902	0.0454938
60  <pt<400 	7<chiso range<13 	57.0382	57.0714	8.10822	0.00409461
60  <pt<400 	8<chiso range<13 	57.0382	56.4545	8.14788	0.0716383
#######################################################################################
