pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
#######################################################################################
20 <pt<25 	3<chiso range<8 	342.118	74.9376	0.21904	0.478535	0.0431421	6.01489
20 <pt<25 	3<chiso range<9 	342.118	74.9376	0.21904	0.47785	0.0430854	6.0069
20 <pt<25 	3<chiso range<10 	342.118	74.9376	0.21904	0.48624	0.0438301	6.09626
20 <pt<25 	3<chiso range<11 	342.118	74.9376	0.21904	0.471781	0.0425328	5.94226
20 <pt<25 	3<chiso range<12 	342.118	74.9376	0.21904	0.467591	0.0421396	5.89827
20 <pt<25 	3<chiso range<13 	342.118	74.9376	0.21904	0.463155	0.0417386	5.84866
20 <pt<25 	4<chiso range<9 	342.118	74.9376	0.21904	0.496218	0.0446954	6.20148
20 <pt<25 	4<chiso range<10 	342.118	74.9376	0.21904	0.503472	0.0453086	6.27766
20 <pt<25 	4<chiso range<11 	342.118	74.9376	0.21904	0.484343	0.0435899	6.08634
20 <pt<25 	4<chiso range<12 	342.118	74.9376	0.21904	0.478885	0.0431226	6.02572
20 <pt<25 	4<chiso range<13 	342.118	74.9376	0.21904	0.47271	0.0425615	5.96008
20 <pt<25 	5<chiso range<10 	342.118	74.9376	0.21904	0.519635	0.046745	6.43052
20 <pt<25 	5<chiso range<11 	342.118	74.9376	0.21904	0.494564	0.0444957	6.19214
20 <pt<25 	5<chiso range<12 	342.118	74.9376	0.21904	0.487096	0.0438498	6.11304
20 <pt<25 	5<chiso range<13 	342.118	74.9376	0.21904	0.479148	0.0431334	6.03031
20 <pt<25 	6<chiso range<11 	342.118	74.9376	0.21904	0.500629	0.0450844	6.24581
20 <pt<25 	6<chiso range<12 	342.118	74.9376	0.21904	0.490429	0.0441834	6.14232
20 <pt<25 	6<chiso range<13 	342.118	74.9376	0.21904	0.480497	0.0432824	6.04072
20 <pt<25 	7<chiso range<12 	342.118	74.9376	0.21904	0.475398	0.0428262	5.986
20 <pt<25 	7<chiso range<13 	342.118	74.9376	0.21904	0.465283	0.0418884	5.87854
20 <pt<25 	8<chiso range<13 	342.118	74.9376	0.21904	0.441382	0.0397441	5.59433
#######################################################################################
25 <pt<30 	3<chiso range<8 	179.361	32.3622	0.180431	0.43172	0.0651417	3.85758
25 <pt<30 	3<chiso range<9 	179.361	32.3622	0.180431	0.446347	0.0673069	3.95081
25 <pt<30 	3<chiso range<10 	179.361	32.3622	0.180431	0.439371	0.0662277	3.90985
25 <pt<30 	3<chiso range<11 	179.361	32.3622	0.180431	0.42641	0.064302	3.82538
25 <pt<30 	3<chiso range<12 	179.361	32.3622	0.180431	0.414341	0.0624995	3.7426
25 <pt<30 	3<chiso range<13 	179.361	32.3622	0.180431	0.414236	0.0624899	3.74149
25 <pt<30 	4<chiso range<9 	179.361	32.3622	0.180431	0.436621	0.0658809	3.88869
25 <pt<30 	4<chiso range<10 	179.361	32.3622	0.180431	0.430366	0.0649387	3.84879
25 <pt<30 	4<chiso range<11 	179.361	32.3622	0.180431	0.416694	0.0628978	3.75631
25 <pt<30 	4<chiso range<12 	179.361	32.3622	0.180431	0.404185	0.0610265	3.66651
25 <pt<30 	4<chiso range<13 	179.361	32.3622	0.180431	0.404951	0.0611419	3.67212
25 <pt<30 	5<chiso range<10 	179.361	32.3622	0.180431	0.41586	0.062777	3.75025
25 <pt<30 	5<chiso range<11 	179.361	32.3622	0.180431	0.402216	0.060738	3.65151
25 <pt<30 	5<chiso range<12 	179.361	32.3622	0.180431	0.389726	0.0588614	3.55573
25 <pt<30 	5<chiso range<13 	179.361	32.3622	0.180431	0.392067	0.0592128	3.57417
