20<pt<25 	0.570685	0.0082444	28.6899
25<pt<30 	0.447938	0.00964441	9.29891
30<pt<35 	0.371775	0.0112829	8.72298
35<pt<40 	0.287485	0.0115299	4.35471
40<pt<50 	0.243518	0.0094577	4.5691
50<pt<60 	0.147787	0.00800951	2.00334
60<pt<100 	0.101106	0.00474381	3.14384
100<pt<400 	0.0222291	0.00193533	1.90106
