pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
35 <pt<50 	3<chiso range<8 	104.856	29.698	0.283227	0.266849	0.0414856	0.394776
35 <pt<50 	3<chiso range<9 	104.856	29.698	0.283227	0.264977	0.0412	0.44295
35 <pt<50 	3<chiso range<10 	104.856	29.698	0.283227	0.261925	0.0407275	0.523025
35 <pt<50 	3<chiso range<11 	104.856	29.698	0.283227	0.252888	0.0393294	0.771395
35 <pt<50 	3<chiso range<12 	104.856	29.698	0.283227	0.244755	0.0380643	1.0107
35 <pt<50 	3<chiso range<13 	104.856	29.698	0.283227	0.245499	0.0381827	0.988079
35 <pt<50 	4<chiso range<9 	104.856	29.698	0.283227	0.252813	0.0393132	0.773621
35 <pt<50 	4<chiso range<10 	104.856	29.698	0.283227	0.250815	0.0390043	0.830973
35 <pt<50 	4<chiso range<11 	104.856	29.698	0.283227	0.241394	0.0375471	1.11413
35 <pt<50 	4<chiso range<12 	104.856	29.698	0.283227	0.232994	0.0362385	1.38616
35 <pt<50 	4<chiso range<13 	104.856	29.698	0.283227	0.234786	0.0365203	1.3264
35 <pt<50 	5<chiso range<10 	104.856	29.698	0.283227	0.259849	0.0403958	0.578712
35 <pt<50 	5<chiso range<11 	104.856	29.698	0.283227	0.247208	0.0384446	0.936894
35 <pt<50 	5<chiso range<12 	104.856	29.698	0.283227	0.236648	0.0367975	1.26581
35 <pt<50 	5<chiso range<13 	104.856	29.698	0.283227	0.238472	0.0370892	1.20667
35 <pt<50 	6<chiso range<11 	104.856	29.698	0.283227	0.224526	0.0349303	1.6805
35 <pt<50 	6<chiso range<12 	104.856	29.698	0.283227	0.215812	0.0335699	2.00818
35 <pt<50 	6<chiso range<13 	104.856	29.698	0.283227	0.220084	0.0342391	1.84416
35 <pt<50 	7<chiso range<12 	104.856	29.698	0.283227	0.210811	0.0327934	2.20823
35 <pt<50 	7<chiso range<13 	104.856	29.698	0.283227	0.216484	0.0336823	1.98153
35 <pt<50 	8<chiso range<13 	104.856	29.698	0.283227	0.217331	0.0338183	1.94852
#######################################################################################
50 <pt<60 	3<chiso range<8 	28.8882	6.20069	0.214644	0.196541	0.0702462	0.257713
50 <pt<60 	3<chiso range<9 	28.8882	6.20069	0.214644	0.206475	0.0737747	0.110734
50 <pt<60 	3<chiso range<10 	28.8882	6.20069	0.214644	0.2058	0.0735496	0.120251
50 <pt<60 	3<chiso range<11 	28.8882	6.20069	0.214644	0.204753	0.0731887	0.135149
50 <pt<60 	3<chiso range<12 	28.8882	6.20069	0.214644	0.199578	0.0713548	0.211148
50 <pt<60 	3<chiso range<13 	28.8882	6.20069	0.214644	0.19891	0.0711189	0.221241
50 <pt<60 	4<chiso range<9 	28.8882	6.20069	0.214644	0.207709	0.0742036	0.0934643
50 <pt<60 	4<chiso range<10 	28.8882	6.20069	0.214644	0.207355	0.0740732	0.0984079
50 <pt<60 	4<chiso range<11 	28.8882	6.20069	0.214644	0.205449	0.0734345	0.125219
50 <pt<60 	4<chiso range<12 	28.8882	6.20069	0.214644	0.199178	0.0712134	0.217184
50 <pt<60 	4<chiso range<13 	28.8882	6.20069	0.214644	0.198419	0.0709443	0.228706
50 <pt<60 	5<chiso range<10 	28.8882	6.20069	0.214644	0.198032	0.0707856	0.234686
50 <pt<60 	5<chiso range<11 	28.8882	6.20069	0.214644	0.197863	0.070748	0.237199
50 <pt<60 	5<chiso range<12 	28.8882	6.20069	0.214644	0.191147	0.0683656	0.343702
50 <pt<60 	5<chiso range<13 	28.8882	6.20069	0.214644	0.191145	0.0683666	0.343726
50 <pt<60 	6<chiso range<11 	28.8882	6.20069	0.214644	0.204945	0.0732329	0.132446
50 <pt<60 	6<chiso range<12 	28.8882	6.20069	0.214644	0.196348	0.0702065	0.260608
50 <pt<60 	6<chiso range<13 	28.8882	6.20069	0.214644	0.195606	0.0699322	0.272241
50 <pt<60 	7<chiso range<12 	28.8882	6.20069	0.214644	0.192118	0.0686744	0.328017
50 <pt<60 	7<chiso range<13 	28.8882	6.20069	0.214644	0.19211	0.0687031	0.327997
50 <pt<60 	8<chiso range<13 	28.8882	6.20069	0.214644	0.126489	0.204534	0.431006
#######################################################################################
60 <pt<400 	3<chiso range<8 	52.4825	9.2684	0.1766	0.141512	0.228777	0.153371
60 <pt<400 	3<chiso range<9 	52.4825	9.2684	0.1766	0.141913	0.229425	0.15119
60 <pt<400 	3<chiso range<10 	52.4825	9.2684	0.1766	0.148635	0.0515307	0.542683
60 <pt<400 	3<chiso range<11 	52.4825	9.2684	0.1766	0.139256	0.0483002	0.773161
