pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	6<chiso range<12 	101.674	19.5915	45.2287	18.6935	46.3731	0.170562	0.119932
30 <pt<40 	6<chiso range<13 	101.674	19.5915	45.2287	17.9916	47.0761	0.315364	0.195532
30 <pt<40 	7<chiso range<12 	101.674	19.5915	45.2287	18.3029	46.7371	0.249803	0.158951
30 <pt<40 	7<chiso range<13 	101.674	19.5915	45.2287	17.5317	47.5221	0.416494	0.244399
30 <pt<40 	8<chiso range<13 	101.674	19.5915	45.2287	16.4477	48.6037	0.677231	0.365702
#######################################################################################
40 <pt<50 	3<chiso range<8 	44.6501	6.20357	24.5012	6.75182	23.8996	0.182334	0.0977131
40 <pt<50 	3<chiso range<9 	44.6501	6.20357	24.5012	6.39137	24.2558	0.0659276	0.0403485
40 <pt<50 	3<chiso range<10 	44.6501	6.20357	24.5012	6.60105	24.0505	0.135195	0.0735965
40 <pt<50 	3<chiso range<11 	44.6501	6.20357	24.5012	6.60997	24.0401	0.138017	0.0752569
40 <pt<50 	3<chiso range<12 	44.6501	6.20357	24.5012	6.49301	24.1534	0.100013	0.0569752
40 <pt<50 	3<chiso range<13 	44.6501	6.20357	24.5012	6.53024	24.1168	0.112245	0.0628927
40 <pt<50 	4<chiso range<9 	44.6501	6.20357	24.5012	6.18624	24.4614	0.00628561	0.00659166
40 <pt<50 	4<chiso range<10 	44.6501	6.20357	24.5012	6.45833	24.195	0.0885792	0.050264
40 <pt<50 	4<chiso range<11 	44.6501	6.20357	24.5012	6.4854	24.1659	0.0975579	0.0549746
40 <pt<50 	4<chiso range<12 	44.6501	6.20357	24.5012	6.36993	24.2768	0.058594	0.0369218
40 <pt<50 	4<chiso range<13 	44.6501	6.20357	24.5012	6.42447	24.223	0.0771517	0.0456897
40 <pt<50 	5<chiso range<10 	44.6501	6.20357	24.5012	6.28027	24.3763	0.0274345	0.0206398
40 <pt<50 	5<chiso range<11 	44.6501	6.20357	24.5012	6.33607	24.3175	0.046958	0.030286
40 <pt<50 	5<chiso range<12 	44.6501	6.20357	24.5012	6.22648	24.4211	0.0082558	0.0132474
40 <pt<50 	5<chiso range<13 	44.6501	6.20357	24.5012	6.30478	24.3436	0.0360228	0.0259955
40 <pt<50 	6<chiso range<11 	44.6501	6.20357	24.5012	6.21294	24.4384	0.00338553	0.0103958
40 <pt<50 	6<chiso range<12 	44.6501	6.20357	24.5012	6.10269	24.5418	0.0370757	0.00674143
40 <pt<50 	6<chiso range<13 	44.6501	6.20357	24.5012	6.21139	24.4346	0.00282426	0.0110184
40 <pt<50 	7<chiso range<12 	44.6501	6.20357	24.5012	6.11093	24.5307	0.033989	0.00489527
40 <pt<50 	7<chiso range<13 	44.6501	6.20357	24.5012	6.23717	24.4067	0.0120815	0.0156161
40 <pt<50 	8<chiso range<13 	44.6501	6.20357	24.5012	6.29718	24.3446	0.0333298	0.0258171
#######################################################################################
50 <pt<60 	3<chiso range<8 	25.147	2.71078	14.6924	4.06244	13.4318	0.573849	0.271945
50 <pt<60 	3<chiso range<9 	25.147	2.71078	14.6924	3.64769	13.8467	0.441506	0.186943
50 <pt<60 	3<chiso range<10 	25.147	2.71078	14.6924	3.63786	13.8586	0.437975	0.184429
50 <pt<60 	3<chiso range<11 	25.147	2.71078	14.6924	3.4166	14.0773	0.354516	0.137798
50 <pt<60 	3<chiso range<12 	25.147	2.71078	14.6924	3.40154	14.0966	0.348448	0.133625
50 <pt<60 	3<chiso range<13 	25.147	2.71078	14.6924	3.43664	14.0555	0.362529	0.142508
50 <pt<60 	4<chiso range<9 	25.147	2.71078	14.6924	3.35602	14.1379	0.329801	0.124657
50 <pt<60 	4<chiso range<10 	25.147	2.71078	14.6924	3.38819	14.1088	0.343027	0.13098
50 <pt<60 	4<chiso range<11 	25.147	2.71078	14.6924	3.18744	14.3051	0.256244	0.0879096
50 <pt<60 	4<chiso range<12 	25.147	2.71078	14.6924	3.1958	14.3023	0.260109	0.088541
50 <pt<60 	4<chiso range<13 	25.147	2.71078	14.6924	3.25612	14.2347	0.28711	0.10347
50 <pt<60 	5<chiso range<10 	25.147	2.71078	14.6924	3.34793	14.1447	0.326442	0.123177
50 <pt<60 	5<chiso range<11 	25.147	2.71078	14.6924	3.12142	14.3663	0.225327	0.0742759
50 <pt<60 	5<chiso range<12 	25.147	2.71078	14.6924	3.1402	14.354	0.234267	0.0770288
50 <pt<60 	5<chiso range<13 	25.147	2.71078	14.6924	3.21362	14.2738	0.26818	0.0948462
50 <pt<60 	6<chiso range<11 	25.147	2.71078	14.6924	3.02483	14.4607	0.177718	0.0530584
50 <pt<60 	6<chiso range<12 	25.147	2.71078	14.6924	3.06112	14.4329	0.195981	0.0593384
50 <pt<60 	6<chiso range<13 	25.147	2.71078	14.6924	3.15698	14.3291	0.242151	0.0825763
50 <pt<60 	7<chiso range<12 	25.147	2.71078	14.6924	2.87798	14.6054	0.0993559	0.0200872
50 <pt<60 	7<chiso range<13 	25.147	2.71078	14.6924	3.01444	14.464	0.172462	0.052319
50 <pt<60 	8<chiso range<13 	25.147	2.71078	14.6924	2.85571	14.626	0.0867803	0.0153486
#######################################################################################
60 <pt<400 	3<chiso range<8 	49.8324	3.61437	35.9122	3.38955	36.2824	0.117584	0.0579801
60 <pt<400 	3<chiso range<9 	49.8324	3.61437	35.9122	3.38693	36.2832	0.119022	0.0581027
60 <pt<400 	3<chiso range<10 	49.8324	3.61437	35.9122	3.46993	36.1983	0.0737812	0.0447004
60 <pt<400 	3<chiso range<11 	49.8324	3.61437	35.9122	3.26295	36.4053	0.190823	0.0774831
60 <pt<400 	3<chiso range<12 	49.8324	3.61437	35.9122	3.16356	36.484	0.252351	0.0901965
60 <pt<400 	3<chiso range<13 	49.8324	3.61437	35.9122	3.0333	36.6366	0.339293	0.114528
60 <pt<400 	4<chiso range<9 	49.8324	3.61437	35.9122	3.25756	36.4114	0.194081	0.0784568
60 <pt<400 	4<chiso range<10 	49.8324	3.61437	35.9122	3.37113	36.2971	0.127867	0.0603011
60 <pt<400 	4<chiso range<11 	49.8324	3.61437	35.9122	3.14839	36.4972	0.262063	0.0923119
60 <pt<400 	4<chiso range<12 	49.8324	3.61437	35.9122	3.07147	36.5623	0.313113	0.102869
60 <pt<400 	4<chiso range<13 	49.8324	3.61437	35.9122	2.93198	36.696	0.412074	0.124513
60 <pt<400 	5<chiso range<10 	49.8324	3.61437	35.9122	3.38221	36.286	0.121651	0.0585442
60 <pt<400 	5<chiso range<11 	49.8324	3.61437	35.9122	3.12329	36.5221	0.278395	0.0963058
60 <pt<400 	5<chiso range<12 	49.8324	3.61437	35.9122	3.03696	36.6317	0.336716	0.113739
60 <pt<400 	5<chiso range<13 	49.8324	3.61437	35.9122	2.8895	36.7386	0.444117	0.131416
60 <pt<400 	6<chiso range<11 	49.8324	3.61437	35.9122	3.24682	36.421	0.200568	0.0799852
60 <pt<400 	6<chiso range<12 	49.8324	3.61437	35.9122	3.10783	36.5399	0.288607	0.099164
60 <pt<400 	6<chiso range<13 	49.8324	3.61437	35.9122	2.93252	36.6963	0.411703	0.124562
60 <pt<400 	7<chiso range<12 	49.8324	3.61437	35.9122	3.00461	36.6639	0.359522	0.118958
60 <pt<400 	7<chiso range<13 	49.8324	3.61437	35.9122	2.80757	36.8202	0.508695	0.144721
60 <pt<400 	8<chiso range<13 	49.8324	3.61437	35.9122	2.71628	36.9525	0.585273	0.165783
#######################################################################################
