pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
50 <pt<80 	6<chiso range<12 	22.6023	5.87499	15.9462	4.07506	13.0332	0.901177	0.652003
50 <pt<80 	6<chiso range<13 	22.6023	5.87499	15.9462	4.01534	13.0941	0.944455	0.640114
50 <pt<80 	7<chiso range<12 	22.6023	5.87499	15.9462	3.99203	13.1168	0.961827	0.635723
50 <pt<80 	7<chiso range<13 	22.6023	5.87499	15.9462	3.93564	13.1745	1.00434	0.624348
50 <pt<80 	8<chiso range<13 	22.6023	5.87499	15.9462	3.95107	13.1565	0.992873	0.628029
#######################################################################################
80 <pt<400 	3<chiso range<8 	10.9124	1.72504	8.79105	1.05984	7.79121	0.554167	0.352204
80 <pt<400 	3<chiso range<9 	10.9124	1.72504	8.79105	1.2134	7.64194	0.374638	0.394374
80 <pt<400 	3<chiso range<10 	10.9124	1.72504	8.79105	1.19995	7.65573	0.388481	0.390543
80 <pt<400 	3<chiso range<11 	10.9124	1.72504	8.79105	1.12433	7.72856	0.473041	0.370204
80 <pt<400 	3<chiso range<12 	10.9124	1.72504	8.79105	1.09963	7.75305	0.502923	0.363196
80 <pt<400 	3<chiso range<13 	10.9124	1.72504	8.79105	1.04155	7.80932	0.578866	0.346908
80 <pt<400 	4<chiso range<9 	10.9124	1.72504	8.79105	1.00122	7.84814	0.636639	0.33548
80 <pt<400 	4<chiso range<10 	10.9124	1.72504	8.79105	1.01285	7.83776	0.619403	0.338533
80 <pt<400 	4<chiso range<11 	10.9124	1.72504	8.79105	0.964437	7.91431	0.693677	0.312831
80 <pt<400 	4<chiso range<12 	10.9124	1.72504	8.79105	0.954655	7.92259	0.709431	0.310463
80 <pt<400 	4<chiso range<13 	10.9124	1.72504	8.79105	0.916211	7.95047	0.775008	0.30274
80 <pt<400 	5<chiso range<10 	10.9124	1.72504	8.79105	1.43842	4.78069	0.123272	0.996905
80 <pt<400 	5<chiso range<11 	10.9124	1.72504	8.79105	1.40905	4.78069	0.138737	0.996905
80 <pt<400 	5<chiso range<12 	10.9124	1.72504	8.79105	1.40596	4.78069	0.140401	0.996905
80 <pt<400 	5<chiso range<13 	10.9124	1.72504	8.79105	1.38109	4.78069	0.154069	0.996905
80 <pt<400 	6<chiso range<11 	10.9124	1.72504	8.79105	1.36548	4.78069	0.162903	0.996905
80 <pt<400 	6<chiso range<12 	10.9124	1.72504	8.79105	1.36784	4.78069	0.161555	0.996905
80 <pt<400 	6<chiso range<13 	10.9124	1.72504	8.79105	1.34609	4.78069	0.174161	0.996905
80 <pt<400 	7<chiso range<12 	10.9124	1.72504	8.79105	1.42535	4.78069	0.130075	0.996905
80 <pt<400 	7<chiso range<13 	10.9124	1.72504	8.79105	1.38862	4.78069	0.149879	0.996905
80 <pt<400 	8<chiso range<13 	10.9124	1.72504	8.79105	1.4756	4.78069	0.104578	0.996905
#######################################################################################
