pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
40 <pt<50 	3<chiso range<9 	128.431	16.6118	0.129344	0.172569	0.0369236	1.17066
40 <pt<50 	3<chiso range<10 	128.431	16.6118	0.129344	0.168013	0.0393763	0.982033
40 <pt<50 	3<chiso range<11 	128.431	16.6118	0.129344	0.166207	0.0413109	0.892327
40 <pt<50 	3<chiso range<12 	128.431	16.6118	0.129344	0.162404	0.0434223	0.761356
40 <pt<50 	3<chiso range<13 	128.431	16.6118	0.129344	0.176683	0.0451249	1.04906
40 <pt<50 	4<chiso range<9 	128.431	16.6118	0.129344	0.166287	0.0332924	1.10965
40 <pt<50 	4<chiso range<10 	128.431	16.6118	0.129344	0.161631	0.0359895	0.897118
40 <pt<50 	4<chiso range<11 	128.431	16.6118	0.129344	0.163021	0.0381613	0.882487
40 <pt<50 	4<chiso range<12 	128.431	16.6118	0.129344	0.161187	0.0404813	0.786606
40 <pt<50 	4<chiso range<13 	128.431	16.6118	0.129344	0.17106	0.0421758	0.989094
40 <pt<50 	5<chiso range<10 	128.431	16.6118	0.129344	0.175682	0.0327506	1.41487
40 <pt<50 	5<chiso range<11 	128.431	16.6118	0.129344	0.170649	0.0350216	1.17941
40 <pt<50 	5<chiso range<12 	128.431	16.6118	0.129344	0.15785	0.0373492	0.763225
40 <pt<50 	5<chiso range<13 	128.431	16.6118	0.129344	0.171245	0.0392514	1.0675
40 <pt<50 	6<chiso range<11 	128.431	16.6118	0.129344	0.179202	0.0319804	1.55901
40 <pt<50 	6<chiso range<12 	128.431	16.6118	0.129344	0.173161	0.0347407	1.26125
40 <pt<50 	6<chiso range<13 	128.431	16.6118	0.129344	0.183518	0.0366869	1.47665
40 <pt<50 	7<chiso range<12 	128.431	16.6118	0.129344	0.177549	0.0311483	1.54759
40 <pt<50 	7<chiso range<13 	128.431	16.6118	0.129344	0.184438	0.0332488	1.65702
40 <pt<50 	8<chiso range<13 	128.431	16.6118	0.129344	0.169655	0.0292577	1.37779
#######################################################################################
50 <pt<70 	3<chiso range<8 	108.04	10.7054	0.0990874	0.106307	0.0333544	0.216452
50 <pt<70 	3<chiso range<9 	108.04	10.7054	0.0990874	0.115308	0.0359388	0.45134
50 <pt<70 	3<chiso range<10 	108.04	10.7054	0.0990874	0.115465	0.0380347	0.430597
50 <pt<70 	3<chiso range<11 	108.04	10.7054	0.0990874	0.114506	0.0400842	0.384656
50 <pt<70 	3<chiso range<12 	108.04	10.7054	0.0990874	0.118961	0.0417581	0.475923
50 <pt<70 	3<chiso range<13 	108.04	10.7054	0.0990874	0.121305	0.0432909	0.513217
50 <pt<70 	4<chiso range<9 	108.04	10.7054	0.0990874	0.111064	0.03275	0.365698
50 <pt<70 	4<chiso range<10 	108.04	10.7054	0.0990874	0.111568	0.0350337	0.356246
50 <pt<70 	4<chiso range<11 	108.04	10.7054	0.0990874	0.112879	0.0372954	0.369794
50 <pt<70 	4<chiso range<12 	108.04	10.7054	0.0990874	0.118164	0.0390884	0.488038
50 <pt<70 	4<chiso range<13 	108.04	10.7054	0.0990874	0.121471	0.0407463	0.549341
50 <pt<70 	5<chiso range<10 	108.04	10.7054	0.0990874	0.1096	0.0313025	0.33584
50 <pt<70 	5<chiso range<11 	108.04	10.7054	0.0990874	0.109826	0.0338018	0.317694
50 <pt<70 	5<chiso range<12 	108.04	10.7054	0.0990874	0.116303	0.0357663	0.481336
50 <pt<70 	5<chiso range<13 	108.04	10.7054	0.0990874	0.11575	0.0374445	0.444995
50 <pt<70 	6<chiso range<11 	108.04	10.7054	0.0990874	0.112017	0.030446	0.424674
50 <pt<70 	6<chiso range<12 	108.04	10.7054	0.0990874	0.122435	0.0326957	0.714089
50 <pt<70 	6<chiso range<13 	108.04	10.7054	0.0990874	0.114952	0.0343813	0.461432
50 <pt<70 	7<chiso range<12 	108.04	10.7054	0.0990874	0.101774	0.028879	0.0930304
50 <pt<70 	7<chiso range<13 	108.04	10.7054	0.0990874	0.101261	0.0309302	0.0702752
50 <pt<70 	8<chiso range<13 	108.04	10.7054	0.0990874	0.109522	0.0272763	0.382553
#######################################################################################
70 <pt<400 	3<chiso range<8 	91.2492	6.02947	0.066077	0.0626779	0.0241154	0.14095
70 <pt<400 	3<chiso range<9 	91.2492	6.02947	0.066077	0.0647484	0.026113	0.0508775
70 <pt<400 	3<chiso range<10 	91.2492	6.02947	0.066077	0.0598242	0.0286142	0.21852
70 <pt<400 	3<chiso range<11 	91.2492	6.02947	0.066077	0.0699085	0.0306366	0.125064
70 <pt<400 	3<chiso range<12 	91.2492	6.02947	0.066077	0.0687442	0.0319929	0.0833697
70 <pt<400 	3<chiso range<13 	91.2492	6.02947	0.066077	0.0724727	0.0331911	0.192694
70 <pt<400 	4<chiso range<9 	91.2492	6.02947	0.066077	0.0544015	0.0234471	0.497949
70 <pt<400 	4<chiso range<10 	91.2492	6.02947	0.066077	0.0513428	0.0261879	0.562632
70 <pt<400 	4<chiso range<11 	91.2492	6.02947	0.066077	0.059856	0.0283072	0.219766
70 <pt<400 	4<chiso range<12 	91.2492	6.02947	0.066077	0.0599052	0.029779	0.207252
70 <pt<400 	4<chiso range<13 	91.2492	6.02947	0.066077	0.065414	0.0311007	0.0213167
70 <pt<400 	5<chiso range<10 	91.2492	6.02947	0.066077	0.0466621	0.0242216	0.801552
70 <pt<400 	5<chiso range<11 	91.2492	6.02947	0.066077	0.0585481	0.0264972	0.284138
70 <pt<400 	5<chiso range<12 	91.2492	6.02947	0.066077	0.0587031	0.028061	0.26278
70 <pt<400 	5<chiso range<13 	91.2492	6.02947	0.066077	0.0639721	0.0294186	0.0715487
70 <pt<400 	6<chiso range<11 	91.2492	6.02947	0.066077	0.0725645	0.0249946	0.259558
70 <pt<400 	6<chiso range<12 	91.2492	6.02947	0.066077	0.0690163	0.0265961	0.110518
70 <pt<400 	6<chiso range<13 	91.2492	6.02947	0.066077	0.0761314	0.0280868	0.357977
70 <pt<400 	7<chiso range<12 	91.2492	6.02947	0.066077	0.0667838	0.0236836	0.029845
70 <pt<400 	7<chiso range<13 	91.2492	6.02947	0.066077	0.0734895	0.025292	0.293078
70 <pt<400 	8<chiso range<13 	91.2492	6.02947	0.066077	0.080044	0.0227956	0.612708
#######################################################################################
