pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	7<chiso range<12 	272.351	41.3449	122.979	45.5423	2.47033e-323	0.469527	inf
30 <pt<40 	7<chiso range<13 	272.351	41.3449	122.979	42.4446	2.47033e-323	0.13786	inf
30 <pt<40 	8<chiso range<13 	272.351	41.3449	122.979	44.9346	2.47033e-323	0.398719	inf
#######################################################################################
40 <pt<50 	3<chiso range<8 	128.431	16.6118	65.5486	13.7937	2.47033e-323	0.573333	inf
40 <pt<50 	3<chiso range<9 	128.431	16.6118	65.5486	14.786	2.47033e-323	0.415833	inf
40 <pt<50 	3<chiso range<10 	128.431	16.6118	65.5486	14.3577	2.47033e-323	0.535364	inf
40 <pt<50 	3<chiso range<11 	128.431	16.6118	65.5486	14.2065	2.47033e-323	0.503499	inf
40 <pt<50 	3<chiso range<12 	128.431	16.6118	65.5486	13.8648	2.47033e-323	0.573127	inf
40 <pt<50 	3<chiso range<13 	128.431	16.6118	65.5486	15.0418	2.47033e-323	0.335144	inf
40 <pt<50 	4<chiso range<9 	128.431	16.6118	65.5486	14.2945	2.47033e-323	0.52125	inf
40 <pt<50 	4<chiso range<10 	128.431	16.6118	65.5486	13.8486	2.47033e-323	0.656344	inf
40 <pt<50 	4<chiso range<11 	128.431	16.6118	65.5486	13.9538	2.47033e-323	0.629488	inf
40 <pt<50 	4<chiso range<12 	128.431	16.6118	65.5486	13.7638	2.47033e-323	0.635815	inf
40 <pt<50 	4<chiso range<13 	128.431	16.6118	65.5486	14.5892	2.47033e-323	0.495933	inf
40 <pt<50 	5<chiso range<10 	128.431	16.6118	65.5486	15.0438	2.47033e-323	0.345851	inf
40 <pt<50 	5<chiso range<11 	128.431	16.6118	65.5486	14.6304	2.47033e-323	0.385302	inf
40 <pt<50 	5<chiso range<12 	128.431	16.6118	65.5486	13.5559	2.47033e-323	0.707797	inf
40 <pt<50 	5<chiso range<13 	128.431	16.6118	65.5486	14.6444	2.47033e-323	0.417583	inf
40 <pt<50 	6<chiso range<11 	128.431	16.6118	65.5486	15.4243	2.47033e-323	0.234379	inf
40 <pt<50 	6<chiso range<12 	128.431	16.6118	65.5486	14.853	2.47033e-323	0.375194	inf
