pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
40 <pt<50 	7<chiso range<13 	16.6118	15.8001	4.80799	0.168823
40 <pt<50 	8<chiso range<13 	16.6118	14.5607	4.62248	0.443723
#######################################################################################
50 <pt<70 	3<chiso range<8 	10.7054	8.57841	3.3259	0.639523
50 <pt<70 	3<chiso range<9 	10.7054	9.23956	2.8632	0.511959
50 <pt<70 	3<chiso range<10 	10.7054	9.21211	3.05327	0.489079
50 <pt<70 	3<chiso range<11 	10.7054	9.13665	2.92375	0.536554
50 <pt<70 	3<chiso range<12 	10.7054	9.46523	3.00915	0.412133
50 <pt<70 	3<chiso range<13 	10.7054	9.64374	3.18048	0.333805
50 <pt<70 	4<chiso range<9 	10.7054	8.9792	2.87234	0.600973
50 <pt<70 	4<chiso range<10 	10.7054	8.95797	2.80515	0.622936
50 <pt<70 	4<chiso range<11 	10.7054	9.06188	2.98665	0.550289
50 <pt<70 	4<chiso range<12 	10.7054	9.45235	3.07951	0.406899
50 <pt<70 	4<chiso range<13 	10.7054	9.70098	3.29467	0.304862
50 <pt<70 	5<chiso range<10 	10.7054	8.85244	2.84799	0.65062
50 <pt<70 	5<chiso range<11 	10.7054	8.87476	3.0026	0.609685
50 <pt<70 	5<chiso range<12 	10.7054	9.35937	3.1338	0.42952
50 <pt<70 	5<chiso range<13 	10.7054	9.33118	3.66337	0.375125
50 <pt<70 	6<chiso range<11 	10.7054	9.15723	3.39156	0.456477
50 <pt<70 	6<chiso range<12 	10.7054	9.92851	3.46899	0.223953
50 <pt<70 	6<chiso range<13 	10.7054	9.36165	3.65079	0.368071
50 <pt<70 	7<chiso range<12 	10.7054	8.3183	3.0868	0.773325
50 <pt<70 	7<chiso range<13 	10.7054	8.28983	3.45067	0.700029
50 <pt<70 	8<chiso range<13 	10.7054	9.02918	3.24247	0.516958
#######################################################################################
70 <pt<400 	3<chiso range<8 	6.02947	4.86653	1.70762	0.68103
70 <pt<400 	3<chiso range<9 	6.02947	4.97846	1.68759	0.622788
70 <pt<400 	3<chiso range<10 	6.02947	4.58215	1.59375	0.908122
70 <pt<400 	3<chiso range<11 	6.02947	5.33254	1.80224	0.386702
70 <pt<400 	3<chiso range<12 	6.02947	5.21492	1.65663	0.491691
70 <pt<400 	3<chiso range<13 	6.02947	5.49171	1.73602	0.309766
70 <pt<400 	4<chiso range<9 	6.02947	4.21658	1.46307	1.2391
70 <pt<400 	4<chiso range<10 	6.02947	3.96214	1.38314	1.49466
70 <pt<400 	4<chiso range<11 	6.02947	4.6088	1.59404	0.891239
70 <pt<400 	4<chiso range<12 	6.02947	4.57626	1.55455	0.934811
70 <pt<400 	4<chiso range<13 	6.02947	4.98647	1.58895	0.656408
70 <pt<400 	5<chiso range<10 	6.02947	3.6169	1.2879	1.87326
70 <pt<400 	5<chiso range<11 	6.02947	4.52181	1.62284	0.929026
70 <pt<400 	5<chiso range<12 	6.02947	4.49302	1.474	1.04237
70 <pt<400 	5<chiso range<13 	6.02947	4.88863	1.57741	0.723236
70 <pt<400 	6<chiso range<11 	6.02947	5.59862	1.81452	0.237446
70 <pt<400 	6<chiso range<12 	6.02947	5.2885	1.83054	0.404782
70 <pt<400 	6<chiso range<13 	6.02947	5.81266	2.02572	0.107029
70 <pt<400 	7<chiso range<12 	6.02947	5.11929	1.97277	0.461372
70 <pt<400 	7<chiso range<13 	6.02947	5.62452	1.95245	0.207406
70 <pt<400 	8<chiso range<13 	6.02947	6.14839	2.06341	0.0576328
#######################################################################################
