20<pt<25 	0.520496	0.011809	13.4365
25<pt<30 	0.410787	0.0141865	7.30052
30<pt<35 	0.317343	0.0155047	11.9287
35<pt<40 	0.280921	0.0183974	4.42037
40<pt<50 	0.250999	0.0164999	2.39891
50<pt<65 	0.17576 	0.0131148	0.960871
65<pt<100 	0.0951917	0.00858691	2.22359
100<pt<400 	0.056754	0.00789189	4.1945
