0.050	1.169	0.000	0.069
0.100	1.043	0.000	0.036
0.150	1.042	0.000	0.031
0.200	0.983	0.000	0.023
0.250	1.000	0.000	0.022
0.300	0.996	0.000	0.018
0.350	0.998	0.000	0.020
0.400	1.028	0.000	0.028
0.450	1.030	0.000	0.024
0.500	0.988	0.000	0.010
0.550	1.010	0.000	0.018
0.600	1.025	0.000	0.022
0.650	1.000	0.000	0.016
0.700	1.002	0.000	0.013
0.750	1.008	0.000	0.012
0.800	1.029	0.000	0.019
0.850	1.019	0.000	0.017
0.900	0.982	0.000	0.006
0.950	1.008	0.000	0.015
1.000	0.996	0.000	0.009
1.050	1.008	0.000	0.012
1.100	1.040	0.000	0.021
1.150	1.012	0.000	0.015
1.200	1.019	0.000	0.026
1.250	1.000	0.000	0.013
1.300	1.010	0.000	0.015
1.350	1.033	0.000	0.019
1.400	1.010	0.000	0.012
1.450	0.998	0.000	0.013
1.500	0.996	0.000	0.013
1.550	1.025	0.000	0.017
1.600	1.014	0.000	0.018
1.650	1.029	0.000	0.017
1.700	1.027	0.000	0.017
1.750	0.990	0.000	0.004
1.800	1.002	0.000	0.009
1.850	1.019	0.000	0.017
1.900	1.014	0.000	0.015
1.950	1.004	0.000	0.009
2.000	1.015	0.000	0.020
2.050	0.970	0.000	0.012
2.100	0.988	0.000	0.005
2.150	0.984	0.000	0.006
2.200	0.996	0.000	0.009
2.250	0.986	0.000	0.010
2.300	1.025	0.000	0.020
2.350	1.014	0.000	0.015
2.400	1.002	0.000	0.013
2.450	0.984	0.000	0.006
2.500	1.004	0.000	0.015
2.550	1.019	0.000	0.017
2.600	0.990	0.000	0.010
2.650	0.998	0.000	0.013
2.700	0.988	0.000	0.005
2.750	1.000	0.000	0.009
2.800	1.025	0.000	0.020
2.850	1.017	0.000	0.018
2.900	0.992	0.000	0.013
2.950	0.976	0.000	0.011
3.000	1.000	0.000	0.013
3.050	1.010	0.000	0.015
3.100	0.990	0.000	0.010
3.150	0.992	0.000	0.013
3.200	1.014	0.000	0.018
3.250	0.996	0.000	0.009
3.300	1.004	0.000	0.015
3.350	0.976	0.000	0.007
3.400	0.972	0.000	0.007
3.450	0.980	0.000	0.006
3.500	1.014	0.000	0.015
3.550	1.006	0.000	0.008
3.600	0.996	0.000	0.013
3.650	1.004	0.000	0.012
3.700	0.990	0.000	0.010
3.750	0.988	0.000	0.005
3.800	0.974	0.000	0.007
3.850	0.992	0.000	0.004
3.900	0.712	0.000	0.038
3.950	0.604	0.000	0.029
4.000	0.634	0.000	0.034
4.050	0.668	0.000	0.033
4.100	0.649	0.000	0.034
4.150	0.620	0.000	0.033
4.200	0.634	0.000	0.030
4.250	0.662	0.000	0.035
4.300	0.600	0.000	0.028
4.350	0.605	0.000	0.038
4.400	0.594	0.000	0.033
4.450	0.573	0.000	0.032
4.500	0.593	0.000	0.030
4.550	0.618	0.000	0.031
4.600	0.604	0.000	0.029
4.650	0.593	0.000	0.032
4.700	0.624	0.000	0.035
4.750	0.622	0.000	0.033
4.800	0.593	0.000	0.029
4.850	0.634	0.000	0.034
4.900	0.634	0.000	0.031
4.950	0.580	0.000	0.034
5.000	0.571	0.000	0.030
5.050	0.586	0.000	0.030
5.100	0.556	0.000	0.028
5.150	0.532	0.000	0.031
5.200	0.541	0.000	0.028
5.250	0.626	0.000	0.037
5.300	0.553	0.000	0.032
5.350	0.566	0.000	0.030
5.400	0.557	0.000	0.028
5.450	0.551	0.000	0.032
5.500	0.619	0.000	0.032
5.550	0.547	0.000	0.030
5.600	0.634	0.000	0.034
5.650	0.657	0.000	0.039
5.700	0.554	0.000	0.030
5.750	0.590	0.000	0.035
5.800	0.580	0.000	0.031
5.850	0.591	0.000	0.032
5.900	0.548	0.000	0.028
5.950	0.543	0.000	0.031
6.000	0.557	0.000	0.032
6.050	0.504	0.000	0.029
6.100	0.546	0.000	0.032
6.150	0.558	0.000	0.030
6.200	0.549	0.000	0.032
6.250	0.542	0.000	0.029
6.300	0.569	0.000	0.033
6.350	0.550	0.000	0.036
6.400	0.555	0.000	0.030
6.450	0.536	0.000	0.031
6.500	0.530	0.000	0.031
6.550	0.580	0.000	0.029
6.600	0.525	0.000	0.031
6.650	0.550	0.000	0.031
6.700	0.534	0.000	0.030
6.750	0.500	0.000	0.026
6.800	0.559	0.000	0.037
6.850	0.484	0.000	0.029
6.900	0.557	0.000	0.032
6.950	0.511	0.000	0.029
7.000	0.528	0.000	0.032
7.050	0.542	0.000	0.029
7.100	0.524	0.000	0.028
7.150	0.552	0.000	0.034
7.200	0.551	0.000	0.032
7.250	0.546	0.000	0.032
7.300	0.522	0.000	0.030
7.350	0.500	0.000	0.031
7.400	0.510	0.000	0.033
7.450	0.485	0.000	0.026
7.500	0.565	0.000	0.033
7.550	0.486	0.000	0.029
7.600	0.518	0.000	0.029
7.650	0.490	0.000	0.033
7.700	0.551	0.000	0.036
7.750	0.548	0.000	0.031
7.800	0.521	0.000	0.033
7.850	0.495	0.000	0.030
7.900	0.504	0.000	0.029
7.950	0.543	0.000	0.034
8.000	0.455	0.000	0.029
8.050	0.476	0.000	0.028
8.100	0.507	0.000	0.031
8.150	0.495	0.000	0.030
8.200	0.486	0.000	0.032
8.250	0.447	0.000	0.028
8.300	0.498	0.000	0.033
8.350	0.458	0.000	0.028
8.400	0.482	0.000	0.035
8.450	0.529	0.000	0.034
8.500	0.538	0.000	0.034
8.550	0.475	0.000	0.034
8.600	0.439	0.000	0.027
8.650	0.449	0.000	0.028
8.700	0.468	0.000	0.029
8.750	0.422	0.000	0.026
8.800	0.451	0.000	0.030
8.850	0.465	0.000	0.030
8.900	0.441	0.000	0.028
8.950	0.394	0.000	0.026
9.000	0.415	0.000	0.026
9.050	0.434	0.000	0.029
9.100	0.426	0.000	0.028
9.150	0.436	0.000	0.033
9.200	0.405	0.000	0.028
9.250	0.437	0.000	0.028
9.300	0.436	0.000	0.029
9.350	0.450	0.000	0.032
9.400	0.448	0.000	0.029
9.450	0.394	0.000	0.026
9.500	0.381	0.000	0.027
9.550	0.439	0.000	0.030
9.600	0.435	0.000	0.028
9.650	0.386	0.000	0.026
9.700	0.433	0.000	0.029
9.750	0.379	0.000	0.026
9.800	0.427	0.000	0.030
9.850	0.377	0.000	0.026
9.900	0.382	0.000	0.026
9.950	0.408	0.000	0.027
10.000	0.375	0.000	0.023
10.050	0.385	0.000	0.028
10.100	0.348	0.000	0.024
10.150	0.351	0.000	0.025
10.200	0.394	0.000	0.028
10.250	0.354	0.000	0.025
10.300	0.366	0.000	0.026
10.350	0.379	0.000	0.026
10.400	0.340	0.000	0.026
10.450	0.320	0.000	0.027
10.500	0.341	0.000	0.024
10.550	0.352	0.000	0.027
10.600	0.360	0.000	0.027
10.650	0.345	0.000	0.024
10.700	0.359	0.000	0.027
10.750	0.354	0.000	0.025
10.800	0.382	0.000	0.029
10.850	0.390	0.000	0.028
10.900	0.323	0.000	0.026
10.950	0.324	0.000	0.024
11.000	0.343	0.000	0.024
11.050	0.336	0.000	0.024
11.100	0.307	0.000	0.022
11.150	0.331	0.000	0.027
11.200	0.329	0.000	0.023
11.250	0.344	0.000	0.026
11.300	0.378	0.000	0.031
11.350	0.336	0.000	0.025
11.400	0.322	0.000	0.026
11.450	0.341	0.000	0.027
11.500	0.339	0.000	0.026
11.550	0.350	0.000	0.026
11.600	0.344	0.000	0.026
11.650	0.280	0.000	0.023
11.700	0.286	0.000	0.024
11.750	0.326	0.000	0.026
11.800	0.305	0.000	0.025
11.850	0.304	0.000	0.024
11.900	0.315	0.000	0.025
11.950	0.272	0.000	0.022
12.000	0.281	0.000	0.023
12.050	0.302	0.000	0.025
12.100	0.316	0.000	0.025
12.150	0.279	0.000	0.025
12.200	0.345	0.000	0.028
12.250	0.289	0.000	0.024
12.300	0.252	0.000	0.021
12.350	0.257	0.000	0.022
12.400	0.281	0.000	0.023
12.450	0.281	0.000	0.023
12.500	0.255	0.000	0.023
12.550	0.295	0.000	0.022
12.600	0.259	0.000	0.023
12.650	0.273	0.000	0.024
12.700	0.243	0.000	0.021
12.750	0.248	0.000	0.023
12.800	0.257	0.000	0.022
12.850	0.250	0.000	0.023
12.900	0.270	0.000	0.022
12.950	0.257	0.000	0.023
13.000	0.259	0.000	0.023
13.050	0.261	0.000	0.023
13.100	0.243	0.000	0.023
13.150	0.259	0.000	0.023
13.200	0.257	0.000	0.024
13.250	0.207	0.000	0.021
13.300	0.248	0.000	0.022
13.350	0.214	0.000	0.021
13.400	0.245	0.000	0.023
13.450	0.232	0.000	0.022
13.500	0.225	0.000	0.022
13.550	0.261	0.000	0.023
13.600	0.196	0.000	0.019
13.650	0.201	0.000	0.021
13.700	0.203	0.000	0.019
13.750	0.265	0.000	0.022
13.800	0.243	0.000	0.022
13.850	0.221	0.000	0.021
13.900	0.207	0.000	0.021
13.950	0.220	0.000	0.021
14.000	0.264	0.000	0.025
14.050	0.232	0.000	0.022
14.100	0.169	0.000	0.019
14.150	0.164	0.000	0.019
14.200	0.189	0.000	0.021
14.250	0.213	0.000	0.022
14.300	0.181	0.000	0.020
14.350	0.193	0.000	0.020
14.400	0.164	0.000	0.019
14.450	0.226	0.000	0.023
14.500	0.191	0.000	0.019
14.550	0.161	0.000	0.018
14.600	0.169	0.000	0.019
14.650	0.211	0.000	0.021
14.700	0.158	0.000	0.019
14.750	0.158	0.000	0.018
14.800	0.158	0.000	0.019
14.850	0.185	0.000	0.020
14.900	0.172	0.000	0.019
14.950	0.146	0.000	0.018
15.000	0.138	0.000	0.016
15.050	0.157	0.000	0.019
15.100	0.175	0.000	0.019
15.150	0.139	0.000	0.017
15.200	0.196	0.000	0.023
15.250	0.156	0.000	0.019
15.300	0.149	0.000	0.018
15.350	0.182	0.000	0.020
15.400	0.135	0.000	0.016
15.450	0.157	0.000	0.019
15.500	0.128	0.000	0.017
15.550	0.165	0.000	0.019
15.600	0.178	0.000	0.020
15.650	0.132	0.000	0.016
15.700	0.145	0.000	0.017
15.750	0.157	0.000	0.018
15.800	0.132	0.000	0.017
15.850	0.131	0.000	0.016
15.900	0.127	0.000	0.017
15.950	0.125	0.000	0.017
16.000	0.122	0.000	0.016
16.050	0.125	0.000	0.016
16.100	0.143	0.000	0.018
16.150	0.111	0.000	0.015
16.200	0.132	0.000	0.017
16.250	0.157	0.000	0.019
16.300	0.112	0.000	0.015
16.350	0.124	0.000	0.017
16.400	0.113	0.000	0.015
16.450	0.119	0.000	0.016
16.500	0.116	0.000	0.015
16.550	0.099	0.000	0.014
16.600	0.117	0.000	0.016
16.650	0.118	0.000	0.016
16.700	0.122	0.000	0.016
16.750	0.099	0.000	0.015
16.800	0.131	0.000	0.017
16.850	0.122	0.000	0.016
16.900	0.118	0.000	0.016
16.950	0.117	0.000	0.017
17.000	0.113	0.000	0.016
17.050	0.111	0.000	0.016
17.100	0.140	0.000	0.018
17.150	0.086	0.000	0.014
17.200	0.103	0.000	0.016
17.250	0.101	0.000	0.014
17.300	0.088	0.000	0.014
17.350	0.087	0.000	0.014
17.400	0.080	0.000	0.013
17.450	0.090	0.000	0.014
17.500	0.084	0.000	0.013
17.550	0.096	0.000	0.014
17.600	0.109	0.000	0.015
17.650	0.079	0.000	0.013
17.700	0.088	0.000	0.014
17.750	0.077	0.000	0.013
17.800	0.082	0.000	0.013
17.850	0.078	0.000	0.013
17.900	0.096	0.000	0.014
17.950	0.061	0.000	0.012
18.000	0.073	0.000	0.013
18.050	0.064	0.000	0.012
18.100	0.089	0.000	0.015
18.150	0.109	0.000	0.016
18.200	0.091	0.000	0.014
18.250	0.071	0.000	0.013
18.300	0.078	0.000	0.013
18.350	0.095	0.000	0.015
18.400	0.077	0.000	0.012
18.450	0.072	0.000	0.013
18.500	0.068	0.000	0.012
18.550	0.053	0.000	0.011
18.600	0.072	0.000	0.013
18.650	0.073	0.000	0.013
18.700	0.060	0.000	0.011
18.750	0.071	0.000	0.013
18.800	0.036	0.000	0.009
18.850	0.056	0.000	0.011
18.900	0.050	0.000	0.010
18.950	0.064	0.000	0.012
19.000	0.053	0.000	0.011
19.050	0.060	0.000	0.011
19.100	0.068	0.000	0.012
19.150	0.054	0.000	0.011
19.200	0.041	0.000	0.010
19.250	0.069	0.000	0.013
19.300	0.051	0.000	0.011
19.350	0.033	0.000	0.009
19.400	0.054	0.000	0.011
19.450	0.054	0.000	0.011
19.500	0.049	0.000	0.010
19.550	0.042	0.000	0.010
19.600	0.038	0.000	0.009
19.650	0.047	0.000	0.010
19.700	0.067	0.000	0.012
19.750	0.052	0.000	0.010
19.800	0.051	0.000	0.011
19.850	0.038	0.000	0.009
19.900	0.050	0.000	0.011
19.950	0.033	0.000	0.008
20.000	0.050	0.000	0.010
20.050	0.037	0.000	0.009
20.100	0.042	0.000	0.009
20.150	0.048	0.000	0.010
20.200	0.051	0.000	0.011
20.250	0.039	0.000	0.009
