0.005	0.939	0.000	0.018
0.010	0.962	0.000	0.009
0.015	0.940	0.000	0.011
0.020	3.778	0.000	0.838
0.025	0.972	0.000	0.007
0.030	0.928	0.000	0.021
0.035	1.059	0.000	0.049
0.040	1.101	0.000	0.044
0.045	0.971	0.000	0.023
0.050	1.174	0.000	0.062
0.055	0.996	0.000	0.033
0.060	0.888	0.000	0.049
0.065	0.728	0.000	0.049
0.070	0.672	0.000	0.041
0.075	0.645	0.000	0.044
0.080	0.668	0.000	0.042
0.085	0.711	0.000	0.045
0.090	0.669	0.000	0.039
0.095	0.633	0.000	0.038
0.100	0.676	0.000	0.045
0.105	0.619	0.000	0.040
0.110	0.638	0.000	0.041
0.115	0.630	0.000	0.040
0.120	0.652	0.000	0.043
0.125	0.629	0.000	0.039
0.130	0.666	0.000	0.042
0.135	0.604	0.000	0.034
0.140	0.533	0.000	0.034
0.145	0.587	0.000	0.036
0.150	0.609	0.000	0.040
0.155	0.567	0.000	0.035
0.160	0.587	0.000	0.034
0.165	0.606	0.000	0.036
0.170	0.557	0.000	0.034
0.175	0.575	0.000	0.034
0.180	0.605	0.000	0.038
0.185	0.577	0.000	0.034
0.190	0.619	0.000	0.040
0.195	0.605	0.000	0.040
0.200	0.616	0.000	0.040
0.205	0.538	0.000	0.033
0.210	0.633	0.000	0.043
0.215	0.613	0.000	0.036
0.220	0.514	0.000	0.033
0.225	0.586	0.000	0.039
0.230	0.563	0.000	0.036
0.235	0.534	0.000	0.034
0.240	0.539	0.000	0.035
0.245	0.544	0.000	0.039
0.250	0.573	0.000	0.038
0.255	0.521	0.000	0.033
0.260	0.517	0.000	0.035
0.265	0.633	0.000	0.041
0.270	0.578	0.000	0.037
0.275	0.550	0.000	0.034
0.280	0.561	0.000	0.036
0.285	0.545	0.000	0.038
0.290	0.510	0.000	0.034
0.295	0.548	0.000	0.038
0.300	0.551	0.000	0.035
0.305	0.450	0.000	0.029
0.310	0.441	0.000	0.028
0.315	0.488	0.000	0.034
0.320	0.558	0.000	0.043
0.325	0.479	0.000	0.031
0.330	0.472	0.000	0.035
0.335	0.500	0.000	0.037
0.340	0.478	0.000	0.034
0.345	0.410	0.000	0.030
0.350	0.478	0.000	0.034
0.355	0.555	0.000	0.040
0.360	0.490	0.000	0.036
0.365	0.431	0.000	0.029
0.370	0.483	0.000	0.032
0.375	0.455	0.000	0.031
0.380	0.450	0.000	0.029
0.385	0.514	0.000	0.042
0.390	0.427	0.000	0.033
0.395	0.414	0.000	0.029
0.400	0.394	0.000	0.029
0.405	0.406	0.000	0.030
0.410	0.433	0.000	0.031
0.415	0.449	0.000	0.033
0.420	0.420	0.000	0.028
0.425	0.414	0.000	0.031
0.430	0.387	0.000	0.028
0.435	0.343	0.000	0.024
0.440	0.379	0.000	0.030
0.445	0.392	0.000	0.031
0.450	0.365	0.000	0.030
0.455	0.394	0.000	0.030
0.460	0.408	0.000	0.032
0.465	0.407	0.000	0.030
0.470	0.375	0.000	0.031
0.475	0.362	0.000	0.029
0.480	0.299	0.000	0.025
0.485	0.373	0.000	0.030
0.490	0.318	0.000	0.026
0.495	0.307	0.000	0.025
0.500	0.331	0.000	0.029
0.505	0.292	0.000	0.025
0.510	0.307	0.000	0.028
0.515	0.335	0.000	0.025
0.520	0.325	0.000	0.028
0.525	0.311	0.000	0.026
0.530	0.347	0.000	0.028
0.535	0.282	0.000	0.026
0.540	0.273	0.000	0.023
0.545	0.252	0.000	0.023
0.550	0.280	0.000	0.025
0.555	0.288	0.000	0.026
0.560	0.267	0.000	0.025
0.565	0.282	0.000	0.026
0.570	0.271	0.000	0.024
0.575	0.287	0.000	0.027
0.580	0.255	0.000	0.024
0.585	0.288	0.000	0.025
0.590	0.245	0.000	0.024
0.595	0.223	0.000	0.023
0.600	0.257	0.000	0.025
0.605	0.268	0.000	0.026
0.610	0.189	0.000	0.021
0.615	0.224	0.000	0.023
0.620	0.226	0.000	0.023
0.625	0.192	0.000	0.021
0.630	0.207	0.000	0.022
0.635	0.214	0.000	0.021
0.640	0.210	0.000	0.023
0.645	0.188	0.000	0.020
0.650	0.221	0.000	0.023
0.655	0.199	0.000	0.022
0.660	0.188	0.000	0.020
0.665	0.171	0.000	0.019
0.670	0.175	0.000	0.021
0.675	0.188	0.000	0.021
0.680	0.173	0.000	0.020
0.685	0.146	0.000	0.018
0.690	0.185	0.000	0.021
0.695	0.154	0.000	0.019
0.700	0.147	0.000	0.018
0.705	0.149	0.000	0.018
0.710	0.144	0.000	0.018
0.715	0.137	0.000	0.017
0.720	0.131	0.000	0.017
0.725	0.155	0.000	0.019
0.730	0.133	0.000	0.017
0.735	0.130	0.000	0.018
0.740	0.130	0.000	0.017
0.745	0.157	0.000	0.019
0.750	0.133	0.000	0.017
0.755	0.117	0.000	0.017
0.760	0.114	0.000	0.016
0.765	0.122	0.000	0.016
0.770	0.130	0.000	0.017
0.775	0.148	0.000	0.020
0.780	0.074	0.000	0.013
0.785	0.102	0.000	0.015
0.790	0.125	0.000	0.017
0.795	0.118	0.000	0.016
0.800	0.083	0.000	0.014
0.805	0.120	0.000	0.018
0.810	0.096	0.000	0.015
0.815	0.077	0.000	0.014
0.820	0.100	0.000	0.015
0.825	0.090	0.000	0.015
0.830	0.100	0.000	0.015
0.835	0.090	0.000	0.014
0.840	0.055	0.000	0.011
0.845	0.108	0.000	0.016
0.850	0.068	0.000	0.013
0.855	0.062	0.000	0.012
0.860	0.075	0.000	0.013
0.865	0.089	0.000	0.014
0.870	0.077	0.000	0.014
0.875	0.048	0.000	0.011
0.880	0.059	0.000	0.011
0.885	0.087	0.000	0.014
0.890	0.068	0.000	0.013
0.895	0.059	0.000	0.012
0.900	0.045	0.000	0.010
0.905	0.046	0.000	0.011
0.910	0.058	0.000	0.012
0.915	0.051	0.000	0.011
0.920	0.067	0.000	0.013
0.925	0.049	0.000	0.011
0.930	0.049	0.000	0.011
0.935	0.041	0.000	0.010
0.940	0.038	0.000	0.009
0.945	0.049	0.000	0.011
0.950	0.042	0.000	0.010
0.955	0.020	0.000	0.007
0.960	0.038	0.000	0.009
0.965	0.027	0.000	0.008
0.970	0.030	0.000	0.008
0.975	0.029	0.000	0.008
0.980	0.032	0.000	0.009
0.985	0.026	0.000	0.008
0.990	0.039	0.000	0.010
0.995	0.025	0.000	0.007
1.000	0.028	0.000	0.008
1.005	0.035	0.000	0.009
1.010	0.027	0.000	0.008
1.015	0.015	0.000	0.006
1.020	0.010	0.000	0.005
1.025	0.026	0.000	0.008
1.030	0.019	0.000	0.007
1.035	0.018	0.000	0.006
1.040	0.021	0.000	0.007
1.045	0.015	0.000	0.006
1.050	0.022	0.000	0.007
1.055	0.037	0.000	0.009
1.060	0.013	0.000	0.006
1.065	0.014	0.000	0.006
1.070	0.029	0.000	0.008
1.075	0.012	0.000	0.005
1.080	0.014	0.000	0.006
1.085	0.010	0.000	0.005
1.090	0.016	0.000	0.006
1.095	0.019	0.000	0.007
1.100	0.012	0.000	0.005
1.105	0.017	0.000	0.006
1.110	0.012	0.000	0.005
1.115	0.007	0.000	0.004
1.120	0.018	0.000	0.007
1.125	0.019	0.000	0.007
1.130	0.003	0.000	0.003
1.135	0.005	0.000	0.004
1.140	0.012	0.000	0.005
1.145	0.002	0.000	0.002
1.150	0.012	0.000	0.005
1.155	0.002	0.000	0.002
1.160	0.007	0.000	0.004
1.165	0.008	0.000	0.005
1.170	0.018	0.000	0.007
1.175	0.007	0.000	0.004
1.180	0.015	0.000	0.006
1.185	0.005	0.000	0.004
1.190	0.005	0.000	0.003
1.195	0.005	0.000	0.003
1.200	0.008	0.000	0.004
1.205	0.005	0.000	0.004
1.210	0.003	0.000	0.003
1.215	0.002	0.000	0.002
1.220	0.007	0.000	0.004
1.225	0.002	0.000	0.002
1.230	0.002	0.000	0.002
1.235	0.002	0.000	0.002
1.240	0.002	0.000	0.002
1.245	0.005	0.000	0.003
1.250	0.005	0.000	0.003
1.255	0.010	0.000	0.005
1.260	0.000	0.000	0.000
1.265	0.006	0.000	0.004
1.270	0.005	0.000	0.003
1.275	0.002	0.000	0.002
1.280	0.005	0.000	0.003
1.285	0.005	0.000	0.003
1.290	0.000	0.000	0.000
1.295	0.002	0.000	0.002
1.300	0.002	0.000	0.002
1.305	0.000	0.000	0.000
1.310	0.002	0.000	0.002
1.315	0.000	0.000	0.000
1.320	0.000	0.000	0.000
1.325	0.000	0.000	0.000
1.330	0.000	0.000	0.000
1.335	0.000	0.000	0.000
1.340	0.000	0.000	0.000
1.345	0.003	0.000	0.003
1.350	0.000	0.000	0.000
1.355	0.000	0.000	0.000
1.360	0.000	0.000	0.000
1.365	0.000	0.000	0.000
1.370	0.002	0.000	0.002
1.375	0.000	0.000	0.000
1.380	0.002	0.000	0.002
1.385	0.007	0.000	0.004
1.390	0.000	0.000	0.000
1.395	0.005	0.000	0.003
1.400	0.002	0.000	0.002
1.405	0.000	0.000	0.000
1.410	0.002	0.000	0.002
1.415	0.002	0.000	0.002
1.420	0.002	0.000	0.002
1.425	0.000	0.000	0.000
1.430	0.003	0.000	0.003
1.435	0.000	0.000	0.000
1.440	0.000	0.000	0.000
1.445	0.000	0.000	0.000
1.450	0.000	0.000	0.000
1.455	0.000	0.000	0.000
1.460	0.002	0.000	0.002
1.465	0.000	0.000	0.000
1.470	0.002	0.000	0.002
1.475	0.000	0.000	0.000
1.480	0.000	0.000	0.000
1.485	0.000	0.000	0.000
1.490	0.000	0.000	0.000
1.495	0.000	0.000	0.000
1.500	0.000	0.000	0.000
1.505	0.000	0.000	0.000
1.510	0.000	0.000	0.000
1.515	0.000	0.000	0.000
1.520	0.000	0.000	0.000
1.525	0.002	0.000	0.002
1.530	0.000	0.000	0.000
1.535	0.000	0.000	0.000
1.540	0.000	0.000	0.000
1.545	0.000	0.000	0.000
1.550	0.000	0.000	0.000
1.555	0.000	0.000	0.000
1.560	0.000	0.000	0.000
1.565	0.000	0.000	0.000
1.570	0.000	0.000	0.000
1.575	0.000	0.000	0.000
1.580	0.000	0.000	0.000
1.585	0.000	0.000	0.000
1.590	0.000	0.000	0.000
1.595	0.000	0.000	0.000
1.600	0.000	0.000	0.000
1.605	0.000	0.000	0.000
1.610	0.000	0.000	0.000
1.615	0.000	0.000	0.000
1.620	0.000	0.000	0.000
1.625	0.000	0.000	0.000
1.630	0.000	0.000	0.000
1.635	0.000	0.000	0.000
1.640	0.000	0.000	0.000
1.645	0.000	0.000	0.000
1.650	0.000	0.000	0.000
1.655	0.000	0.000	0.000
1.660	0.000	0.000	0.000
1.665	0.000	0.000	0.000
1.670	0.000	0.000	0.000
1.675	0.000	0.000	0.000
1.680	0.000	0.000	0.000
1.685	0.000	0.000	0.000
1.690	0.000	0.000	0.000
1.695	0.000	0.000	0.000
1.700	0.000	0.000	0.000
1.705	0.000	0.000	0.000
1.710	0.000	0.000	0.000
1.715	0.000	0.000	0.000
1.720	0.000	0.000	0.000
1.725	0.000	0.000	0.000
1.730	0.000	0.000	0.000
1.735	0.000	0.000	0.000
1.740	0.000	0.000	0.000
1.745	0.000	0.000	0.000
