pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
80 <pt<400 	3<chiso range<8 	10.9124	1.72504	0.158081	0.119578	0.135537	0.284075
80 <pt<400 	3<chiso range<9 	10.9124	1.72504	0.158081	0.136904	0.154206	0.137327
80 <pt<400 	3<chiso range<10 	10.9124	1.72504	0.158081	0.135387	0.152621	0.148693
80 <pt<400 	3<chiso range<11 	10.9124	1.72504	0.158081	0.126854	0.143388	0.217778
80 <pt<400 	3<chiso range<12 	10.9124	1.72504	0.158081	0.124068	0.140414	0.242232
80 <pt<400 	3<chiso range<13 	10.9124	1.72504	0.158081	0.117515	0.133321	0.304271
80 <pt<400 	4<chiso range<9 	10.9124	1.72504	0.158081	0.112964	0.128375	0.351445
80 <pt<400 	4<chiso range<10 	10.9124	1.72504	0.158081	0.114276	0.129828	0.337406
80 <pt<400 	4<chiso range<11 	10.9124	1.72504	0.158081	0.108814	0.123807	0.397932
80 <pt<400 	4<chiso range<12 	10.9124	1.72504	0.158081	0.107711	0.122614	0.410799
80 <pt<400 	4<chiso range<13 	10.9124	1.72504	0.158081	0.103373	0.11784	0.464254
80 <pt<400 	5<chiso range<10 	10.9124	1.72504	0.158081	0.162293	0.262433	0.0160509
80 <pt<400 	5<chiso range<11 	10.9124	1.72504	0.158081	0.158978	0.257073	0.00349039
80 <pt<400 	5<chiso range<12 	10.9124	1.72504	0.158081	0.158629	0.25651	0.00213748
80 <pt<400 	5<chiso range<13 	10.9124	1.72504	0.158081	0.155824	0.251974	0.00895614
80 <pt<400 	6<chiso range<11 	10.9124	1.72504	0.158081	0.154063	0.249126	0.0161272
80 <pt<400 	6<chiso range<12 	10.9124	1.72504	0.158081	0.154329	0.249555	0.0150336
80 <pt<400 	6<chiso range<13 	10.9124	1.72504	0.158081	0.151875	0.245588	0.0252688
80 <pt<400 	7<chiso range<12 	10.9124	1.72504	0.158081	0.160817	0.260048	0.0105222
80 <pt<400 	7<chiso range<13 	10.9124	1.72504	0.158081	0.156674	0.253348	0.0055525
80 <pt<400 	8<chiso range<13 	10.9124	1.72504	0.158081	0.166488	0.269216	0.0312288
#######################################################################################
