pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	6<chiso range<13 	167.6	30.8934	77.366	29.0068	79.2198	0.377499	0.161804
30 <pt<40 	7<chiso range<12 	167.6	30.8934	77.366	30.0732	78.2014	0.158237	0.0723196
30 <pt<40 	7<chiso range<13 	167.6	30.8934	77.366	28.597	79.6137	0.465977	0.196661
30 <pt<40 	8<chiso range<13 	167.6	30.8934	77.366	28.6232	79.5234	0.459858	0.188511
#######################################################################################
40 <pt<50 	3<chiso range<8 	74.5734	10.308	41.2865	16.3108	35.2588	1.34609	0.719248
40 <pt<50 	3<chiso range<9 	74.5734	10.308	41.2865	15.3041	36.2328	1.19309	0.613498
40 <pt<50 	3<chiso range<10 	74.5734	10.308	41.2865	15.7165	35.8226	1.25778	0.658613
40 <pt<50 	3<chiso range<11 	74.5734	10.308	41.2865	14.7885	36.7485	1.10697	0.555671
40 <pt<50 	3<chiso range<12 	74.5734	10.308	41.2865	14.0662	37.4625	0.975778	0.473774
40 <pt<50 	3<chiso range<13 	74.5734	10.308	41.2865	13.1998	38.3417	0.799505	0.369628
40 <pt<50 	4<chiso range<9 	74.5734	10.308	41.2865	15.3376	36.2001	1.19849	0.617129
40 <pt<50 	4<chiso range<10 	74.5734	10.308	41.2865	15.8011	35.7388	1.27068	0.667768
40 <pt<50 	4<chiso range<11 	74.5734	10.308	41.2865	14.753	36.7851	1.10085	0.551538
40 <pt<50 	4<chiso range<12 	74.5734	10.308	41.2865	13.9644	37.5641	0.956237	0.461961
40 <pt<50 	4<chiso range<13 	74.5734	10.308	41.2865	13.0352	38.5068	0.763451	0.34979
40 <pt<50 	5<chiso range<10 	74.5734	10.308	41.2865	15.62	35.9186	1.24289	0.64809
40 <pt<50 	5<chiso range<11 	74.5734	10.308	41.2865	14.4506	37.0845	1.04724	0.517407
40 <pt<50 	5<chiso range<12 	74.5734	10.308	41.2865	13.6068	37.916	0.885225	0.420691
40 <pt<50 	5<chiso range<13 	74.5734	10.308	41.2865	12.6186	38.9228	0.668024	0.299318
40 <pt<50 	6<chiso range<11 	74.5734	10.308	41.2865	13.8334	37.6927	0.930656	0.446943
40 <pt<50 	6<chiso range<12 	74.5734	10.308	41.2865	12.9133	38.6314	0.736185	0.334754
40 <pt<50 	6<chiso range<13 	74.5734	10.308	41.2865	11.9007	39.6388	0.488054	0.210863
40 <pt<50 	7<chiso range<12 	74.5734	10.308	41.2865	12.1197	39.4248	0.545217	0.237516
40 <pt<50 	7<chiso range<13 	74.5734	10.308	41.2865	11.1047	40.4326	0.261547	0.110527
40 <pt<50 	8<chiso range<13 	74.5734	10.308	41.2865	10.4965	41.0491	0.0654634	0.0309949
#######################################################################################
