pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
40 <pt<50 	3<chiso range<8 	74.5734	10.308	0.138226	0.316464	0.0868132	2.05312
40 <pt<50 	3<chiso range<9 	74.5734	10.308	0.138226	0.296932	0.081519	1.94686
40 <pt<50 	3<chiso range<10 	74.5734	10.308	0.138226	0.304934	0.0837097	1.9915
40 <pt<50 	3<chiso range<11 	74.5734	10.308	0.138226	0.286929	0.078794	1.88723
40 <pt<50 	3<chiso range<12 	74.5734	10.308	0.138226	0.272914	0.0749772	1.79638
40 <pt<50 	3<chiso range<13 	74.5734	10.308	0.138226	0.256104	0.0704117	1.67412
40 <pt<50 	4<chiso range<9 	74.5734	10.308	0.138226	0.297582	0.0816958	1.9506
40 <pt<50 	4<chiso range<10 	74.5734	10.308	0.138226	0.306575	0.0841558	2.00044
40 <pt<50 	4<chiso range<11 	74.5734	10.308	0.138226	0.28624	0.0786042	1.88303
40 <pt<50 	4<chiso range<12 	74.5734	10.308	0.138226	0.270938	0.0744369	1.78288
40 <pt<50 	4<chiso range<13 	74.5734	10.308	0.138226	0.252911	0.0695397	1.6492
40 <pt<50 	5<chiso range<10 	74.5734	10.308	0.138226	0.303062	0.083201	1.98118
40 <pt<50 	5<chiso range<11 	74.5734	10.308	0.138226	0.280373	0.0770063	1.84591
40 <pt<50 	5<chiso range<12 	74.5734	10.308	0.138226	0.264001	0.0725441	1.73377
40 <pt<50 	5<chiso range<13 	74.5734	10.308	0.138226	0.244828	0.0673333	1.5832
40 <pt<50 	6<chiso range<11 	74.5734	10.308	0.138226	0.268397	0.0737427	1.7652
40 <pt<50 	6<chiso range<12 	74.5734	10.308	0.138226	0.250546	0.068892	1.63037
40 <pt<50 	6<chiso range<13 	74.5734	10.308	0.138226	0.2309	0.0635276	1.4588
40 <pt<50 	7<chiso range<12 	74.5734	10.308	0.138226	0.235149	0.0646864	1.49835
40 <pt<50 	7<chiso range<13 	74.5734	10.308	0.138226	0.215455	0.0592981	1.30238
40 <pt<50 	8<chiso range<13 	74.5734	10.308	0.138226	0.203654	0.0560541	1.16723
#######################################################################################
50 <pt<60 	3<chiso range<8 	42.0568	5.42695	0.129039	0.156288	0.0660088	0.412815
50 <pt<60 	3<chiso range<9 	42.0568	5.42695	0.129039	0.148668	0.062804	0.31255
50 <pt<60 	3<chiso range<10 	42.0568	5.42695	0.129039	0.16329	0.0689081	0.497059
50 <pt<60 	3<chiso range<11 	42.0568	5.42695	0.129039	0.157336	0.066445	0.425877
50 <pt<60 	3<chiso range<12 	42.0568	5.42695	0.129039	0.148595	0.0627563	0.311625
50 <pt<60 	3<chiso range<13 	42.0568	5.42695	0.129039	0.138901	0.0587145	0.167972
50 <pt<60 	4<chiso range<9 	42.0568	5.42695	0.129039	0.136361	0.0576441	0.127028
50 <pt<60 	4<chiso range<10 	42.0568	5.42695	0.129039	0.153505	0.0647984	0.377577
50 <pt<60 	4<chiso range<11 	42.0568	5.42695	0.129039	0.148554	0.0627487	0.311009
50 <pt<60 	4<chiso range<12 	42.0568	5.42695	0.129039	0.139958	0.0591348	0.184653
50 <pt<60 	4<chiso range<13 	42.0568	5.42695	0.129039	0.130457	0.0551807	0.0257049
50 <pt<60 	5<chiso range<10 	42.0568	5.42695	0.129039	0.164184	0.0693173	0.507022
50 <pt<60 	5<chiso range<11 	42.0568	5.42695	0.129039	0.156323	0.0660525	0.413072
50 <pt<60 	5<chiso range<12 	42.0568	5.42695	0.129039	0.145501	0.0614843	0.26775
50 <pt<60 	5<chiso range<13 	42.0568	5.42695	0.129039	0.134052	0.0567011	0.0884183
50 <pt<60 	6<chiso range<11 	42.0568	5.42695	0.129039	0.149044	0.0629988	0.317552
50 <pt<60 	6<chiso range<12 	42.0568	5.42695	0.129039	0.137153	0.0579937	0.139919
50 <pt<60 	6<chiso range<13 	42.0568	5.42695	0.129039	0.125053	0.052941	0.0752835
50 <pt<60 	7<chiso range<12 	42.0568	5.42695	0.129039	0.134503	0.0568707	0.0960849
50 <pt<60 	7<chiso range<13 	42.0568	5.42695	0.129039	0.120468	0.0510109	0.168015
50 <pt<60 	8<chiso range<13 	42.0568	5.42695	0.129039	0.115935	0.0490781	0.266995
#######################################################################################
60 <pt<400 	3<chiso range<8 	74.6367	7.66966	0.10276	0.0895037	0.0285417	0.46445
60 <pt<400 	3<chiso range<9 	74.6367	7.66966	0.10276	0.0914006	0.0291573	0.389587
60 <pt<400 	3<chiso range<10 	74.6367	7.66966	0.10276	0.094568	0.0301719	0.271508
60 <pt<400 	3<chiso range<11 	74.6367	7.66966	0.10276	0.0936759	0.0298907	0.303907
60 <pt<400 	3<chiso range<12 	74.6367	7.66966	0.10276	0.095965	0.030614	0.221954
60 <pt<400 	3<chiso range<13 	74.6367	7.66966	0.10276	0.0950477	0.0303235	0.254331
60 <pt<400 	4<chiso range<9 	74.6367	7.66966	0.10276	0.0890354	0.0284075	0.48313
60 <pt<400 	4<chiso range<10 	74.6367	7.66966	0.10276	0.0931291	0.0297115	0.324144
60 <pt<400 	4<chiso range<11 	74.6367	7.66966	0.10276	0.0923217	0.0294578	0.354344
60 <pt<400 	4<chiso range<12 	74.6367	7.66966	0.10276	0.0950199	0.0303111	0.255352
60 <pt<400 	4<chiso range<13 	74.6367	7.66966	0.10276	0.0940848	0.0300153	0.289023
60 <pt<400 	5<chiso range<10 	74.6367	7.66966	0.10276	0.0975401	0.0311266	0.167696
60 <pt<400 	5<chiso range<11 	74.6367	7.66966	0.10276	0.0957491	0.0305572	0.229432
60 <pt<400 	5<chiso range<12 	74.6367	7.66966	0.10276	0.0986568	0.031477	0.130352
60 <pt<400 	5<chiso range<13 	74.6367	7.66966	0.10276	0.0971492	0.0309986	0.180999
60 <pt<400 	6<chiso range<11 	74.6367	7.66966	0.10276	0.098491	0.0314346	0.135803
60 <pt<400 	6<chiso range<12 	74.6367	7.66966	0.10276	0.101582	0.0324132	0.0363402
60 <pt<400 	6<chiso range<13 	74.6367	7.66966	0.10276	0.0994763	0.0317436	0.103441
60 <pt<400 	7<chiso range<12 	74.6367	7.66966	0.10276	0.10355	0.0330442	0.0239103
60 <pt<400 	7<chiso range<13 	74.6367	7.66966	0.10276	0.100782	0.0321637	0.0614949
60 <pt<400 	8<chiso range<13 	74.6367	7.66966	0.10276	0.101349	0.0323451	0.0436203
#######################################################################################
