pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<50 	4<chiso range<9 	1.12466e-312	6.95324e-310	6.95324e-310	21.109	6.95324e-310	5.38377	nan
30 <pt<50 	4<chiso range<10 	1.1671e-312	6.95324e-310	6.95324e-310	20.7819	6.95324e-310	5.53159	nan
30 <pt<50 	4<chiso range<11 	1.12466e-312	6.95324e-310	6.95324e-310	20.472	6.95324e-310	5.627	nan
30 <pt<50 	4<chiso range<12 	1.01856e-312	6.95324e-310	6.95324e-310	20.7225	6.95324e-310	5.70678	nan
30 <pt<50 	4<chiso range<13 	1.1671e-312	6.95324e-310	6.95324e-310	21.5496	6.95324e-310	5.78534	nan
30 <pt<50 	5<chiso range<10 	1.08222e-312	6.95324e-310	6.95324e-310	20.4342	6.95324e-310	5.30173	nan
30 <pt<50 	5<chiso range<11 	1.1671e-312	6.95324e-310	6.95324e-310	20.0739	6.95324e-310	5.42419	nan
30 <pt<50 	5<chiso range<12 	1.03978e-312	6.95324e-310	6.95324e-310	20.4046	6.95324e-310	5.52826	nan
30 <pt<50 	5<chiso range<13 	1.061e-312	6.95324e-310	6.95324e-310	21.45	6.95324e-310	5.62732	nan
30 <pt<50 	6<chiso range<11 	1.08222e-312	6.95324e-310	6.95324e-310	19.4756	6.95324e-310	5.19057	nan
30 <pt<50 	6<chiso range<12 	1.12466e-312	6.95324e-310	6.95324e-310	19.9705	6.95324e-310	5.324	nan
30 <pt<50 	6<chiso range<13 	1.01856e-312	6.95324e-310	6.95324e-310	21.2045	6.95324e-310	5.44547	nan
30 <pt<50 	7<chiso range<12 	1.10344e-312	6.95324e-310	6.95324e-310	21.0643	6.95324e-310	5.02735	nan
30 <pt<50 	7<chiso range<13 	1.08222e-312	6.95324e-310	6.95324e-310	22.6	6.95324e-310	5.19795	nan
30 <pt<50 	8<chiso range<13 	1.20954e-312	6.95324e-310	6.95324e-310	22.2252	6.95324e-310	4.82894	nan
#######################################################################################
50 <pt<400 	3<chiso range<8 	1.20954e-312	6.95324e-310	6.95324e-310	6.46904	6.95324e-310	2.50281	nan
50 <pt<400 	3<chiso range<9 	1.18832e-312	6.95324e-310	6.95324e-310	6.56243	6.95324e-310	2.54711	nan
50 <pt<400 	3<chiso range<10 	1.03978e-312	6.95324e-310	6.95324e-310	6.36229	6.95324e-310	2.58208	nan
50 <pt<400 	3<chiso range<11 	1.01856e-312	6.95324e-310	6.95324e-310	6.08512	6.95324e-310	2.6308	nan
50 <pt<400 	3<chiso range<12 	1.18832e-312	6.95324e-310	6.95324e-310	6.36993	6.95324e-310	2.66707	nan
50 <pt<400 	3<chiso range<13 	1.01856e-312	6.95324e-310	6.95324e-310	6.37813	6.95324e-310	2.72463	nan
50 <pt<400 	4<chiso range<9 	1.14588e-312	6.95324e-310	6.95324e-310	6.72955	6.95324e-310	2.45661	nan
50 <pt<400 	4<chiso range<10 	1.14588e-312	6.95324e-310	6.95324e-310	6.45613	6.95324e-310	2.50837	nan
50 <pt<400 	4<chiso range<11 	1.08222e-312	6.95324e-310	6.95324e-310	6.30235	6.95324e-310	2.60655	nan
50 <pt<400 	4<chiso range<12 	1.12466e-312	6.95324e-310	6.95324e-310	6.62666	6.95324e-310	2.6518	nan
50 <pt<400 	4<chiso range<13 	1.18832e-312	6.95324e-310	6.95324e-310	6.42194	6.95324e-310	2.68813	nan
50 <pt<400 	5<chiso range<10 	1.03978e-312	6.95324e-310	6.95324e-310	7.08468	6.95324e-310	2.41745	nan
50 <pt<400 	5<chiso range<11 	1.10344e-312	6.95324e-310	6.95324e-310	6.70483	6.95324e-310	2.5416	nan
50 <pt<400 	5<chiso range<12 	1.14588e-312	6.95324e-310	6.95324e-310	6.98267	6.95324e-310	2.59243	nan
50 <pt<400 	5<chiso range<13 	1.10344e-312	6.95324e-310	6.95324e-310	6.68891	6.95324e-310	2.63843	nan
50 <pt<400 	6<chiso range<11 	1.10344e-312	6.95324e-310	6.95324e-310	6.49338	6.95324e-310	2.2281	nan
50 <pt<400 	6<chiso range<12 	1.03978e-312	6.95324e-310	6.95324e-310	6.8543	6.95324e-310	2.3725	nan
50 <pt<400 	6<chiso range<13 	1.12466e-312	6.95324e-310	6.95324e-310	6.64962	6.95324e-310	2.5863	nan
50 <pt<400 	7<chiso range<12 	1.08222e-312	6.95324e-310	6.95324e-310	6.89843	6.95324e-310	2.46505	nan
50 <pt<400 	7<chiso range<13 	1.01856e-312	6.95324e-310	6.95324e-310	6.46058	6.95324e-310	2.52793	nan
50 <pt<400 	8<chiso range<13 	1.20954e-312	6.95324e-310	6.95324e-310	5.8301	6.95324e-310	2.48583	nan
#######################################################################################
