pt range	chiso range	FakeNumber	fitFake_number	fitFake_Err	closure
50 <pt<400 	5<chiso range<10 	6.95324e-310	7.08468	2.93064	2.41745
50 <pt<400 	5<chiso range<11 	6.95324e-310	6.70483	2.63804	2.5416
50 <pt<400 	5<chiso range<12 	6.95324e-310	6.98267	2.69348	2.59243
50 <pt<400 	5<chiso range<13 	6.95324e-310	6.68891	2.53519	2.63843
50 <pt<400 	6<chiso range<11 	6.95324e-310	6.49338	2.91431	2.2281
50 <pt<400 	6<chiso range<12 	6.95324e-310	6.8543	2.88906	2.3725
50 <pt<400 	6<chiso range<13 	6.95324e-310	6.64962	2.57109	2.5863
50 <pt<400 	7<chiso range<12 	6.95324e-310	6.89843	2.7985	2.46505
50 <pt<400 	7<chiso range<13 	6.95324e-310	6.46058	2.55568	2.52793
50 <pt<400 	8<chiso range<13 	6.95324e-310	5.8301	2.34533	2.48583
#######################################################################################
