pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
25  <pt<30 	5<chiso range<10 	23.6061	23.2451	7.93521	0.0454934
25  <pt<30 	5<chiso range<11 	23.6061	26.1161	7.772	0.322954
25  <pt<30 	5<chiso range<12 	23.6061	25.9626	7.78319	0.302768
25  <pt<30 	5<chiso range<13 	23.6061	25.8209	7.7911	0.284273
25  <pt<30 	6<chiso range<11 	23.6061	26.7235	7.74385	0.402565
25  <pt<30 	6<chiso range<12 	23.6061	26.4748	7.75698	0.369822
25  <pt<30 	6<chiso range<13 	23.6061	26.255	7.76922	0.340948
25  <pt<30 	7<chiso range<12 	23.6061	24.9583	7.83579	0.172567
25  <pt<30 	7<chiso range<13 	23.6061	24.8484	7.84381	0.15838
25  <pt<30 	8<chiso range<13 	23.6061	27.5986	7.69832	0.51862
#######################################################################################
30  <pt<50 	3<chiso range<8 	42.4784	46.1354	9.16153	0.399169
30  <pt<50 	3<chiso range<9 	42.4784	48.4049	9.04742	0.655049
30  <pt<50 	3<chiso range<10 	42.4784	47.9996	9.06688	0.608942
30  <pt<50 	3<chiso range<11 	42.4784	46.8622	9.11407	0.480993
30  <pt<50 	3<chiso range<12 	42.4784	46.1343	9.16021	0.399107
30  <pt<50 	3<chiso range<13 	42.4784	46.0721	9.16051	0.392303
30  <pt<50 	4<chiso range<9 	42.4784	47.1118	9.11694	0.508219
30  <pt<50 	4<chiso range<10 	42.4784	46.819	9.13218	0.475308
30  <pt<50 	4<chiso range<11 	42.4784	45.498	9.19693	0.328327
30  <pt<50 	4<chiso range<12 	42.4784	44.7827	9.24057	0.249368
30  <pt<50 	4<chiso range<13 	42.4784	44.7763	9.23901	0.248717
30  <pt<50 	5<chiso range<10 	42.4784	45.8165	9.18582	0.363397
30  <pt<50 	5<chiso range<11 	42.4784	44.3257	9.26283	0.199431
30  <pt<50 	5<chiso range<12 	42.4784	43.5775	9.30981	0.118058
30  <pt<50 	5<chiso range<13 	42.4784	43.658	9.3033	0.126794
30  <pt<50 	6<chiso range<11 	42.4784	61.3623	51.6346	0.365722
30  <pt<50 	6<chiso range<12 	42.4784	61.3623	51.6346	0.365722
30  <pt<50 	6<chiso range<13 	42.4784	61.3623	51.6346	0.365722
30  <pt<50 	7<chiso range<12 	42.4784	44.2623	9.27131	0.192411
30  <pt<50 	7<chiso range<13 	42.4784	44.2888	9.26823	0.195334
30  <pt<50 	8<chiso range<13 	42.4784	46.0103	9.15587	0.385753
#######################################################################################
50  <pt<400 	3<chiso range<8 	28.5431	29.2788	6.55917	0.112164
50  <pt<400 	3<chiso range<9 	28.5431	29.5178	6.52365	0.14941
50  <pt<400 	3<chiso range<10 	28.5431	29.966	6.48076	0.219558
50  <pt<400 	3<chiso range<11 	28.5431	30.1842	6.49579	0.252641
50  <pt<400 	3<chiso range<12 	28.5431	29.9082	6.54059	0.208712
50  <pt<400 	3<chiso range<13 	28.5431	30.4543	6.50483	0.293812
50  <pt<400 	4<chiso range<9 	28.5431	29.0928	6.51234	0.084409
50  <pt<400 	4<chiso range<10 	28.5431	29.5464	6.48953	0.154603
50  <pt<400 	4<chiso range<11 	28.5431	30.0927	6.47489	0.239325
50  <pt<400 	4<chiso range<12 	28.5431	29.74	6.54091	0.182987
50  <pt<400 	4<chiso range<13 	28.5431	30.364	6.50433	0.279952
50  <pt<400 	5<chiso range<10 	28.5431	28.0491	6.59081	0.0749529
50  <pt<400 	5<chiso range<11 	28.5431	28.5577	6.62128	0.00220501
50  <pt<400 	5<chiso range<12 	28.5431	28.4349	6.67121	0.0162189
50  <pt<400 	5<chiso range<13 	28.5431	29.3979	6.59673	0.129579
50  <pt<400 	6<chiso range<11 	28.5431	30.1414	6.50582	0.245672
50  <pt<400 	6<chiso range<12 	28.5431	29.7665	6.56422	0.186374
50  <pt<400 	6<chiso range<13 	28.5431	30.5894	6.50379	0.314632
50  <pt<400 	7<chiso range<12 	28.5431	30.235	6.53471	0.25891
50  <pt<400 	7<chiso range<13 	28.5431	31.0972	6.46203	0.395247
50  <pt<400 	8<chiso range<13 	28.5431	31.8107	6.41925	0.509031
#######################################################################################
