pt range	chiso range	DataNumber	FakeNumber	fake_fraction	fit_fakerate	fit_fakerateErr	closure
50 <pt<400 	3<chiso range<8 	49.7931	10.3362	0.207583	0.255049	0.0642066	0.73927
50 <pt<400 	3<chiso range<9 	49.7931	10.3362	0.207583	0.250739	0.0629713	0.685328
50 <pt<400 	3<chiso range<10 	49.7931	10.3362	0.207583	0.239987	0.0602223	0.538073
50 <pt<400 	3<chiso range<11 	49.7931	10.3362	0.207583	0.230341	0.0581306	0.391498
50 <pt<400 	3<chiso range<12 	49.7931	10.3362	0.207583	0.234562	0.0594084	0.454128
50 <pt<400 	3<chiso range<13 	49.7931	10.3362	0.207583	0.219147	0.0556077	0.207957
50 <pt<400 	4<chiso range<9 	49.7931	10.3362	0.207583	0.267031	0.0665364	0.893466
50 <pt<400 	4<chiso range<10 	49.7931	10.3362	0.207583	0.253765	0.0633974	0.728453
50 <pt<400 	4<chiso range<11 	49.7931	10.3362	0.207583	0.236254	0.0593329	0.483223
50 <pt<400 	4<chiso range<12 	49.7931	10.3362	0.207583	0.240736	0.0608266	0.545042
50 <pt<400 	4<chiso range<13 	49.7931	10.3362	0.207583	0.222633	0.0564135	0.26678
50 <pt<400 	5<chiso range<10 	49.7931	10.3362	0.207583	0.294211	0.0731816	1.18374
50 <pt<400 	5<chiso range<11 	49.7931	10.3362	0.207583	0.273866	0.0688996	0.962023
50 <pt<400 	5<chiso range<12 	49.7931	10.3362	0.207583	0.272359	0.0689263	0.939787
50 <pt<400 	5<chiso range<13 	49.7931	10.3362	0.207583	0.245987	0.062413	0.615321
50 <pt<400 	6<chiso range<11 	49.7931	10.3362	0.207583	0.230752	0.0582978	0.397425
50 <pt<400 	6<chiso range<12 	49.7931	10.3362	0.207583	0.236707	0.0600636	0.484886
50 <pt<400 	6<chiso range<13 	49.7931	10.3362	0.207583	0.214215	0.0544537	0.121792
50 <pt<400 	7<chiso range<12 	49.7931	10.3362	0.207583	0.223016	0.0566979	0.272197
50 <pt<400 	7<chiso range<13 	49.7931	10.3362	0.207583	0.199165	0.0506864	0.16608
50 <pt<400 	8<chiso range<13 	49.7931	10.3362	0.207583	0.181347	0.0461859	0.568052
#######################################################################################
