pt range	chiso range	DataNumber	FakeNumber	TrueNumber	fitFake_number	fitTrue_number	closureFake_test	closureTrue_test
30 <pt<40 	8<chiso range<13 	272.351	41.3449	122.979	43.2674	114.888	0.305257	0.56952
#######################################################################################
40 <pt<50 	3<chiso range<8 	128.431	16.6118	65.5486	14.3418	65.8191	0.65166	0.0282377
40 <pt<50 	3<chiso range<9 	128.431	16.6118	65.5486	15.0343	65.2002	0.432557	0.036167
40 <pt<50 	3<chiso range<10 	128.431	16.6118	65.5486	14.5593	65.7437	0.580087	0.0203435
40 <pt<50 	3<chiso range<11 	128.431	16.6118	65.5486	14.203	66.0805	0.699277	0.0557276
40 <pt<50 	3<chiso range<12 	128.431	16.6118	65.5486	13.7588	66.4743	0.855906	0.0974422
40 <pt<50 	3<chiso range<13 	128.431	16.6118	65.5486	13.7553	66.426	0.859421	0.0924642
40 <pt<50 	4<chiso range<9 	128.431	16.6118	65.5486	14.0582	66.1575	0.748183	0.0638031
40 <pt<50 	4<chiso range<10 	128.431	16.6118	65.5486	13.6553	66.6413	0.889896	0.114912
40 <pt<50 	4<chiso range<11 	128.431	16.6118	65.5486	13.3112	66.9595	1.02167	0.149081
40 <pt<50 	4<chiso range<12 	128.431	16.6118	65.5486	12.9318	67.2799	1.17412	0.183673
40 <pt<50 	4<chiso range<13 	128.431	16.6118	65.5486	12.9792	67.1755	1.15822	0.172731
40 <pt<50 	5<chiso range<10 	128.431	16.6118	65.5486	14.7219	65.641	0.529467	0.00963915
40 <pt<50 	5<chiso range<11 	128.431	16.6118	65.5486	14.3147	65.9848	0.662867	0.04571
40 <pt<50 	5<chiso range<12 	128.431	16.6118	65.5486	13.7134	66.5174	0.873949	0.102137
40 <pt<50 	5<chiso range<13 	128.431	16.6118	65.5486	13.7097	66.4575	0.878027	0.0959496
40 <pt<50 	6<chiso range<11 	128.431	16.6118	65.5486	15.3325	65.0357	0.344833	0.0532412
40 <pt<50 	6<chiso range<12 	128.431	16.6118	65.5486	14.3629	65.9058	0.647866	0.0374414
40 <pt<50 	6<chiso range<13 	128.431	16.6118	65.5486	14.3007	65.8862	0.671203	0.035465
40 <pt<50 	7<chiso range<12 	128.431	16.6118	65.5486	14.496	65.794	0.603609	0.0256846
40 <pt<50 	7<chiso range<13 	128.431	16.6118	65.5486	14.405	65.781	0.636558	0.0243947
40 <pt<50 	8<chiso range<13 	128.431	16.6118	65.5486	13.2905	66.812	1.03814	0.13397
#######################################################################################
