pt range	chiso range	TrueNumber	fitTrue_number	fitTrue_error	closureTrue_test
40  <pt<50 	8<chiso range<13 	65.5486	66.812	9.43048	0.13397
#######################################################################################
50  <pt<70 	3<chiso range<8 	64.9278	64.9506	8.85491	0.00257484
50  <pt<70 	3<chiso range<9 	64.9278	64.4172	8.90563	0.0573345
50  <pt<70 	3<chiso range<10 	64.9278	64.2231	8.91806	0.0790194
50  <pt<70 	3<chiso range<11 	64.9278	64.3448	8.8998	0.0655071
50  <pt<70 	3<chiso range<12 	64.9278	64.0511	8.91597	0.0983292
50  <pt<70 	3<chiso range<13 	64.9278	63.7655	8.93173	0.130132
50  <pt<70 	4<chiso range<9 	64.9278	64.5057	8.92307	0.0473043
50  <pt<70 	4<chiso range<10 	64.9278	64.2678	8.93673	0.0738525
50  <pt<70 	4<chiso range<11 	64.9278	64.4075	8.91159	0.0583846
50  <pt<70 	4<chiso range<12 	64.9278	64.0436	8.92911	0.0990244
50  <pt<70 	4<chiso range<13 	64.9278	63.713	8.94618	0.13579
50  <pt<70 	5<chiso range<10 	64.9278	63.7117	8.97187	0.135546
50  <pt<70 	5<chiso range<11 	64.9278	63.9981	8.9316	0.104091
50  <pt<70 	5<chiso range<12 	64.9278	63.5669	8.9562	0.151951
50  <pt<70 	5<chiso range<13 	64.9278	63.2136	8.97543	0.190988
50  <pt<70 	6<chiso range<11 	64.9278	63.9458	8.91821	0.110112
50  <pt<70 	6<chiso range<12 	64.9278	63.3946	8.95773	0.171159
50  <pt<70 	6<chiso range<13 	64.9278	63.0117	8.97986	0.213377
50  <pt<70 	7<chiso range<12 	64.9278	63.7216	8.92813	0.135101
50  <pt<70 	7<chiso range<13 	64.9278	63.1959	8.95932	0.193307
50  <pt<70 	8<chiso range<13 	64.9278	61.532	9.08098	0.373946
#######################################################################################
70  <pt<400 	3<chiso range<8 	66.6683	67.3705	8.54159	0.0822095
70  <pt<400 	3<chiso range<9 	66.6683	67.3056	8.52741	0.0747355
70  <pt<400 	3<chiso range<10 	66.6683	67.3001	8.52799	0.0740855
70  <pt<400 	3<chiso range<11 	66.6683	66.8715	8.52718	0.0238297
70  <pt<400 	3<chiso range<12 	66.6683	66.9506	8.52447	0.0331164
70  <pt<400 	3<chiso range<13 	66.6683	66.7235	8.53332	0.00646876
70  <pt<400 	4<chiso range<9 	66.6683	67.7484	8.50016	0.127068
70  <pt<400 	4<chiso range<10 	66.6683	67.68	8.50306	0.118981
70  <pt<400 	4<chiso range<11 	66.6683	67.3017	8.51976	0.0743448
70  <pt<400 	4<chiso range<12 	66.6683	67.3233	8.52208	0.0768592
70  <pt<400 	4<chiso range<13 	66.6683	66.9984	8.5194	0.0387469
70  <pt<400 	5<chiso range<10 	66.6683	68.3478	8.4803	0.198047
70  <pt<400 	5<chiso range<11 	66.6683	67.6853	8.48865	0.119807
70  <pt<400 	5<chiso range<12 	66.6683	67.6623	8.49243	0.117045
70  <pt<400 	5<chiso range<13 	66.6683	67.3858	8.51383	0.0842746
70  <pt<400 	6<chiso range<11 	66.6683	66.8145	8.52801	0.0171435
70  <pt<400 	6<chiso range<12 	66.6683	66.9274	8.52573	0.0303904
70  <pt<400 	6<chiso range<13 	66.6683	66.6962	8.5551	0.00326121
70  <pt<400 	7<chiso range<12 	66.6683	67.1328	8.53973	0.0543928
70  <pt<400 	7<chiso range<13 	66.6683	66.7393	8.55251	0.00830166
70  <pt<400 	8<chiso range<13 	66.6683	66.1581	8.55566	0.059633
#######################################################################################
